"DoubleTime","StringTime","I2 Mag","I2 Ang","kW","I2 THD","I2 TDD","kvar","I2 %HD01","I2 %HD02","I2 %HD03","I2 %HD04","I2 %HD05","I2 %HD06","I2 %HD07","I2 %HD08","I2 %HD09","I2 %HD10","I2 %HD11","I2 %HD12","I2 %HD13","I2 %HD14","I2 %HD15","I2 %HD16","I2 %HD17","I2 H01 ANG","I2 H02 ANG","I2 H03 ANG","I2 H04 ANG","I2 H05 ANG","I2 H06 ANG","I2 H07 ANG","I2 H08 ANG","I2 H09 ANG","I2 H10 ANG","I2 H11 ANG","I2 H12 ANG","I2 H13 ANG","I2 H14 ANG","I2 H15 ANG","V2 Ang","I2 H17 ANG"
"","                         ","34064","36112","15","5644","7180","271","29","285","541","797","1053","1309","1565","1821","2077","2333","2589","2845","3101","3357","3613","3869","4125","105","361","617","873","1129","1385","1641","1897","2153","2409","2665","2921","3177","3433","3689","35088","4201"
"1558526307217","05/22/19  11:58:27.217   ","6.1","-146.5","3.367","18","2.1","1.779","100","17.46","1.72","1.03","1.3","1.41","0.94","1.16","1.13","0","0.94","0.21","0.87","0","0.28","0","0.34","-146.8","58","-49.1","-110.3","-108.4","61.7","17.6","176.9","-102.7","0","-151.9","17.5","-179.8","0","166.1","-120.6","47.9"
"1558526308487","05/22/19  11:58:28.487   ","6.01","-146.7","3.368","18","2.2","1.758","100","17.8","1.16","1.01","1.36","1.53","1.38","1.16","1.69","0.33","0.55","0","0.6","0","0.44","0","0.25","-146.5","135.3","174.9","139.2","-138.5","-177.1","49.8","-93.7","-127.9","103.7","-149","0","178.8","0","125.4","-120.6","43.7"
"1558526309218","05/22/19  11:58:29.218   ","6.21","-147.8","3.345","17.6","2.2","1.779","100","18.04","2.1","0.69","0.98","2.32","0.69","1.01","1.81","0.28","0.56","0","0.78","0","0.46","0","0.3","-147.6","-174.3","-91.6","51.4","-107.4","-167.7","34.9","-63.7","-117.2","105.6","-164.5","0","176.4","0","149.8","-120.5","76.1"
