"DoubleTime","StringTime","I2 Mag","I2 Ang","kW","I2 THD","I2 TDD","kvar","I2 %HD01","I2 %HD02","I2 %HD03","I2 %HD04","I2 %HD05","I2 %HD06","I2 %HD07","I2 %HD08","I2 %HD09","I2 %HD10","I2 %HD11","I2 %HD12","I2 %HD13","I2 %HD14","I2 %HD15","I2 %HD16","I2 %HD17","I2 H01 ANG","I2 H02 ANG","I2 H03 ANG","I2 H04 ANG","I2 H05 ANG","I2 H06 ANG","I2 H07 ANG","I2 H08 ANG","I2 H09 ANG","I2 H10 ANG","I2 H11 ANG","I2 H12 ANG","I2 H13 ANG","I2 H14 ANG","I2 H15 ANG","V2 Ang","I2 H17 ANG"
"1558525922220","05/22/19  11:52:02.220   ","10.53","-135.6","4.703","22.1","4.7","1.816","100","11.2","18.83","0.68","3.46","0.69","0.95","0.52","0.72","0.29","0","0","0.86","0","0.33","0","0.25","-136.4","49.4","-131.6","-53.9","76","25.3","-125.8","177.8","173.4","-118","0","0","-166.1","0","84.7","-120.5","-51.2"
"1558525923454","05/22/19  11:52:03.454   ","10.54","-136.7","4.661","23.2","4.6","1.854","100","7.93","19.9","1.01","4.18","1.34","1.02","0.51","0.71","0","0","0","0.84","0","0.34","0","0.28","-135.7","126.1","-135.4","-100.6","76.7","-154.7","-160.3","-120.9","179.5","0","-54.6","0","-167.6","0","89.1","-120.6","-56.3"
"1558525924214","05/22/19  11:52:04.214   ","10.59","-136.3","4.661","21.5","4.5","1.847","100","7.91","20.16","0.97","4.13","1.24","1.07","0.61","0.7","0","0","0.22","0.79","0","0.36","0","0.23","-135.9","-164.4","-130.5","7.3","70.7","-146.9","-130.4","-58.6","-173.7","0","0","146.7","-170","0","88.7","-120.6","-57.4"
"1558525925454","05/22/19  11:52:05.454   ","10.56","-135.8","4.707","21.9","4.7","1.842","100","11.51","19.52","0.98","3.83","1.14","1.08","0.37","1.03","0.21","0","0.24","0.71","0","0.45","0","0.22","-135.8","-74.8","-132.6","-0.1","76","-77.5","-122.5","14.1","151.6","0","0","-155.6","-153.5","0","64.1","-120.6","-51.9"
"1558525926223","05/22/19  11:52:06.223   ","10.64","-136.2","4.672","22.9","4.8","1.824","100","11.79","19.23","1.37","3.86","0.85","0.98","0.44","0.99","0.23","0","0","0.69","0","0.42","0","0","-136.4","-24.3","-133.1","-17.5","80.6","-7.5","-155","67.5","-179.6","-82.6","0","0","-168.4","0","79.4","-120.7","0"
"1558525927476","05/22/19  11:52:07.476   ","10.62","-136.3","4.682","22","4.6","1.829","100","9.77","19.12","0","3.46","0.47","0.56","0.56","0.99","0","0.27","0","0.65","0","0.49","0","0.24","-137","42.9","-133.1","-41.1","73.7","32.6","-131.6","170.4","168.1","-109.2","-92","0","-172.9","0","80.5","-120.8","-54.1"
"1558525928216","05/22/19  11:52:08.216   ","10.5","-136.4","4.718","21.9","4.6","1.861","100","10.17","18.98","0","3.43","0.4","0.63","0.62","0.96","0","0.24","0","0.67","0","0.44","0","0.21","-136.3","91.4","-137.4","0","73.5","-171.7","-127.4","-137.3","157.1","0","-82.8","0","-163.1","0","72","-120.6","-81.4"
"1558525929477","05/22/19  11:52:09.477   ","10.64","-136.1","4.66","22.6","4.8","1.8","100","9.78","18.57","1.24","3.74","0.82","1.01","0.64","0.69","0","0","0.31","0.95","0","0.39","0","0.21","-135.6","-171.6","-128.6","6.3","70.1","-149.3","-131.8","-65.6","-173.9","0","0","146","-167.3","0","94","-120.6","-61.3"
"1558525930220","05/22/19  11:52:10.220   ","10.53","-136.3","4.66","22.2","4.7","1.762","100","9.15","18.76","1.23","3.68","0.95","1.07","0.65","0.64","0","0","0.26","0.96","0","0.32","0","0.22","-135.7","-110.9","-128","10.5","73.5","-114.1","-130.3","-16.6","166","0","0","-174.4","-160.6","0","67.5","-120.6","-39.8"
"1558525931475","05/22/19  11:52:11.475   ","10.51","-135.9","4.726","21.9","4.7","1.852","100","11.69","19.18","0.79","3.98","0.85","1.01","0.42","0.76","0.24","0","0","0.83","0","0.38","0","0.27","-136.1","-32.4","-132.6","-16.7","82.5","-7.9","-147.8","61.8","177.5","-83.2","0","0","-161","0","81.7","-120.7","0"
