"DoubleTime","StringTime","I2 Mag","I2 Ang","kW","I2 THD","I2 TDD","kvar","I2 %HD01","I2 %HD02","I2 %HD03","I2 %HD04","I2 %HD05","I2 %HD06","I2 %HD07","I2 %HD08","I2 %HD09","I2 %HD10","I2 %HD11","I2 %HD12","I2 %HD13","I2 %HD14","I2 %HD15","I2 %HD16","I2 %HD17","I2 H01 ANG","I2 H02 ANG","I2 H03 ANG","I2 H04 ANG","I2 H05 ANG","I2 H06 ANG","I2 H07 ANG","I2 H08 ANG","I2 H09 ANG","I2 H10 ANG","I2 H11 ANG","I2 H12 ANG","I2 H13 ANG","I2 H14 ANG","I2 H15 ANG","V2 Ang","I2 H17 ANG"
"1558526432209","05/22/19  12:00:32.209   ","9.45","-134.2","3.935","21","3.9","1.633","100","10.47","16.93","0.88","4.1","0.99","1.31","0.69","1.22","0","0","0.2","0.52","0","0.54","0","0.39","-133.9","-11","-121.2","14.6","87.3","-6.3","-118.1","86.6","-169.1","0","0","170.6","-157.4","0","103.3","-120.8","-20.9"
"1558526433451","05/22/19  12:00:33.451   ","9.38","-134","3.965","19","3.6","1.644","100","8.68","15.04","0.69","4.32","1.31","1.18","0.68","0.91","0.28","0","0","0.84","0","0.4","0","0.28","-134.5","-175.8","-116.7","68.7","81.5","-139.9","-102.6","-73","179.1","-10.1","0","0","-168.2","0","127.4","-120.8","-18.3"
"1558526434207","05/22/19  12:00:34.207   ","9.43","-134.2","3.94","21.3","4","1.621","100","10.01","16.37","1.12","4.23","1.05","1.05","0.62","1.23","0.27","0","0","0.57","0","0.5","0","0.37","-133.7","-27.1","-122.1","14.2","91.6","-2.7","-122.6","78.2","-174.1","-45.9","0","0","-149.4","0","111","-120.7","-26.4"
"1558526435453","05/22/19  12:00:35.453   ","9.35","-133.9","3.972","18.8","3.6","1.644","100","8.58","15.33","0.68","4.33","1.37","1.28","0.65","0.91","0.26","0","0","0.79","0","0.41","0","0.35","-134.4","171.7","-117.6","77.8","80.7","-153.9","-111.5","-88","-175.9","0","0","0","-168.7","0","119.4","-120.7","-16.5"
"1558526436204","05/22/19  12:00:36.204   ","9.39","-134.1","3.939","21.3","4","1.605","100","9.54","15.94","1.17","4.33","1.04","0.93","0.6","1.21","0.31","0","0","0.59","0.21","0.5","0","0.34","-133.7","-38","-123.8","9.4","89.5","-12.3","-110.1","60.9","179.5","-50.8","0","0","-154.6","78.4","112.7","-120.9","-27.7"
"1558526437468","05/22/19  12:00:37.468   ","9.36","-133.4","3.972","18.1","3.4","1.646","100","9.57","16.48","0.67","4.34","1.28","1.08","0.45","1.16","0","0","0","0.58","0","0.54","0","0.38","-134.1","153.3","-119.2","98.9","88.6","-162.8","-124.6","-92","-172.1","0","0","0","-156.5","0","114.6","-120.7","-12.4"
"1558526438198","05/22/19  12:00:38.198   ","9.39","-134.1","3.967","21","4","1.589","100","9.61","15.41","1.2","4","0.9","1.09","0.56","1.2","0.2","0","0.2","0.72","0","0.5","0","0.29","-133.6","-56.9","-124.2","7.2","85.9","-42.2","-95.8","53.1","170.5","-61","0","-143.4","-151.9","0","104.9","-120.7","-34"
"1558526439459","05/22/19  12:00:39.459   ","9.4","-133.4","3.995","17.8","3.4","1.647","100","9.78","15.87","0.92","4.37","1.16","0.92","0.62","1.23","0","0","0","0.54","0","0.56","0","0.27","-134","127.4","-121","110.8","87.9","-157.1","-102.4","-120.1","177","0","0","0","-165.1","0","104.7","-120.7","-13.2"
"1558526440207","05/22/19  12:00:40.207   ","9.37","-133.6","3.966","19.8","3.8","1.579","100","8.86","14.94","0.93","4.26","1.05","1.03","0.54","1.05","0.21","0","0","0.7","0","0.5","0","0.26","-133.6","-82.2","-122.1","11.7","83","-83.1","-91.8","21.1","163","-41.5","0","0","-156.4","0","108.7","-120.7","-25.6"
"1558526441460","05/22/19  12:00:41.460   ","9.47","-133.5","3.98","18.2","3.4","1.6","100","10.5","15.59","0.84","4.22","0.72","1.18","0.58","1.05","0","0","0","0.69","0","0.51","0","0.3","-134.1","106.1","-122","109.4","86.9","-170.2","-91.6","-146.6","171.3","0","0","0","-151.9","0","103.1","-120.8","-22.8"
"1558526442206","05/22/19  12:00:42.206   ","9.42","-133.3","3.98","19","3.6","1.578","100","8.31","14.99","0.71","4.12","1.36","1.14","0.55","0.84","0.24","0","0","0.79","0","0.45","0","0.27","-133.7","-108.4","-118.5","53.9","81.9","-112.1","-98.8","-0.7","170.4","-17.7","0","0","-160.7","0","116.2","-120.7","-23.3"
"1558526443462","05/22/19  12:00:43.462   ","9.53","-133.7","3.965","19.3","3.6","1.538","100","11.35","15.59","0.6","4.08","0.37","1.35","0.48","0.86","0","0","0","0.75","0.22","0.42","0","0.33","-134.1","79.9","-120.1","104.7","83.4","81","-92.1","-171.5","167.7","0","0","0","-154","107.9","106.9","-120.7","-27.5"
"1558526444212","05/22/19  12:00:44.212   ","9.51","-133.6","3.994","18.1","3.5","1.626","100","8.84","15.65","0.81","4.54","1.37","1.18","0.57","0.84","0.21","0","0","0.82","0","0.52","0","0.26","-134","-144.9","-115.6","79.6","84.5","-121.6","-102.9","-38.7","-177.3","-24.2","0","0","-169.7","0","126.4","-120.7","-19.6"
"1558526445481","05/22/19  12:00:45.481   ","9.55","-133.8","3.962","19.6","3.7","1.53","100","11.39","16.08","0.4","3.95","0.76","1.48","0.56","0.81","0","0","0","0.81","0.22","0.39","0","0.34","-134.1","54.3","-117.5","40.2","85.2","40.4","-106.9","151.5","-174.8","0","0","0","-155.5","85.3","120.4","-120.7","-28"
"1558526446214","05/22/19  12:00:46.214   ","9.55","-133.7","3.968","17.8","3.4","1.641","100","9.05","16.57","1.01","4.68","1.59","1.29","0.47","0.95","0","0","0","0.63","0","0.6","0","0.28","-133.9","-175.1","-116.3","85","79.9","-145","-92.5","-81.7","-177.7","0","0","0","-171","0","116.4","-120.7","-1"
"1558526447472","05/22/19  12:00:47.472   ","9.51","-133.9","3.955","19.3","3.7","1.549","100","11.44","16.68","0.4","4.49","1.03","1.42","0.43","0.97","0.22","0","0","0.78","0.21","0.49","0","0.28","-133.9","30.4","-116.9","38","86.6","26.9","-105","124.2","-166.7","-72.2","0","0","-161.9","83.3","128.5","-120.7","-15.6"
"1558526448203","05/22/19  12:00:48.203   ","9.53","-133.5","3.971","18.6","3.5","1.634","100","9.7","16.38","0.89","4.3","1.31","1.07","0.52","1.2","0","0","0","0.53","0","0.54","0","0.36","-133.9","151.5","-118","105.7","83.5","-163.9","-117.7","-108.5","-172.8","0","0","0","-157.7","0","109.4","-120.7","-12.1"
"1558526449473","05/22/19  12:00:49.473   ","9.45","-134","3.932","19.4","3.8","1.58","100","11.12","17.07","0.59","4.26","1.2","1.47","0.59","1.27","0.23","0","0","0.76","0","0.51","0","0.28","-133.8","1.7","-120.5","11.1","81.8","-11.6","-118.1","81.5","-172.8","-33.4","0","0","-158.4","0","123.1","-120.7","-25.7"
"1558526450202","05/22/19  12:00:50.202   ","9.49","-133.7","3.937","19.6","3.7","1.549","100","10.33","15.72","1.03","4.17","0.95","0.99","0.6","1.09","0","0","0","0.61","0","0.61","0","0.33","-133.8","117","-121.7","108.1","87.4","-162.5","-91","-136.2","174.3","0","0","0","-155.5","0","100.2","-120.8","-39.3"
"1558526451453","05/22/19  12:00:51.453   ","9.43","-133.7","3.942","19.6","3.7","1.631","100","11.42","16.77","0.47","4.58","1.01","1.4","0.45","0.99","0","0","0","0.73","0","0.56","0","0.22","-133.4","-30","-123.1","4.1","91.6","-10.3","-125.7","66.3","178.3","-40.5","0","0","-158.7","0","119.7","-120.8","-3.1"
"1558526452196","05/22/19  12:00:52.196   ","9.44","-133.8","3.955","19.4","3.7","1.519","100","10.99","15.35","0.71","4","0.34","1.31","0.57","0.99","0","0","0","0.71","0","0.41","0","0.31","-133.9","87.6","-121.3","105.2","84.1","144.1","-90.5","-163.8","166.7","0","0","0","-149.1","0","103.7","-120.7","-42.9"
"1558526453445","05/22/19  12:00:53.445   ","9.5","-134","3.938","20.5","3.8","1.616","100","10.56","16.93","0.73","4.13","1.22","1.32","0.55","1.3","0.32","0","0","0.68","0","0.58","0","0.3","-133.4","-63.2","-124.5","9.5","85.8","-50.8","-95.6","40","166.2","-67.9","0","-146.4","-155.8","0","101.7","-120.9","-8.7"
"1558526454214","05/22/19  12:00:54.214   ","9.5","-134","3.954","19.5","3.7","1.573","100","11.47","15.86","0.4","3.97","0.71","1.41","0.5","0.81","0.22","0","0","0.8","0.21","0.37","0","0.34","-134.3","57.2","-118.6","31.2","85.2","36.4","-107","159.2","-179.1","-65.4","0","0","-161.9","76.8","114.7","-120.8","-31.9"
"1558526455445","05/22/19  12:00:55.445   ","9.53","-134.2","3.941","21.1","4","1.589","100","9.7","15.79","1.23","4.3","1.02","0.85","0.57","1.21","0.32","0","0","0.55","0","0.55","0","0.32","-133.8","-101","-120.2","47.3","78.5","-106.4","-92.3","14.3","167.4","0","0","-168.4","-153.3","0","100.6","-120.8","-23.4"
"1558526456203","05/22/19  12:00:56.203   ","9.51","-133.9","3.946","19.6","3.7","1.588","100","11.59","16.64","0.41","4.53","0.96","1.3","0.42","0.87","0.24","0","0","0.82","0","0.56","0","0.3","-133.9","28","-117.7","26.5","87.5","23.9","-104.8","131.8","-169.3","-128.5","0","0","-170.4","0","122","-120.8","0.4"
"1558526457443","05/22/19  12:00:57.443   ","9.48","-134.1","3.947","20.2","3.8","1.579","100","9.06","14.93","1.01","4.14","0.91","1.02","0.5","1.03","0.2","0.2","0","0.66","0","0.5","0","0.32","-134","-137.8","-115.7","82","81.7","-128","-99","-23.9","-172.9","0","0","176.2","-163.4","0","117.1","-120.7","-31.9"
"1558526458209","05/22/19  12:00:58.209   ","9.51","-134.2","3.948","20.3","3.8","1.64","100","10.91","16.95","0.66","4.33","1.22","1.35","0.57","1.27","0.27","0","0","0.64","0","0.57","0","0.32","-133.9","-0.3","-120.6","-4.6","83.1","-15.8","-120","77.6","-173","-43.3","0","0","-165.5","0","115","-120.7","-6.3"
"1558526459455","05/22/19  12:00:59.455   ","9.42","-133.9","3.978","18.9","3.6","1.625","100","8.53","14.92","0.81","4.03","1.21","1.28","0.49","0.77","0","0","0.26","0.76","0","0.38","0","0.34","-134.1","-175.5","-116","79.7","78.9","-151.4","-93.4","-100.5","-166.9","0","0","130.7","-155.1","0","115.9","-120.7","-22.4"
"1558526460200","05/22/19  12:01:00.200   ","9.44","-134.1","3.948","21.1","4","1.601","100","10.06","15.77","1.15","4.3","1.04","0.87","0.53","1.24","0.32","0","0","0.56","0","0.58","0","0.32","-133.5","-32.9","-123.1","1.9","90.5","-17.6","-117.2","70.3","178.8","-53.4","0","0","-160.2","0","106.9","-120.6","-16"
"1558526461443","05/22/19  12:01:01.443   ","9.4","-134.1","3.99","17.8","3.4","1.644","100","8.67","15.76","1.01","4.34","1.26","1.35","0.41","0.82","0","0","0.24","0.71","0","0.42","0","0.34","-134","144.2","-118.7","106.4","84.6","-168.6","-115.6","-112.3","-171.1","0","0","0","-150","0","116.7","-120.7","-22.9"
"1558526462197","05/22/19  12:01:02.197   ","9.41","-134.2","3.979","20","3.8","1.577","100","9.04","14.93","1.02","4.14","0.89","1.02","0.56","1.07","0.26","0","0.27","0.63","0","0.48","0","0.26","-133.6","-70.6","-123.6","12.7","84.9","-60.8","-91.3","33.4","163","-69.9","0","-150","-153.4","0","104","-120.7","-23.4"
"1558526463465","05/22/19  12:01:03.465   ","9.45","-133.6","4.016","17.8","3.4","1.642","100","10.41","15.58","1.07","4.11","0.89","1.18","0.56","1.08","0","0","0","0.63","0","0.49","0","0.3","-134.1","113.6","-121.5","110.2","85.7","-170.1","-90.9","-148.4","172.4","0","0","0","-146.5","0","103.6","-120.6","-21.1"
"1558526464200","05/22/19  12:01:04.200   ","9.4","-134","3.99","19.1","3.6","1.594","100","8.43","14.89","0.74","4.04","1.1","1.28","0.56","0.8","0","0","0.27","0.73","0","0.39","0","0.32","-133.8","-102.3","-119.1","57.7","79.6","-106.6","-94.3","13.2","165","0","0","-166.8","-152.4","0","104.8","-120.8","-28.9"
"1558526465444","05/22/19  12:01:05.444   ","9.53","-133.7","4.022","18.9","3.6","1.613","100","9.98","16.17","0.96","4.14","1.25","1.09","0.45","1.19","0","0","0","0.63","0","0.46","0","0.32","-134.2","86.7","-120.7","102.1","85.4","136.1","-92.7","-169.1","165.5","0","0","0","-148.9","0","109","-120.7","-23"
"1558526466208","05/22/19  12:01:06.208   ","9.51","-134","4.011","18.2","3.5","1.636","100","8.58","15.42","0.89","4.16","1.32","1.37","0.43","0.77","0","0","0","0.79","0","0.37","0","0.34","-134.1","-137.5","-115.3","81.2","83.5","-127.6","-101.3","-14.4","-172.8","0","0","0","-158.4","0","123.6","-120.8","-29"
"1558526467455","05/22/19  12:01:07.455   ","9.55","-133.9","3.984","19.7","3.7","1.565","100","10.38","15.59","1.07","4.08","0.85","1.21","0.54","1.09","0","0","0","0.62","0","0.43","0","0.31","-134.3","58.6","-118","34.4","84.2","44","-102.5","165.7","175.5","0","0","0","-158.1","0","121.4","-120.6","-12.3"
"1558526468198","05/22/19  12:01:08.198   ","9.4","-133.7","4","17.6","3.4","1.668","100","9.01","16.39","1.06","4.48","1.49","1.52","0.2","0.9","0.25","0","0.24","0.73","0","0.48","0","0.3","-133.9","-170.9","-115.2","82.8","80.7","-145.6","-92.6","-71.9","-164.2","62.9","0","112","-159.3","0","128.8","-120.7","-27.6"
"1558526469458","05/22/19  12:01:09.458   ","9.54","-133.7","3.988","19.6","3.7","1.551","100","11.23","15.39","0.62","3.96","0.3","1.37","0.56","0.93","0","0","0","0.74","0","0.42","0","0.29","-134.2","34.3","-117","-2.4","88","26","-108.4","139.5","-169.6","0","0","0","-161.2","0","118.8","-120.7","-18.5"
"1558526470216","05/22/19  12:01:10.216   ","9.4","-134.1","3.993","18.3","3.5","1.65","100","9.41","16.64","0.92","4.08","1.27","1.43","0.28","1.22","0","0","0","0.73","0","0.53","0","0.26","-134.1","158.6","-117","89.9","82.5","-171.8","-116","-97.5","-167.4","0","0","0","-153.4","0","125.6","-120.7","-20.2"
"1558526471459","05/22/19  12:01:11.459   ","9.48","-134.2","3.973","19.5","3.7","1.584","100","11.6","15.72","0.26","4.05","0.54","1.45","0.57","0.79","0","0","0","0.79","0","0.42","0","0.33","-134.1","9.9","-119.2","-1.6","81.5","-6.4","-108.5","102.8","-174.6","-69.7","0","-141.3","-162","0","114","-120.7","-22.9"
"1558526472207","05/22/19  12:01:12.207   ","9.52","-133.9","3.984","19.6","3.7","1.615","100","10.53","15.91","1.26","4.13","0.98","1.1","0.44","1.22","0","0","0","0.65","0","0.53","0","0.26","-134","130.1","-120.4","109.5","88.4","-170.7","-104.5","-115.3","-177.4","0","0","0","-150.3","0","113.3","-120.7","-16.3"
"1558526473717","05/22/19  12:01:13.717   ","9.5","-134","4.023","18.4","3.5","1.64","100","9.62","16.52","0.89","4.07","1.24","1.38","0.3","1.31","0.21","0","0","0.69","0","0.57","0","0.29","-134.2","96.8","-121.5","107.3","86.4","159.5","-92.6","-156.2","170.8","0","0","0","-150.2","0","104.9","-120.7","-18.4"
"1558526474202","05/22/19  12:01:14.202   ","9.46","-133.9","3.976","19.7","3.7","1.565","100","10.7","15.51","0.95","4.03","0.66","1.26","0.53","1.04","0.2","0","0","0.71","0","0.49","0","0.27","-134.2","101.5","-122","109.6","86.5","179","-91.6","-155.9","172","-1.4","0","0","-150.6","0","101.4","-120.8","-22"
"1558526475457","05/22/19  12:01:15.457   ","9.5","-134.1","3.965","19.9","3.7","1.646","100","11.46","16.89","0.35","4.78","1.06","1.41","0.49","0.95","0","0","0.23","0.65","0","0.5","0","0.3","-133.6","-42.4","-123.8","-3.2","87.6","-28.4","-99.3","72.4","173.6","-89.4","0","-160.6","-146","92.2","109.4","-120.7","-17.6"
"1558526476201","05/22/19  12:01:16.201   ","9.45","-133.9","3.979","19.7","3.7","1.544","100","11.37","15.47","0.54","3.99","0.34","1.38","0.51","0.9","0","0","0","0.77","0","0.43","0","0.33","-134.3","81.2","-120.2","93.1","84.5","93","-95.8","176.5","166.6","0","0","0","-154.1","0","105.4","-120.8","-21.1"
"1558526477461","05/22/19  12:01:17.461   ","9.44","-133.1","3.961","20.3","3.8","1.586","100","10.13","16.33","0.8","4.27","1.1","1.08","0.45","1.19","0.32","0","0.26","0.63","0.21","0.46","0","0.33","-133.6","-72.7","-123.6","9.2","83.1","-73.6","-85.4","42.4","163.7","0","0","-170.8","-147.6","69.4","105.4","-120.8","-19.9"
"1558526478219","05/22/19  12:01:18.219   ","9.51","-134.1","3.954","19.1","3.7","1.583","100","11.55","15.99","0.26","4.03","0.76","1.41","0.54","0.79","0.26","0","0","0.78","0","0.43","0","0.3","-134.2","51.2","-117.2","25.9","85.5","39.1","-108.5","158.5","-177.7","-80.9","0","0","-159.4","0","118.2","-120.8","-15.8"
"1558526479454","05/22/19  12:01:19.454   ","9.52","-133.9","3.958","21","3.9","1.589","100","8.38","14.83","0.74","3.96","1.06","1.31","0.56","0.81","0","0","0.21","0.81","0","0.47","0","0.29","-133.7","-105.1","-118.6","60.7","79.9","-111.9","-94.6","14.6","173.2","0","0","-161.9","-149.9","0","112.8","-120.8","-14.4"
"1558526480211","05/22/19  12:01:20.211   ","9.53","-133.5","3.956","19.5","3.7","1.595","100","11.13","16.58","0.4","4.7","0.98","1.33","0.43","0.9","0.23","0","0.2","0.73","0","0.5","0","0.3","-133.9","26.1","-117.7","28","86.6","23.6","-101.8","126.3","-164.3","-74.8","0","-137","-162.6","0","119.9","-120.8","-26.1"
"1558526481451","05/22/19  12:01:21.451   ","9.48","-134","3.944","20.1","3.8","1.581","100","9.5","14.72","0.89","4.2","0.9","1.05","0.47","0.95","0","0","0","0.69","0","0.43","0","0.25","-133.9","-138.3","-115.3","80.6","83.9","-127.5","-103.8","-12.2","-171","10.9","0","0","-166","0","120.7","-120.7","-8.2"
"1558526482205","05/22/19  12:01:22.205   ","9.5","-133.7","3.941","20.1","3.8","1.629","100","10.95","16.81","0.49","4.42","1.15","1.3","0.49","1.08","0.22","0","0.21","0.67","0","0.47","0","0.3","-133.8","1.5","-120","-11.8","82.1","-13.3","-115","90.4","-171.5","-66.6","0","-160","-153.1","0","120.6","-120.7","-27.5"
"1558526483438","05/22/19  12:01:23.438   ","9.52","-134.3","3.958","20.8","3.6","1.579","100","8.42","14.78","0.77","4.04","1.13","1.32","0.51","0.81","0","0","0","0.8","0","0.39","0","0.29","-133.8","-170.9","-115.5","74.1","82.9","-140.4","-99.2","-50.8","-168.9","17","0","0","-167.1","0","119.7","-120.7","-13"
"1558526484197","05/22/19  12:01:24.197   ","9.44","-134","3.939","20.8","3.9","1.615","100","10.37","15.83","1.03","4.44","0.94","0.84","0.56","1.16","0","0","0","0.58","0","0.47","0","0.33","-133.6","-27.3","-122.8","-8.6","89.3","-21.1","-119.3","96.8","-175.6","0","0","0","-150.6","0","114.3","-120.8","-30.3"
"1558526485451","05/22/19  12:01:25.451   ","9.35","-133.9","3.967","18.2","3.5","1.642","100","8.41","15.33","1.05","4.03","1.14","1.37","0.59","0.81","0.21","0","0.25","0.81","0","0.4","0","0.33","-134","159.7","-117.4","78.8","83.9","-170.5","-121.4","-66.2","-173.2","0.4","0","0","-165.1","0","107.3","-120.7","-13.8"
