"DoubleTime","StringTime","I2 Mag","I2 Ang","kW","I2 THD","I2 TDD","kvar","I2 %HD01","I2 %HD02","I2 %HD03","I2 %HD04","I2 %HD05","I2 %HD06","I2 %HD07","I2 %HD08","I2 %HD09","I2 %HD10","I2 %HD11","I2 %HD12","I2 %HD13","I2 %HD14","I2 %HD15","I2 %HD16","I2 %HD17","I2 H01 ANG","I2 H02 ANG","I2 H03 ANG","I2 H04 ANG","I2 H05 ANG","I2 H06 ANG","I2 H07 ANG","I2 H08 ANG","I2 H09 ANG","I2 H10 ANG","I2 H11 ANG","I2 H12 ANG","I2 H13 ANG","I2 H14 ANG","I2 H15 ANG","V2 Ang","I2 H17 ANG"
"1558527023224","05/22/19  12:10:23.224   ","16.06","-135.4","5.309","7.3","2.3","2.023","100","5.53","2.3","0.31","1.56","0.57","0.55","0.31","2.55","0","0.77","0","0","0","0","0","0.51","-135.2","152","-59.6","117","-27.8","-176.2","25.5","-109.2","-102","0","-161.2","0","0","0","0","-120.7","176.2"
"1558527024475","05/22/19  12:10:24.475   ","15.99","-135.4","5.311","6.8","2.2","2","100","5.63","2.43","0","1.93","0.4","0.85","0.31","2.45","0","0.73","0","0","0","0","0","0.56","-135.3","17.7","-53.4","-81.7","-23","39","4.5","105.3","-99.4","0","-164.3","0","142","0","0","-120.6","-179.2"
"1558527025214","05/22/19  12:10:25.214   ","16.09","-135.3","5.314","7.3","2.3","2.017","100","5.77","2.53","0.32","1.72","0.58","0.54","0.38","2.66","0","0.68","0","0","0","0","0","0.58","-135.3","164.4","-63.2","96.4","-24.9","178.2","20.3","-100.3","-103.4","0","-162.4","0","0","0","0","-120.7","177.4"
"1558527026486","05/22/19  12:10:26.486   ","16.01","-135.2","5.326","6.9","2.2","1.985","100","5.65","3.07","0","1.54","0.76","0.8","0.31","2.6","0","0.61","0","0","0","0","0","0.5","-135.2","32.2","-47.9","-71.4","-26.4","47.2","2.9","134.8","-97.2","0","-161.4","0","141.1","0","0","-120.7","178.7"
"1558527027223","05/22/19  12:10:27.223   ","16.11","-135.2","5.31","7.3","2.3","2.018","100","5.86","2.82","0.35","1.75","0.67","0.63","0.33","2.61","0","0.68","0","0","0","0","0","0.59","-135.2","-177.2","-61.4","90.1","-19.1","-172.6","6.3","-88.6","-101.4","0","-163.7","0","0","0","0","-120.7","178.4"
"1558527028476","05/22/19  12:10:28.476   ","16.05","-135.3","5.295","6.9","2.2","1.968","100","5.55","2.35","0.35","1.6","0.56","0.58","0.28","2.64","0","0.68","0","0","0","0","0","0.57","-135.3","44.7","-43.4","-63","-30.9","46.8","4.8","153.2","-97.5","0","-160.2","0","0","0","0","-120.7","166.7"
"1558527029216","05/22/19  12:10:29.216   ","16.12","-135.3","5.31","7.1","2.3","1.989","100","5.86","2.97","0.23","1.55","0.66","0.69","0.23","2.57","0","0.69","0","0","0","0","0","0.5","-135.3","-163.2","-56.6","67.5","-16.5","-152.1","-0.1","-55.2","-98.4","0","-161.1","0","0","0","0","-120.7","178.3"
"1558527030476","05/22/19  12:10:30.476   ","16.13","-135.4","5.321","7.4","2.4","1.987","100","5.87","2.81","0.33","1.82","0.62","0.59","0.35","2.58","0","0.62","0","0","0","0","0","0.56","-135.2","67.8","-39.4","-63.4","-30.3","55.5","0.8","-173.3","-98.6","0","-164.4","0","177.6","0","0","-120.6","-179.9"
"1558527031209","05/22/19  12:10:31.209   ","16.14","-135.4","5.338","7","2.3","1.993","100","5.74","2.94","0.33","1.58","0.55","0.7","0.36","2.56","0","0.69","0","0.21","0","0","0","0.57","-135.4","-141","-52","83.3","-26.7","-133.5","11.5","-40.1","-95","0","-161.8","0","156","0","0","-120.6","176.9"
"1558527032447","05/22/19  12:10:32.447   ","16.15","-135.2","5.318","7","2.4","2.031","100","5.82","3","0.25","1.54","0.62","0.71","0.32","2.64","0","0.73","0","0","0","0","0","0.61","-135.5","104.7","-61.6","134.9","-35.5","131.3","18.1","-135.3","-95.6","0","-155.8","0","0","0","0","-120.7","178.2"
"1558527033217","05/22/19  12:10:33.217   ","16.11","-135.3","5.334","7","2.2","1.967","100","5.79","2.57","0.22","1.76","0.41","0.7","0.35","2.47","0","0.75","0","0","0","0","0","0.44","-135.4","-116.7","-49","64.6","-30.8","-122.2","5","-7.5","-94.7","0","-159.8","0","0","0","0","-120.6","173.8"
"1558527034456","05/22/19  12:10:34.456   ","16.16","-135.4","5.329","7","2.3","2.047","100","5.71","2.7","0.31","1.85","0.66","0.61","0.29","2.65","0","0.65","0","0","0","0","0","0.6","-135.2","173.7","-64","81.8","-21.4","-178.7","18.8","-99.3","-100.8","0","-167.1","0","0","0","0","-120.6","-178.4"
"1558527035213","05/22/19  12:10:35.213   ","16.09","-135.2","5.355","7.1","2.3","1.981","100","5.88","2.11","0.23","1.7","0.26","0.84","0.3","2.38","0","0.75","0","0","0","0","0","0.52","-135.3","-88.2","-51.5","-10.8","-28.3","-70.2","9.5","23.6","-97.2","0","-163.5","0","0","0","0","-120.6","-179.9"
