"DoubleTime","StringTime","I2 Mag","I2 Ang","kW","I2 THD","I2 TDD","kvar","I2 %HD01","I2 %HD02","I2 %HD03","I2 %HD04","I2 %HD05","I2 %HD06","I2 %HD07","I2 %HD08","I2 %HD09","I2 %HD10","I2 %HD11","I2 %HD12","I2 %HD13","I2 %HD14","I2 %HD15","I2 %HD16","I2 %HD17","I2 H01 ANG","I2 H02 ANG","I2 H03 ANG","I2 H04 ANG","I2 H05 ANG","I2 H06 ANG","I2 H07 ANG","I2 H08 ANG","I2 H09 ANG","I2 H10 ANG","I2 H11 ANG","I2 H12 ANG","I2 H13 ANG","I2 H14 ANG","I2 H15 ANG","V2 Ang","I2 H17 ANG"
"1558527691659","05/22/19  12:21:31.659   ","0.79","-155.9","0.249","23.3","0.4","0.223","100","2.03","7.81","0.58","13.6","0.27","6.79","0.22","11.49","0.39","6.85","0.83","6.59","0.25","3.03","0.47","1.74","-155.3","4.2","-89.5","-31.4","62.3","-131.8","74.9","158.3","-111.7","161.5","-153.6","-17.9","-169.5","-99.8","154.4","-120.5","65.6"
"1558527692402","05/22/19  12:21:32.402   ","0.79","-155.6","0.246","23.2","0.4","0.226","100","4.06","7.74","0.67","14.03","1.48","7.38","1.54","11.56","0.82","6.41","0.22","6.46","0.59","3.26","0.68","1.67","-155.7","178","-95.1","-16.8","61.6","31.8","72.7","-34.9","-111.2","-105.1","-153.6","39.4","-171.3","108.2","150.7","-120.6","61.4"
"1558527693677","05/22/19  12:21:33.677   ","0.79","-155.6","0.245","23.3","0.4","0.225","100","2.25","7.85","0.86","13.88","0.29","6.69","0.21","11.32","0.34","6.77","0.52","6.27","0.3","3.03","0","1.6","-155.5","-153.5","-92.6","-24.9","62.8","-163.7","75","114","-109.6","157","-155","28.1","-172.1","0","146.6","-120.5","60.4"
"1558527694456","05/22/19  12:21:34.456   ","0.78","-155.5","0.248","23.3","0.4","0.226","100","0.97","7.62","0.4","13.97","0.31","6.94","0.34","11.77","0.44","6.76","0","6.47","0","3.16","0.32","1.99","-155.4","-8.2","-91.5","-4.4","62.6","80.5","74.7","-17.6","-109.4","-142.5","-155.2","0","-169.9","0","150.8","-120.5","64"
"1558527695657","05/22/19  12:21:35.657   ","0.79","-155.9","0.247","23.5","0.4","0.224","100","1.55","7.58","0.76","13.68","0.36","7.05","0.67","11.49","0.32","7.06","0.52","6.5","0","3.14","0.39","1.54","-155.3","54.3","-90.2","-62.5","62.2","42.3","73.5","-30","-113.4","-132.6","-153.3","14.7","-171.8","-79.4","153.3","-120.6","67.1"
"1558527696462","05/22/19  12:21:36.462   ","0.79","-155.5","0.249","23.3","0.4","0.224","100","2.71","7.66","0.72","13.81","0.43","6.99","0.27","11.64","0.49","6.82","0.23","6.27","0.37","2.89","0","1.64","-155.6","-152.9","-89.5","-1.2","61.8","116.3","75","106.4","-111.2","-165.8","-154.1","30.3","-171.9","-178.5","155.8","-120.5","66.5"
"1558527697696","05/22/19  12:21:37.696   ","0.79","-155.5","0.247","22.9","0.4","0.225","100","2.31","7.12","0.33","13.67","0.21","6.87","0.32","11.42","0.57","6.8","0.21","6.58","0","3.23","0","1.64","-155.8","-112.1","-84.8","-11.7","61.6","-164.3","75.5","162.7","-112.5","0","-155.1","3.7","-167.7","-47.1","157.3","-120.5","58.2"
"1558527698423","05/22/19  12:21:38.423   ","0.79","-155.7","0.246","22.7","0.4","0.225","100","1.52","7.22","1.06","13.85","0.23","7","0","11.34","0","7","0.39","6.18","0.23","3.04","0.46","1.73","-155.4","36.4","-88.1","-70.6","60.6","-153","75.7","179","-112.1","46.5","-154.7","16.8","-170.3","-55.6","154.4","-120.6","69.9"
"1558527699908","05/22/19  12:21:39.908   ","0.79","-155.7","0.248","22.4","0.4","0.225","100","1.32","7.53","0.61","13.96","0.45","7.04","0.36","11.38","0.22","6.91","0.44","6.51","0.47","2.96","0.21","1.64","-155.4","22.8","-92.3","-56.5","63","-121.6","74.5","-165.2","-111.1","142","-156.7","-4.3","-172.6","-55.5","151.7","-120.6","61.8"
"1558527700418","05/22/19  12:21:40.418   ","0.79","-156.1","0.249","23.1","0.4","0.226","100","2.16","7.26","0.4","13.83","0.5","7.09","0.31","11.46","0.28","7.04","0.49","7.13","0.26","3.2","0.24","1.76","-155.2","-110.1","-91.2","4.7","62.5","-137.6","73.5","137.8","-111.1","-174","-158.2","49.9","-172.5","-179.6","149.3","-120.6","61.3"
"1558527701691","05/22/19  12:21:41.691   ","0.79","-155.7","0.247","23.5","0.4","0.227","100","2.06","7.49","1.11","13.51","0.77","6.75","1.08","11.18","0.22","6.69","0.35","6.28","0.6","2.81","0.59","1.9","-155.9","-65.5","-93.1","-24.5","61.5","-176.1","74.8","124","-110.6","171","-153.4","18.3","-171","-88.6","153.5","-120.4","61.5"
"1558527702463","05/22/19  12:21:42.463   ","0.79","-155.6","0.247","23.2","0.4","0.227","100","1.73","7.22","1.02","13.42","0.27","7.08","0.24","11.44","0.26","7.01","0.48","6.53","0.41","3.49","0","1.66","-155.4","137.7","-87.6","-30.5","62.9","124","75.6","32.8","-111.1","-132.5","-154.9","4.3","-169.8","168.4","156.3","-120.5","73.4"
"1558527703662","05/22/19  12:21:43.662   ","0.79","-155.3","0.247","23.2","0.4","0.225","100","1.89","7.96","1.43","13.9","0.85","7.26","0.75","11.49","0.54","6.54","1.14","5.78","0.35","3.1","0.39","1.83","-156","-175.4","-84.4","-45.2","58.1","0","82.6","88.9","-117.2","11","-163.7","37.5","-169.8","0","162.5","-120.6","69.8"
"1558527704434","05/22/19  12:21:44.434   ","0.78","-155.6","0.247","23.1","0.4","0.225","100","2.16","7.41","1.06","13.82","1.14","6.86","1.01","11.49","0.29","6.8","1.07","6.41","0.97","2.83","0.54","1.57","-155.8","-50.8","-94.7","-45.8","63.1","-156.5","72.9","142.4","-108.8","89.9","-153.9","-8.1","-165.4","-82.4","152.5","-120.5","73.7"
"1558527705681","05/22/19  12:21:45.681   ","0.79","-155.7","0.246","23.2","0.4","0.226","100","0.82","7.63","0.21","13.94","0.84","6.9","0.35","11.57","0.49","6.62","0.46","6.27","0.36","2.94","0.23","1.71","-155.7","-79.8","-91.6","107","61.9","87.1","74.3","7.2","-111.8","-99.8","-154.9","-144.2","-173.7","171.8","152","-120.5","63.6"
"1558527706430","05/22/19  12:21:46.430   ","0.78","-155.4","0.247","23.2","0.4","0.226","100","3.29","7.75","0.34","13.57","0.61","6.97","0.85","11.42","0.34","6.48","0.22","6.2","0.48","2.79","0.35","1.81","-155.6","-178.8","-94.9","0","62.1","78.9","69.3","20.2","-111.3","0","-155","9.6","-175.5","122.9","146.9","-120.5","54"
"1558527707650","05/22/19  12:21:47.650   ","0.79","-155.9","0.247","23.1","0.4","0.225","100","2.15","7.85","1.31","13.82","0.91","6.92","0.82","11.28","0.43","6.9","0.78","6.05","0.4","2.75","0.43","1.64","-155.6","-152.7","-91.4","-1.2","61.2","98.8","72.2","40.2","-110.6","0","-158.1","-11.6","-169.9","161.1","151.5","-120.5","66.8"
"1558527708419","05/22/19  12:21:48.419   ","0.78","-155.4","0.246","23","0.4","0.225","100","0.96","7.67","0","13.6","0","6.56","0.3","11.52","0.44","6.7","0.49","6.24","0.4","2.95","0","1.72","-155.2","-62.8","-95.7","83.1","63","87","72.9","-9.8","-111.1","-124.4","-156.4","0","-174.3","-167.8","152.1","-120.6","62.4"
"1558527709662","05/22/19  12:21:49.662   ","0.79","-155.3","0.25","22.8","0.4","0.225","100","1.68","7.84","0.89","13.64","0.21","6.96","0","10.96","0","6.41","0.82","6.13","0","3.24","0.3","1.86","-155.9","30","-79.8","-179.9","58.6","82.3","84.1","12.7","-114.3","-95.3","-161.5","-30","-163.2","-152.3","171","-120.5","64.2"
"1558527710419","05/22/19  12:21:50.419   ","0.79","-155.6","0.248","23.1","0.4","0.226","100","2.19","7.69","0.63","13.74","0","6.98","0.45","11.73","0","7","0","6.4","0.34","2.98","0","1.65","-155.7","-156.3","-87.8","84.8","61.9","67.9","76.7","7.6","-111.3","-81.8","-158.1","0","-171","143.4","153.7","-120.5","73.3"
"1558527711664","05/22/19  12:21:51.664   ","0.79","-155.6","0.249","22.8","0.4","0.225","100","2.34","7.49","0.5","13.57","0","7.14","0.38","11.3","0.54","6.76","0.36","6.05","0","2.78","0.49","1.55","-155.4","-124.8","-89.5","-4.8","62.1","163.7","74.1","148.2","-112","0","-157.4","14.1","-172.7","-97.1","150.9","-120.5","67.2"
"1558527712489","05/22/19  12:21:52.489   ","0.79","-155.8","0.248","23.1","0.4","0.224","100","0.56","7.58","0.36","13.5","0.51","6.77","0.7","11.55","0.73","6.84","0.22","6.33","0.66","2.86","0","1.5","-155","-24.8","-91.4","128.9","63","75.9","72.4","-38.8","-109.3","-117.2","-153.8","-134.8","-172.3","0","149.7","-120.4","64.7"
"1558527713651","05/22/19  12:21:53.651   ","0.78","-155.6","0.247","23.3","0.4","0.224","100","1.54","6.71","0.8","13.8","0.44","6.9","0.73","11.83","0.4","6.82","0.92","6.34","0.33","2.87","0.38","1.44","-155.3","89.1","-87.9","-52.7","62.9","173.1","75.7","83.7","-110.5","-1.7","-159.5","-4","-168.7","-166.6","157.8","-120.5","57.9"
"1558527714520","05/22/19  12:21:54.520   ","0.79","-155.8","0.25","23.2","0.4","0.224","100","2.84","7.98","0.34","13.57","0.81","6.65","0.35","11.21","0.35","7.1","0.22","6.11","0.47","2.89","0","1.55","-155.3","-147.3","-87.9","99","61.7","110.4","76.3","65.8","-113.4","-83.6","-159","-46.4","-169","-161.4","157.2","-120.6","64.1"
"1558527715635","05/22/19  12:21:55.635   ","0.79","-155.7","0.247","22.8","0.4","0.225","100","1.91","7.32","0.23","13.55","0.75","6.42","0.58","11.69","0.4","6.81","0.46","6.12","0.46","2.87","0.4","1.35","-155.9","-55","-90.6","-164.8","61.3","126.5","75.6","77.3","-113.1","-99.4","-158.6","-54","-173.3","-116.4","154.1","-120.4","61.9"
"1558527716561","05/22/19  12:21:56.561   ","0.79","-155.5","0.247","22.9","0.4","0.225","100","1.62","7.75","0.75","13.58","0.38","6.75","0.35","11.68","0.51","7.18","0.71","6.17","0.26","2.85","0.49","1.59","-155.1","25.2","-91.9","-54.2","64","-115.6","74.6","155.6","-110.5","118.5","-159.2","22.6","-168.6","-36.5","151.1","-120.5","58.4"
"1558527717429","05/22/19  12:21:57.429   ","0.79","-155.1","0.247","23.3","0.4","0.225","100","1.85","7.55","1.07","14.14","0","7.13","0","11.4","0","6.56","0.72","6.23","0","3.05","0.3","1.7","-155.8","173.7","-92.9","-36.2","63.3","-117.9","73.5","-171.5","-110.6","178.9","-159","26.1","-171.1","0","143.1","-120.5","63"
"1558527718669","05/22/19  12:21:58.669   ","0.79","-155.5","0.249","23.6","0.4","0.224","100","2.15","7.54","0.45","13.86","0.3","6.98","0.36","11.26","0.28","6.88","0.52","6.49","0.34","2.97","0.39","1.81","-155.2","-127.8","-89.3","70.5","63.6","145.2","74","78.7","-113.4","-135.6","-156.1","16","-174.4","-123","149.3","-120.4","61"
"1558527719594","05/22/19  12:21:59.594   ","0.79","-155","0.247","23.4","0.4","0.225","100","1.22","7.98","0.46","13.65","0.34","6.88","0.63","11.34","0.54","6.57","0.31","6.07","0.3","2.81","0","1.91","-155.4","-35.3","-91.7","0","61.9","119.4","76.8","3.9","-111.8","-143.1","-156.5","-78","-170.2","-146.9","152.2","-120.4","59.3"
"1558527720692","05/22/19  12:22:00.692   ","0.79","-155.6","0.249","23.3","0.4","0.225","100","2.14","7.4","0.52","13.74","0.26","7.04","0.63","11.55","0","6.92","0.57","6.52","0.22","3","0.52","1.56","-155.2","56.9","-93.2","-97.9","64.5","0","73.8","-47.1","-110.2","-170.3","-153.7","8.9","-170.5","-2.1","148.5","-120.5","56.9"
