"DoubleTime","StringTime","I2 Mag","I2 Ang","kW","I2 THD","I2 TDD","kvar","I2 %HD01","I2 %HD02","I2 %HD03","I2 %HD04","I2 %HD05","I2 %HD06","I2 %HD07","I2 %HD08","I2 %HD09","I2 %HD10","I2 %HD11","I2 %HD12","I2 %HD13","I2 %HD14","I2 %HD15","I2 %HD16","I2 %HD17","I2 H01 ANG","I2 H02 ANG","I2 H03 ANG","I2 H04 ANG","I2 H05 ANG","I2 H06 ANG","I2 H07 ANG","I2 H08 ANG","I2 H09 ANG","I2 H10 ANG","I2 H11 ANG","I2 H12 ANG","I2 H13 ANG","I2 H14 ANG","I2 H15 ANG","V2 Ang","I2 H17 ANG"
"1558522524443","05/22/19  10:55:24.443   ","11.69","-130.4","2.705","6","1.4","0.579","100","0","3.76","0","2.49","0","1.01","0","3.48","0","0.92","0","0.29","0","0","0","0.67","-130.6","0","-48.4","0","-3.6","0","24.6","0","-98.5","0","-157","0","127.4","0","0","-120.7","-179.5"
"1558522525513","05/22/19  10:55:25.513   ","11.68","-130.6","2.699","6","1.4","0.576","100","0","3.8","0","2.41","0","1.01","0","3.56","0","0.95","0","0.33","0","0","0","0.68","-130.6","0","-50.5","0","-3.4","0","24","0","-98.5","0","-151.6","0","116.3","0","0","-120.6","171"
"1558522526435","05/22/19  10:55:26.435   ","11.67","-130.5","2.701","6","1.4","0.574","100","0.26","3.76","0","2.43","0","1.04","0","3.53","0","0.95","0","0.42","0","0","0","0.63","-130.6","-176.3","-49.8","0","-2","0","21.5","0","-97.2","0","-156.4","0","127.8","0","0","-120.6","-175.6"
"1558522527456","05/22/19  10:55:27.456   ","11.68","-130.5","2.703","5.9","1.4","0.575","100","0","3.85","0","2.43","0","0.94","0","3.46","0","0.89","0","0.36","0","0","0","0.69","-130.6","0","-50","0","-4.6","0","21.2","0","-98","0","-152.1","0","122.1","0","0","-120.7","178.4"
"1558522528428","05/22/19  10:55:28.428   ","11.68","-130.5","2.7","6","1.4","0.58","100","0","3.73","0","2.55","0","1.05","0","3.49","0","0.96","0","0.32","0","0","0","0.63","-130.5","0","-50.5","0","-1.7","0","21.9","0","-97.1","0","-151","0","94.3","0","0","-120.6","175.2"
"1558522529441","05/22/19  10:55:29.441   ","11.68","-130.6","2.699","6","1.4","0.581","100","0.2","3.79","0","2.5","0","0.96","0","3.41","0","1.07","0","0.31","0","0","0","0.57","-130.6","0","-49.7","0","-4.2","0","22.6","0","-98.6","0","-149.1","0","100.9","0","0","-120.7","174.3"
"1558522530395","05/22/19  10:55:30.395   ","11.68","-130.6","2.697","6","1.4","0.578","100","0","3.77","0","2.45","0","1","0","3.51","0","0.98","0","0.34","0","0","0","0.68","-130.5","0","-50.4","0","-2.7","0","22.2","0","-99.1","0","-147.6","0","117.9","0","0","-120.7","177.9"
"1558522531435","05/22/19  10:55:31.435   ","11.68","-130.5","2.701","6","1.4","0.58","100","0.21","3.82","0","2.44","0","0.91","0","3.36","0","0.85","0","0.38","0","0","0","0.69","-130.4","-114.8","-48.4","0","-4.1","0","27.4","0","-99","0","-151.6","0","139.6","0","0","-120.6","-172.9"
"1558522532432","05/22/19  10:55:32.432   ","11.64","-130.4","2.689","6","1.4","0.568","100","0","3.76","0","2.38","0","1","0","3.42","0","1.04","0","0.51","0","0","0","0.66","-130.6","0","-49.8","0","-0.8","0","23.4","0","-100.5","0","-153.9","0","113.5","0","0","-120.6","168.5"
"1558522533448","05/22/19  10:55:33.448   ","11.67","-130.5","2.697","6","1.4","0.578","100","0","3.72","0","2.47","0","1","0","3.52","0","1.03","0","0.27","0","0","0","0.66","-130.6","0","-49.7","0","-4.4","0","23.3","0","-98.5","0","-151.1","0","107.2","0","0","-120.7","174.5"
"1558522534430","05/22/19  10:55:34.430   ","11.68","-130.5","2.69","6","1.4","0.576","100","0.25","3.77","0","2.41","0","1.02","0","3.58","0","1","0","0.29","0","0","0","0.75","-130.6","-162.5","-50","0","-3.1","0","21.9","0","-98.7","0","-155.7","0","131.3","0","0","-120.6","-178.1"
"1558522535458","05/22/19  10:55:35.458   ","11.67","-130.5","2.697","5.9","1.4","0.575","100","0","3.78","0","2.42","0","0.99","0","3.43","0","0.98","0","0.33","0","0","0","0.59","-130.6","0","-49.7","0","-2.7","0","25","0","-98.4","0","-151.3","0","135.6","0","-138.1","-120.6","-177.7"
