"DoubleTime","StringTime","I1 Mag","I1 Ang","kW","I1 THD","I1 TDD","kvar","I1 %HD01","I1 %HD02","I1 %HD03","I1 %HD04","I1 %HD05","I1 %HD06","I1 %HD07","I1 %HD08","I1 %HD09","I1 %HD10","I1 %HD11","I1 %HD12","I1 %HD13","I1 %HD14","I1 %HD15","I1 %HD16","I1 %HD17","I1 H01 ANG","I1 H02 ANG","I1 H03 ANG","I1 H04 ANG","I1 H05 ANG","I1 H06 ANG","I1 H07 ANG","I1 H08 ANG","I1 H09 ANG","I1 H10 ANG","I1 H11 ANG","I1 H12 ANG","I1 H13 ANG","I1 H14 ANG","I1 H15 ANG","V1 Ang","I1 H17 ANG"
"1558523450336","05/22/19  11:10:50.336   ","6.38","-22.9","2.959","11","1.4","1.788","100","9.3","2.92","0.98","1.68","0.69","0.87","0.35","1.82","0","0.33","0","0","0","0","0","0.81","-23.9","-37.5","-32.2","-72.8","176.2","63.1","82.8","39.4","-78.5","0","97.9","0","0","0","0","0","102.1"
"1558523451455","05/22/19  11:10:51.455   ","6.41","-23.7","2.945","10.8","1.4","1.787","100","9.86","3.37","0.89","0.89","0.51","0.95","0.29","1.98","0","0.26","0","0","0","0.26","0","0.65","-23.8","106.5","-40.4","150","152","-137.1","54.5","-156.9","-74.8","0","104.5","0","164.1","0","0","0","98.8"
"1558523452335","05/22/19  11:10:52.335   ","6.47","-23.9","2.952","10.6","1.4","1.738","100","9.62","4.54","0.45","1.51","1.19","0.65","0.43","2.21","0","0.4","0","0.37","0","0","0","0.84","-22.4","18","-53.2","-77","161.4","176.8","118.9","152","-84.5","0","110.1","0","138.9","0","0","0","87.4"
"1558523453456","05/22/19  11:10:53.456   ","6.51","-23.6","2.963","11.5","1.5","1.729","100","9.9","3.85","0.58","1.38","0.98","0.65","0.38","2.1","0","0","0","0.28","0","0","0","0.68","-23.2","170.1","-42.2","123.6","150.6","-57.6","124.5","-75.6","-78.3","0","112.2","0","0","0","-57.1","0","99.2"
"1558523454344","05/22/19  11:10:54.344   ","6.44","-23.6","2.947","10.5","1.4","1.801","100","9.08","4.1","0.58","1.77","0.91","0.48","0.37","2.08","0","0.21","0","0.26","0","0","0","0.8","-22.9","76.5","-45.6","-151.3","171","-144.5","105.7","-152.1","-80.8","0","99.2","146","-177","0","-92.5","0","92.9"
"1558523455472","05/22/19  11:10:55.472   ","6.44","-23.2","2.964","10.7","1.4","1.729","100","9.95","4.25","0.46","1.41","1.1","0.61","0.53","2.08","0","0.33","0","0.28","0","0.25","0","0.74","-22.7","-136","-45.6","72.7","164.2","14.2","108.6","-11.8","-81.9","0","104.5","0","157.5","0","0","0","96.1"
"1558523456336","05/22/19  11:10:56.336   ","6.4","-23.3","2.952","11.3","1.5","1.776","100","9.65","3.41","1.07","1.33","0.64","0.75","0.35","1.83","0","0.33","0","0.28","0","0","0","0.7","-23.8","139.3","-31.3","111.9","-173.3","-111.2","68.7","-142.6","-75.3","0","0","0","169.2","0","-81","0","100.4"
"1558523457471","05/22/19  11:10:57.471   ","6.4","-23.1","2.995","10.4","1.3","1.834","100","9.95","2.81","1.08","1.3","0.65","0.85","0.2","1.95","0","0.26","0","0","0","0.2","0","0.87","-24.1","-80.8","-38.3","-17.6","148.4","36.8","88.5","20.6","-73.6","0","115.7","0","0","0","-70.6","0","100.8"
"1558523458340","05/22/19  11:10:58.340   ","6.51","-24.1","2.962","11.3","1.5","1.734","100","10.19","4.32","0.42","1.33","1.19","0.57","0.39","2.13","0","0.24","0","0.28","0","0.2","0","0.81","-23","-171.5","-43.2","120.9","152","-20.3","118.1","-56.3","-81","0","113.3","0","0","0","-76.3","0","107.4"
"1558523459488","05/22/19  11:10:59.488   ","6.83","-27.5","2.999","11","1.5","1.92","100","9.2","3.27","0.98","0.83","0.67","0.9","0.21","1.71","0","0.4","0","0","0","0.25","0","0.62","-27.5","-22.4","-43.2","-53","159.7","116.6","100.9","94.1","-72.1","0","125.3","0","0","0","-61.5","0","101.6"
