"DoubleTime","StringTime","I3 Mag","I3 Ang","kW","I3 THD","I3 TDD","kvar","I3 %HD01","I3 %HD02","I3 %HD03","I3 %HD04","I3 %HD05","I3 %HD06","I3 %HD07","I3 %HD08","I3 %HD09","I3 %HD10","I3 %HD11","I3 %HD12","I3 %HD13","I3 %HD14","I3 %HD15","I3 %HD16","I3 %HD17","I3 H01 ANG","I3 H02 ANG","I3 H03 ANG","I3 H04 ANG","I3 H01 ANG:1","I3 H02 ANG:1","I3 H03 ANG:1","I3 H04 ANG:1","I3 H05 ANG","I3 H06 ANG","I3 H07 ANG","I3 H08 ANG","I3 H09 ANG","I3 H10 ANG","I3 H11 ANG","I3 H12 ANG","I3 H13 ANG"
"1555349716945","04/15/19  17:35:16.945   ","5.55","85.6","3.325","21.2","2.2","1.764","100","19.63","4.4","0.9","4.01","2","0.78","0.7","0.6","0.21","0","0.21","0.27","0","0","0","0","85.9","64.1","-37.6","-104.4","85.9","64.1","-37.6","-104.4","-14.6","-27.9","58.3","146","0","12.9","0","-127.1","-138.8"
"1555349717446","04/15/19  17:35:17.446   ","5.48","85.4","3.31","20.3","2.2","1.819","100","19.47","3.49","0.37","4.02","1.67","1.04","0.91","0.48","0","0","0","0.36","0","0","0","0","86.3","101.5","-61.1","147.7","86.6","-26.1","-52.7","-64.9","-0.4","-132.3","54.5","80.3","-49.2","-125.6","138.1","0","0"
"1555349718593","04/15/19  17:35:18.593   ","5.62","85","3.274","20.3","2.3","1.828","100","19.16","2.22","2.02","3.76","2.2","1.14","0.64","0.27","0.21","0","0","0.27","0","0.22","0","0","85.2","-135.6","-111.3","72.6","85.2","160.5","-42.5","120.4","-1.8","49.9","54.1","-99.1","-54.3","30.3","126.9","0","0"
"1555349719520","04/15/19  17:35:19.520   ","5.43","86","3.284","20.7","2.3","1.858","100","18.67","1.39","0.56","3.81","1.34","0.72","1.08","0.26","0.3","0.45","0.25","0","0","0","0","0.29","85.1","179.6","-37.4","113.9","86.4","112.7","-59.7","121.9","-11.5","16","29.7","-156.4","-110.7","-29.2","0","0","-74.7"
"1555349720584","04/15/19  17:35:20.584   ","5.5","85.3","3.33","19.5","2.2","1.739","100","19.79","4.5","1.16","4.02","2.01","0.73","0.73","0.66","0.23","0","0","0.22","0","0","0","0","86","70.8","-45.5","-121.1","85.6","6.1","-37.1","-67.1","-9","-105.2","0","115.2","21.3","-55.8","166.2","0","0"
"1555349721470","04/15/19  17:35:21.470   ","5.4","87.1","3.311","19.3","2.2","1.741","100","19.4","2.92","0.34","3.9","1.42","0.86","0.98","0.44","0","0","0.21","0.41","0","0.21","0","0","86.3","90.6","-60.4","-179.7","86.3","90.6","-60.4","-179.7","-20.9","-0.3","3.4","176","-143.4","0","0","-72.5","-105.3"
"1555349722638","04/15/19  17:35:22.638   ","5.61","85","3.248","20.6","2.2","1.762","100","19.17","4.27","0.45","3.86","1.77","1.5","0.94","0.82","0.26","0.38","0.27","0.23","0","0","0","0.29","85.1","-137.9","-98.1","74.4","85.1","158.6","-44","121.8","-2.6","50","47.9","-103.9","-59.1","30","129.6","0","0"
"1555349723455","04/15/19  17:35:23.455   ","5.59","85.7","3.238","20.2","2.2","1.749","100","19.76","3.27","1.51","4.19","1.21","0.33","0.96","0.46","0.21","0.25","0","0","0","0","0","0","87.1","-50.6","-69.1","-81.1","87.1","-50.6","-69.1","-81.1","0.6","-150.8","38.4","46.8","-81.8","-170.9","135.2","0","-7.1"
"1555349724597","04/15/19  17:35:24.597   ","5.44","86.1","3.249","21.5","2.2","1.822","100","18.84","0.72","0.87","4.43","1.37","0.99","1.09","0.21","0.33","0.42","0","0","0","0","0","0.28","85.5","149.6","-47.2","122.5","86.2","85.6","-59.1","-163.2","-21.3","-1.1","5.3","169","-154.4","0","0","-88.4","-116.7"
"1555349725600","04/15/19  17:35:25.600   ","5.43","87.3","3.278","19.3","2.2","1.734","100","19.37","2.56","1.58","4.16","1.5","0.36","0.88","0.43","0","0.44","0","0","0","0","0","0","85.3","55.4","-26.6","-104.6","85.9","-8.3","-44.7","-62.3","-3.1","-119.4","60.6","102.8","-15.1","-82.5","152.5","0","0"
"1555349726764","04/15/19  17:35:26.764   ","5.58","84.7","3.21","20.1","2.2","1.768","100","19.02","2.83","0","3.4","1.59","0.87","0.96","0.52","0","0.3","0.24","0","0","0","0","0.28","84.5","-160.7","-39.2","103.5","84.5","-160.7","-39.2","103.5","-10.1","101.4","-10.6","-60.4","2.7","139.6","143.2","0","0"
"1555349727843","04/15/19  17:35:27.843   ","5.34","85.3","3.217","20.6","2.2","1.796","100","19.5","3.21","1.64","4.19","1.55","0.38","0.83","0.5","0.21","0.42","0","0","0","0","0","0","85.9","107.9","-61.3","131.4","85","47.3","-18","-101.8","-14.4","-58.9","50.6","135","61","-2","0","0","-163.4"
"1555349728578","04/15/19  17:35:28.578   ","5.39","84.7","3.204","20.4","2.2","1.744","100","18.95","3.48","0.72","4.32","1.7","0.78","0.51","0.35","0.34","0","0","0.29","0","0","0","0","86.7","-88","-88.4","0","84.4","-150.3","-40.2","96.6","-10.7","108.9","4.5","-51.5","24.8","159.7","149.9","0","0"
"1555349729534","04/15/19  17:35:29.534   ","5.48","85.5","3.171","20.4","2.2","1.761","100","20.05","5.45","1.24","3.52","2","0.92","0.83","0.8","0.23","0.32","0","0.25","0","0","0","0.22","85.8","-122.7","-18.1","176.6","84.5","-170.6","-39.2","112.1","-6.1","86.2","5.1","-68.2","-25.9","0","144.2","0","0"
"1555349730652","04/15/19  17:35:30.652   ","5.32","85","3.217","20.6","2.1","1.78","100","19.47","3.61","1.59","4.22","1.62","0.45","0.83","0.52","0.22","0.38","0","0","0","0","0","0","85.8","104.1","-61.7","143.9","84.7","43.6","-16.2","-98.7","-14.4","-64.2","33.8","134.3","65.7","14.7","0","0","0"
"1555349731718","04/15/19  17:35:31.718   ","5.25","86.4","3.221","19.6","2.2","1.768","100","19.53","2.9","0.36","4.06","1.43","0.95","1.03","0.45","0","0","0.22","0.39","0.2","0.2","0.23","0.2","84.6","26.5","-23.7","-84.6","86.2","-33.8","-58.6","-69.9","-1.7","-137","52.4","70.4","-60.5","-141.1","137.9","0","0"
"1555349732904","04/15/19  17:35:32.904   ","5.45","83.9","3.148","20.6","2.2","1.839","100","19.01","2.31","0.33","3.31","1.54","0.69","0.95","0.4","0","0.3","0.22","0","0","0","0","0.24","84.3","-165.7","-40.4","109.7","85.3","130","-55.3","118.1","-9.2","29.3","48.2","-135.4","-89.3","0","108.7","0","-46.2"
"1555349733394","04/15/19  17:35:33.394   ","5.33","84.7","3.194","21.3","2.1","1.79","100","19.39","2.25","1.57","4.18","1.46","0.49","0.92","0.38","0","0.48","0","0.2","0","0","0","0","85.3","124.9","-57.2","117.2","85.3","124.9","-57.2","117.2","-10.5","25.3","41.6","-141.8","-94.5","0","115","0","-59.5"
"1555349734598","04/15/19  17:35:34.598   ","5.28","86.8","3.176","20.2","2.2","1.793","100","19.84","1.95","0.69","3.77","1.43","0.45","1.01","0.25","0.23","0","0","0.31","0","0","0","0","85.4","-4.5","-43","-63.7","86.7","-64.9","-77.4","-92.4","-1.7","-158.9","28.3","26.3","-96.2","165.5","145.1","125.9","-37.5"
"1555349735481","04/15/19  17:35:35.481   ","5.25","84.7","3.157","20.3","2.2","1.765","100","19.74","1.95","0.81","4.05","1.52","0.51","1.01","0.33","0.3","0","0","0.29","0.2","0","0","0","84.5","51.7","-21","-107.3","85.4","-10","-45.2","-64","-3.8","-118.6","77.4","99.5","-11.5","0","140.2","0","0"
"1555349736583","04/15/19  17:35:36.583   ","5.25","84.3","3.122","20.5","2.2","1.74","100","20.18","5.05","1.88","3.86","1.55","0.39","0.87","0.55","0","0.27","0","0","0","0","0","0","85.3","-13.1","-46.8","-63.6","84.2","-130.6","-99.4","66.5","-2","113.8","31","-46.2","0","162.2","155.3","0","0"
"1555349737415","04/15/19  17:35:37.415   ","5.44","84.2","3.107","20.5","2.1","1.788","100","19.56","2.17","0.9","4.17","1.54","0.59","1.02","0.37","0.27","0","0","0.24","0","0","0","0","85.2","-13.7","-46.4","-63.3","85.2","-13.7","-46.4","-63.3","-3.1","-122.1","72.7","95.1","-25.1","-107","144.1","0","0"
"1555349738595","04/15/19  17:35:38.595   ","5.42","84.3","3.09","20.3","2.2","1.779","100","19.17","4.35","0.43","3.89","1.77","1.55","0.93","0.81","0.2","0.33","0.22","0.21","0","0","0","0.29","84.2","-133.2","-91.2","71.7","84.2","166","-42.2","121.8","-2.7","56.7","51.1","-95.7","-46.6","0","132.7","0","0"
"1555349739359","04/15/19  17:35:39.359   ","5.41","84","3.089","20.4","2.1","1.759","100","20.24","5.13","1.89","3.85","1.59","0.42","0.87","0.56","0.2","0.28","0","0","0","0","0","0","85.1","-14","-46.9","-62.9","85.1","-14","-46.9","-62.9","-3.3","-123.2","64.1","92.4","-26.6","-105.3","144.4","0","0"
"1555349740588","04/15/19  17:35:40.588   ","5.25","85.2","3.077","21.3","2.2","1.881","100","18.6","0.93","0.59","3.88","1.33","0.85","1.05","0","0.28","0.46","0.22","0","0","0","0","0.3","84.4","-123","-104.3","59.1","85.2","113","-61.3","126.6","-11.9","16.6","36.6","-154.7","-112.1","-41.4","0","0","-83.1"
"1555349741520","04/15/19  17:35:41.520   ","5.18","84.5","3.083","21.1","2.1","1.832","100","19.29","2.69","1.6","4.08","1.5","0.34","0.89","0.39","0.22","0.43","0","0","0","0","0","0","83.6","-176.1","-37.9","113.6","83.6","-176.1","-37.9","113.6","-4.8","76.5","13.6","-79.9","-28.3","76.5","143.8","0","0"
"1555349742395","04/15/19  17:35:42.395   ","5.15","85.1","3.058","20.8","2.2","1.761","100","19.9","5.48","1.18","3.57","1.97","0.98","0.78","0.75","0.23","0.3","0","0.22","0","0","0","0.21","85.2","-107.4","-92.5","57.5","85.2","-107.4","-92.5","57.5","-6.4","153.2","16.3","-29.4","-142.6","124","163.7","43.1","0"
"1555349743589","04/15/19  17:35:43.589   ","5.27","85","3.08","21.4","2.1","1.77","100","19.05","1.51","1.14","4.3","1.4","0.82","1.02","0.24","0.24","0.4","0","0","0","0","0","0.24","85.1","83.1","-58.4","-151.8","85.1","83.1","-58.4","-151.8","-21.6","-1.7","8.2","164.7","-151.8","0","0","-106.1","-128.8"
"1555349744369","04/15/19  17:35:44.369   ","5.21","84.8","3.057","20.3","2.2","1.794","100","18.89","3.69","0","3.87","1.66","1.42","0.91","0.76","0.22","0.25","0.22","0.24","0","0","0","0.32","83.5","-143.7","-40.9","77.4","83.5","-143.7","-40.9","77.4","-8.6","103.6","14.2","-56.6","0","137.9","137.9","-8.4","0"
"1555349745607","04/15/19  17:35:45.607   ","5.25","84.7","3.077","20.3","2","1.716","100","19.43","4.34","0.54","3.97","1.96","1.06","0.71","0.6","0.21","0","0","0.26","0","0","0","0","83.9","57.5","-33.3","-112.8","83.9","57.5","-33.3","-112.8","-13.4","-40","64.3","132","0","-11.6","-169.7","0","-171.5"
"1555349746385","04/15/19  17:35:46.385   ","5.25","84.1","3.06","20.8","2.1","1.823","100","18.92","2.11","0.46","3.39","1.51","0.65","0.88","0.36","0.22","0.23","0.2","0","0","0","0","0.23","83.4","-166.2","-39.6","108.7","83.4","-166.2","-39.6","108.7","-9.3","93.5","-3.4","-69.5","0","118.5","134.9","0","0"
"1555349747608","04/15/19  17:35:47.608   ","5.24","85.1","3.067","19.7","2.1","1.711","100","19.5","4.55","1.54","4.08","1.79","0.57","0.78","0.61","0.22","0.29","0","0","0","0","0","0","83.7","35.7","-20.4","-97.3","83.7","35.7","-20.4","-97.3","-16.2","-75.2","42.4","119.2","34.9","-15.5","178.9","0","153.4"
"1555349748543","04/15/19  17:35:48.543   ","5.09","86","3.069","19.1","2","1.728","100","19.38","4.54","0.54","4.01","1.98","1.09","0.69","0.61","0.26","0","0","0","0","0","0","0","84.7","115.6","-61.2","125.6","82.9","55.9","-83.3","164.2","-3.1","-27.8","46.1","137.8","0","0","151.7","0","0"
"1555349749848","04/15/19  17:35:49.848   ","5.25","84.3","3.011","19.9","2.1","1.75","100","18.68","3.46","0.2","3.95","1.63","1.31","0.83","0.68","0.24","0.3","0","0.28","0","0","0","0.28","83.5","-148.3","-42.8","80.5","83.5","-148.3","-42.8","80.5","-10.5","106.5","7","-56.7","40.8","140.9","128","0","0"
"1555349750364","04/15/19  17:35:50.364   ","5.22","83.5","3.038","21.3","2","1.834","100","18.39","0.47","0.77","4.52","1.24","0.91","1.05","0","0.33","0.42","0.22","0","0","0","0","0.25","84.4","166.6","-42.7","118.5","84.4","166.6","-42.7","118.5","-11.7","58.7","25.8","-88.7","-43.8","56","141.2","0","0"
"1555349751592","04/15/19  17:35:51.592   ","5.1","84.4","3.041","19.2","2","1.704","100","19.37","2.36","0.61","3.59","1.18","0.34","0.85","0","0.22","0","0.23","0.29","0","0.21","0","0","84.5","71.7","-52.8","-141.4","83.6","13","-36.7","-76.1","-14.2","-98.1","14.6","118.2","20.4","-45.5","167.9","171.2","138.5"
"1555349752435","04/15/19  17:35:52.435   ","5.19","85.2","3.038","19.7","2","1.797","100","18.41","0.68","0.69","4.53","1.34","0.96","1.01","0","0.29","0.48","0.2","0","0","0","0","0.26","83.7","159","-46.5","123.8","84.7","98.7","-64","-170.8","-18.7","8.8","22.3","-173.3","-122.1","0","0","0","-106.7"
"1555349753664","04/15/19  17:35:53.664   ","5.09","85.7","3.023","19.8","2.1","1.768","100","19.5","3.4","1.49","4.22","1.25","0.42","0.91","0.53","0.31","0.31","0","0.21","0","0","0","0","83.6","16.3","-35.5","-75.8","85.4","-40.7","-63.1","-72.8","-2.7","-142","46.6","60.3","-70.8","-163.6","133.6","0","0"
"1555349754339","04/15/19  17:35:54.339   ","5.18","83.4","3.002","21.3","2","1.833","100","18.34","0.43","0.74","4.52","1.25","0.91","1.06","0","0.4","0.46","0.21","0","0","0","0","0.26","83.3","-136.2","-69.1","63.7","83.4","166.1","-44.5","121","-3.8","57.1","54.5","-94.9","-48.3","41.2","133.2","0","0"
"1555349755584","04/15/19  17:35:55.584   ","5.12","83.6","3.021","19.3","2","1.702","100","19.37","4.9","1.36","4.1","1.96","0.74","0.72","0.66","0","0.28","0","0","0","0","0","0","83.9","28.2","-15.2","0","83.9","28.2","-15.2","0","-8.5","-55.6","-15.5","166.9","0","-144.8","144","112.4","0"
"1555349756543","04/15/19  17:35:56.543   ","5.16","84.3","3.016","19.1","2","1.705","100","19.18","4.74","0.7","3.99","2","1.03","0.65","0.63","0.23","0","0","0","0","0","0","0","84.4","120.7","-60.2","122.5","84.4","120.7","-60.2","122.5","-10.3","24.7","40.9","-143.7","-93.4","-43.5","0","0","0"
"1555349757357","04/15/19  17:35:57.357   ","5.11","83.2","2.972","21.3","2.1","1.82","100","18.61","3.74","0","4.07","1.7","1.41","0.83","0.7","0.26","0.26","0","0.27","0","0","0","0.24","83.2","-141.8","-37.6","69.1","83.2","-141.8","-37.6","69.1","-8","103","16.2","-62.4","0","129.1","139.3","0","0"
"1555349758577","04/15/19  17:35:58.577   ","5.14","83.5","2.997","19.3","2","1.714","100","19.3","4.9","1.4","4.11","1.88","0.75","0.73","0.66","0.21","0.27","0","0","0","0","0","0","84.4","86.2","-61","-159.1","84.4","86.2","-61","-159.1","-21.6","2","11.5","169.9","-135.2","0","-164.9","0","-133.4"
"1555349759436","04/15/19  17:35:59.436   ","5.14","83.4","2.962","20.9","2","1.82","100","18.63","1.67","0.63","3.59","1.33","0.65","0.82","0.22","0.2","0.35","0.2","0","0","0","0","0.24","83","-171.6","-42.3","111.1","83","-171.6","-42.3","111.1","-6.6","84","-1","-75.1","-18.3","93","131.4","0","0"
"1555349760775","04/15/19  17:36:00.775   ","5.02","85.2","2.968","20","2","1.773","100","19.73","4.33","1.72","3.95","1.29","0.29","0.87","0.53","0.27","0.36","0.22","0","0","0","0","0.22","83.5","4.3","-41.5","-68.8","85.1","-52","-69.2","-78.3","-1.6","-149.6","42.8","48.8","-87","159.7","136.5","0","-32"
"1555349761352","04/15/19  17:36:01.352   ","4.96","84.1","2.928","20","2","1.732","100","19.98","5.88","1.72","3.82","1.82","0.67","0.76","0.69","0","0.37","0","0","0","0","0","0","85","-82.9","-84.8","0","85","-82.9","-84.8","0","-8.6","-171","7.1","-0.4","-127.8","127.4","137","0","-77.5"
"1555349762576","04/15/19  17:36:02.576   ","4.95","83.9","2.933","20.1","2.1","1.835","100","18.35","0.88","0.72","4.6","1.26","0.96","0.98","0","0.31","0.46","0.2","0","0","0","0","0.23","83.1","159.7","-47.5","122.1","83.1","159.7","-47.5","122.1","-4.4","51","55.6","-102.9","-52.6","0","125.8","0","0"
"1555349763348","04/15/19  17:36:03.348   ","5.07","83.9","2.915","19.9","2.1","1.713","100","19.79","5.78","1.47","3.8","1.93","0.82","0.68","0.75","0","0.31","0","0","0","0","0","0","84.6","-39.7","-62.8","-71.9","84.6","-39.7","-62.8","-71.9","-3.2","-140.1","46.5","62.1","-72.1","0","142.1","0","0"
"1555349764583","04/15/19  17:36:04.583   ","5.04","84","2.897","20.3","2.1","1.772","100","18.56","3.06","0.28","3.96","1.6","1.13","0.79","0.66","0.23","0.28","0","0.24","0","0","0","0.24","82.5","-151.8","-34.2","89.7","82.5","-151.8","-34.2","89.7","-11.9","101.7","6.7","-62.6","31.6","136.7","130","0","0"
"1555349765573","04/15/19  17:36:05.573   ","5.03","82.6","2.909","19.8","2","1.726","100","18.45","3.06","0.31","4.03","1.58","1.17","0.8","0.63","0.26","0.27","0","0.23","0","0","0","0.2","82.4","-150.9","-33.6","86.7","82.4","-150.9","-33.6","86.7","-12.6","103.9","8.3","-61","39.8","137.2","132","0","0"
"1555349766363","04/15/19  17:36:06.363   ","5.11","83.3","2.912","19.9","2","1.755","100","19.19","2.64","0.64","3.6","1.18","0.56","0.79","0","0","0.27","0.21","0.23","0","0","0","0","82.7","16.3","-36.5","-75.3","82.7","16.3","-36.5","-75.3","-18","-94.6","17.2","118.7","16","-51.1","172.9","164.2","137.7"
"1555349767578","04/15/19  17:36:07.578   ","5.08","83.6","2.9","20.5","2","1.714","100","19.78","5.92","1.67","3.76","1.9","0.69","0.76","0.71","0","0.3","0","0","0","0","0","0","84.1","-32.5","-58.3","-67.7","84.1","-32.5","-58.3","-67.7","-3.7","-134.3","56.3","70.9","-59.5","0","143.3","0","0"
"1555349768513","04/15/19  17:36:08.513   ","4.87","83.8","2.915","20.6","2","1.743","100","18.91","3.1","0.62","3.92","1.3","0.99","0.82","0.33","0","0.2","0","0.25","0","0","0","0","82.4","28.9","-24.4","-97.1","83.8","-24.9","-54.5","-66.1","-4.6","-129","54.8","78.3","-47.2","-127.1","146.7","0","0"
"1555349769828","04/15/19  17:36:09.828   ","4.9","83.1","2.876","19.7","2.1","1.782","100","18.51","1.13","0.81","3.97","1.21","0.78","0.87","0","0.3","0.34","0.24","0","0","0","0","0.2","82.4","-177","-42.2","112.6","82.4","-177","-42.2","112.6","-7.1","74.5","5.8","-81.2","-28","0","137","0","0"
"1555349770359","04/15/19  17:36:10.359   ","5.01","82.5","2.908","21","1.9","1.814","100","18.32","1","0.71","4.59","1.29","0.94","0.93","0.24","0.26","0.42","0","0","0","0","0","0.24","82.7","159.1","-47.6","120.9","82.7","159.1","-47.6","120.9","-6.1","51.7","50.4","-105.8","-56.6","0","138.7","0","0"
"1555349771593","04/15/19  17:36:11.593   ","5.02","83.9","2.913","19.5","1.9","1.695","100","19.08","4.69","0.49","4.09","1.95","1.18","0.67","0.62","0.24","0.21","0","0","0","0","0","0","82.9","63.4","-45.4","-124.4","82.9","63.4","-45.4","-124.4","-18.3","-23.4","53.5","131.3","0","0","-157.1","-160.5","-172.5"
"1555349772528","04/15/19  17:36:12.528   ","4.95","82.5","2.891","20","1.9","1.744","100","18.85","2.89","1.57","4.25","1.44","0.45","0.88","0.37","0.23","0.42","0","0","0","0","0","0","83.5","128.6","-58.7","120.9","83.5","128.6","-58.7","120.9","-10","32.2","46.4","-135.2","-86.2","-28","141.5","0","0"
"1555349773363","04/15/19  17:36:13.363   ","4.9","83.8","2.851","20","2","1.697","100","19.24","5.48","1.07","3.56","1.95","1.02","0.76","0.75","0","0.23","0","0.22","0","0","0","0","84.6","-54.2","-71.9","-81.8","84.6","-54.2","-71.9","-81.8","-1.2","-152.1","40.1","40.3","-87.3","0","150.9","0","-29"
"1555349774607","04/15/19  17:36:14.607   ","4.94","83.8","2.861","20.2","2","1.767","100","18.32","3.23","0.28","3.71","1.63","1.08","0.8","0.64","0.22","0.22","0","0.23","0","0","0","0.25","82.2","-148.3","-33.9","80","82.2","-148.3","-33.9","80","-11.5","102.4","16.4","-63.6","33.3","136.4","127.7","0","0"
"1555349775582","04/15/19  17:36:15.582   ","5.01","82.3","2.848","19.4","2","1.706","100","18.42","4.26","0.27","3.87","1.75","1.34","0.81","0.71","0.26","0","0","0.32","0","0","0","0.22","82.6","-130.2","-76.1","56.8","82.6","-130.2","-76.1","56.8","-1.7","112.1","44","-58.1","0","128.6","139.7","0","0"
"1555349776382","04/15/19  17:36:16.382   ","4.97","84.2","2.865","19","2","1.716","100","18.67","3.86","0.43","3.88","1.67","1.13","0.81","0.47","0","0.2","0","0.26","0","0","0","0.22","82.4","45.7","-24.8","-112","82.4","45.7","-24.8","-112","-14.8","-63.3","61.4","116.9","28.2","-32.6","-156.6","0","176.6"
"1555349777603","04/15/19  17:36:17.603   ","4.9","82.5","2.853","19.7","1.9","1.754","100","19.29","3.97","1.59","3.88","1.22","0.28","0.9","0.58","0.22","0.24","0","0","0","0","0","0","84.4","-45.5","-66.3","-74.9","84.4","-45.5","-66.3","-74.9","-0.5","-145.5","49.8","53","-77.7","0","137.1","0","-9.8"
"1555349778816","04/15/19  17:36:18.816   ","4.97","83.1","2.826","19.4","2","1.732","100","18.32","4.15","0.22","3.94","1.72","1.47","0.84","0.76","0.24","0.22","0","0.27","0","0","0","0.26","82.4","-131.2","-75.1","57.7","82.3","174.1","-43.3","117","-3.8","64","56.2","-89.9","-38.8","0","133.7","0","0"
"1555349779590","04/15/19  17:36:19.590   ","4.93","82.6","2.869","18.9","1.9","1.683","100","18.65","3.91","0.39","3.9","1.7","1.22","0.77","0.47","0","0","0","0.2","0","0","0","0","82.3","48.8","-25.6","-110.6","82.3","48.8","-25.6","-110.6","-12.2","-57.1","61.5","119.5","36.4","-22.3","-162.7","0","0"
"1555349780576","04/15/19  17:36:20.576   ","4.93","82.3","2.865","19.6","1.9","1.719","100","18.84","3.43","1.59","4.03","1.48","0.36","0.8","0.44","0.21","0.31","0","0","0","0","0","0","83.4","120.9","-61.5","120.8","82.9","69.3","-52.7","-139.9","-21.1","-15.1","52.6","137.2","0","0","-126.1","-137.7","-153.6"
"1555349781604","04/15/19  17:36:21.604   ","4.86","82.3","2.831","20.6","2","1.811","100","18.6","2.1","1.18","4.15","1.44","0.7","0.92","0.31","0.25","0.33","0","0","0","0","0","0.22","82.9","143.6","-52.9","122","82.9","143.6","-52.9","122","-6.4","42.7","55.3","-119.5","-73.3","0","0","0","0"
"1555349782972","04/15/19  17:36:22.972   ","4.9","82","2.847","19.8","1.9","1.729","100","19.36","4.24","1.67","3.85","1.27","0.23","0.86","0.52","0.22","0.28","0","0","0","0","0","0","84.3","-47.8","-68","-75.1","83.8","-98.9","-86.9","32.3","-12.8","169.1","-0.8","-25.2","-144.7","114.1","171.6","0","-110.2"
"1555349783604","04/15/19  17:36:23.604   ","4.99","82.7","2.818","19.5","1.9","1.701","100","18.93","5.23","0.79","3.69","1.9","1.19","0.79","0.77","0","0","0","0.25","0","0","0","0.25","83.1","-111.7","-86","50.9","83.1","-111.7","-86","50.9","-4.8","147.3","38.2","-39.4","-148.8","103.7","-178","12.1","0"
"1555349784606","04/15/19  17:36:24.606   ","4.85","82.3","2.839","20.1","1.9","1.727","100","18.94","3.56","1.39","4.13","1.31","0.45","0.92","0.54","0.26","0.27","0.2","0","0","0","0","0","83.9","-37.3","-61.5","-70.8","83.9","-89.1","-86.1","-5.6","-11","-177.3","1.2","-14","-130.5","123.4","-172.5","0","-82.6"
"1555349785447","04/15/19  17:36:25.447   ","4.78","84.1","2.85","18.9","1.9","1.692","100","18.91","4.92","1.53","4.03","1.81","0.65","0.76","0.6","0","0","0","0","0","0","0","0","83.3","94.7","-63.9","-164.2","83.3","94.7","-63.9","-164.2","-18.5","3.2","17.8","-179.9","-129","0","-122.7","0","-114.9"
"1555349786894","04/15/19  17:36:26.894   ","4.9","83.3","2.8","19.8","2","1.75","100","19.4","5.84","1.54","3.61","1.93","0.78","0.73","0.73","0","0.25","0","0","0","0","0","0","82","-142.7","-37.5","67.6","82.3","164.1","-46.1","122.5","-3.8","57.7","62.1","-100","-48.4","28.7","146.2","0","0"
"1555349787577","04/15/19  17:36:27.577   ","4.85","82.4","2.844","18.9","1.9","1.75","100","18.98","5.02","1.53","3.99","1.84","0.69","0.73","0.64","0.22","0","0","0","0","0","0","0","82.5","150.4","-50.8","121.6","83.2","95.4","-64","-175.6","-19.3","3.3","17.1","-178.6","-124.6","0","0","0","-109.9"
"1555349788592","04/15/19  17:36:28.592   ","4.78","83.2","2.808","20.8","1.9","1.816","100","18.1","1.05","0.69","3.85","1.3","0.88","0.94","0","0.25","0.48","0","0","0","0","0","0.31","82","-179.4","-42.4","116.1","83.1","123.9","-59.8","119.5","-9.5","25","46.3","-142.5","-92.8","-44.1","0","0","-65.5"
"1555349789359","04/15/19  17:36:29.359   ","5.01","82.2","2.811","19.8","1.9","1.746","100","19.14","4.24","1.62","3.89","1.28","0.28","0.88","0.51","0","0.26","0","0","0","0","0","0","82.4","5.2","-41.8","-68.3","82.4","5.2","-41.8","-68.3","-11.3","-105","12.5","109.8","0","0","-174.6","0","0"
"1555349790600","04/15/19  17:36:30.600   ","4.97","81.9","2.81","19.3","1.9","1.694","100","19.51","5.62","1.85","3.69","1.7","0.51","0.77","0.61","0","0.23","0","0","0","0","0","0","84.2","-72.5","-79.7","-81.7","82.5","-122.4","-84.5","56.3","0.4","122.7","46.7","-55.9","-110.5","126.4","171.3","0","0"
"1555349791526","04/15/19  17:36:31.526   ","5.01","81.9","2.811","19.7","1.9","1.736","100","19.09","2.33","0.54","3.23","1.23","0.53","0.89","0","0","0.25","0.21","0.3","0","0","0","0","82.2","8.6","-40.8","-69.3","82.2","8.6","-40.8","-69.3","-14","-102.2","14.3","115.2","9.6","-58.7","-170.9","0","0"
"1555349792725","04/15/19  17:36:32.725   ","4.95","81.9","2.809","20.1","1.9","1.714","100","19.38","5.51","1.87","3.79","1.61","0.52","0.79","0.65","0","0.22","0","0","0","0","0","0","83.1","-16.1","-49.7","-64.7","83.2","-89.8","-67.8","-52.8","-18.3","-172.5","50","13.8","-124.5","0","-126.9","0","-133.3"
"1555349793680","04/15/19  17:36:33.680   ","4.87","84.1","2.832","18.5","1.9","1.718","100","19.02","2.43","0.51","3.31","1.2","0.44","0.88","0","0.21","0.26","0.23","0.31","0","0","0","0","82.1","11.4","-39.4","-72","82.1","11.4","-39.4","-72","-15","-96.5","4.4","120.9","12.7","-34.5","-172.9","0","0"
"1555349794921","04/15/19  17:36:34.921   ","4.95","81.9","2.805","19.3","1.9","1.694","100","19.29","5.32","1.83","3.76","1.54","0.42","0.81","0.61","0","0.25","0","0","0","0","0","0","84.2","-65.6","-76.8","-84","83","-115.2","-86.6","57.2","-1.3","138.7","49.4","-42.5","-111.3","0","177.2","0","0"
"1555349795385","04/15/19  17:36:35.385   ","4.78","83.1","2.798","19.3","1.9","1.696","100","19.37","5.78","1.79","3.7","1.79","0.57","0.77","0.66","0","0.22","0","0","0","0","0","0","83.7","-25.8","-55.1","-65","84.1","-78.3","-82.1","-65","-7.2","-168.7","13.8","5.3","-114.5","128.6","168.8","0","-65.6"
