DoubleTime,StringTime,V1,V1:1,V2,I1 %HD03,I1 %HD05,I1 %HD07,I1,I2,I3,I1 Ang,I2 Ang,I3 Ang,kW L1,kW L2,kW L3,kvar L1,kvar L2,kvar L3,PF L1,PF L2,PF L3,I1 THD,I2 THD,I3 THD,I2 %HD03,I2 %HD05,I2 %HD07,I PSEQ,I NSEQ,I ZSEQ,I1 TDD,I2 TDD,I3 TDD,I1 KF,I2 KF,I3 KF,I3 %HD03,I3 %HD05,I3 %HD07,In
1.58714E+12,04/17/20  16:21:11.811,230,230,229,22.89,5.6,2.29,2,1,0,13.9,150.9,0,0,0,0,0,0,0,-0.97,-0.851,-0.56,25.2,63.3,0,41.49,34.53,25.35,1,1,0,0.8,1.6,0,2.9,9.3,1,0,0,0,1
1.58714E+12,04/17/20  16:21:14.916,230,230,229,23.08,5.41,2.41,2,1,0,14.4,152.5,0,0,0,0,0,0,0,-0.967,-0.852,-0.548,24.3,57.2,0,37.29,32.8,23.88,1,1,0,0.8,1.6,0,2.9,9.5,1,0,0,0,1
1.58714E+12,04/17/20  16:21:17.913,230,230,229,23.76,5.83,2.15,2,2,0,14.3,151.5,0,0,0,0,0,0,0,-0.968,-0.823,-0.546,24.6,56.9,0,42.39,34.19,25.13,1,1,0,0.8,1.6,0,2.7,9.5,1,0,0,0,1
1.58714E+12,04/17/20  16:21:20.932,230,230,229,23.27,5.47,1.82,2,1,0,14.3,151.1,0,0,0,0,0,0,0,-0.969,-0.848,-0.541,24.2,61.9,0,41.84,34.44,25.45,1,1,0,0.8,1.6,0,2.7,9.3,1,0,0,0,1
1.58714E+12,04/17/20  16:21:23.806,230,230,229,23.59,5.78,1.83,2,1,0,14,152.7,0,0,0,0,0,0,0,-0.968,-0.825,-0.565,24.3,57.1,0,37.18,33.43,24.47,1,1,0,0.8,1.6,0,2.8,9.2,1,0,0,0,1
1.58714E+12,04/17/20  16:21:26.894,230,230,229,23.48,5.41,2.02,2,2,0,14.3,150.7,0,0,0,0,0,0,0,-0.969,-0.853,-0.556,24.5,62.8,0,43.93,33.78,25.7,1,1,0,0.8,1.6,0,2.7,9.7,1,0,0,0,1
1.58714E+12,04/17/20  16:21:29.810,230,230,229,22.79,5.2,1.96,2,1,0,14.2,151.5,0,0,0,0,0,0,0,-0.968,-0.828,-0.534,24.8,58.2,0,38.23,34.08,25.07,1,1,0,0.8,1.6,0,2.7,9.6,1,0,0,0,1
1.58714E+12,04/17/20  16:21:32.911,230,230,229,23.01,4.88,2.03,2,1,0,14.2,151,0,0,0,0,0,0,0,-0.969,-0.848,-0.537,24.6,62.1,0,41.94,34.06,25.14,1,1,0,0.8,1.6,0,2.7,9.3,1,0,0,0,1
1.58714E+12,04/17/20  16:21:35.902,230,230,229,23.38,5.58,1.87,2,1,0,14.3,151,0,0,0,0,0,0,0,-0.968,-0.846,-0.548,24.4,62.7,0,42.02,34.01,24.58,1,1,0,0.8,1.6,0,2.7,9.6,1,0,0,0,1
1.58714E+12,04/17/20  16:21:38.886,230,230,229,22.89,5.59,2.22,2,1,0,14.4,151,0,0,0,0,0,0,0,-0.968,-0.849,-0.569,24.5,62.6,0,41.89,34.16,25.27,1,1,0,0.8,1.6,0,2.7,9.4,1,0,0,0,1
1.58714E+12,04/17/20  16:21:41.816,230,230,229,23.42,5.67,1.97,2,1,0,14.2,153.4,0,0,0,0,0,0,0,-0.969,-0.851,-0.543,24.6,62.4,0,41.49,33.98,25.41,1,1,0,0.8,1.6,0,2.8,9.4,1,0,0,0,1
1.58714E+12,04/17/20  16:21:44.907,230,230,229,23.54,5.29,2.46,2,1,0,14,151,0,0,0,0,0,0,0,-0.969,-0.848,-0.541,24.2,65.4,0,45.19,35.06,26.52,1,1,0,0.8,1.6,0,2.7,10,1,0,0,0,1
1.58714E+12,04/17/20  16:21:47.907,230,230,229,22.99,5.2,2.06,2,1,0,14.3,151.6,0,0,0,0,0,0,0,-0.969,-0.848,-0.818,24.5,66.5,0,45.08,34.83,26.4,1,1,0,0.8,1.6,0,2.8,9.9,1,0,0,0,1
1.58714E+12,04/17/20  16:21:50.995,230,230,229,22.94,5.26,2.13,2,1,0,14.2,151.3,0,0,0,0,0,0,0,-0.969,-0.85,-0.554,24.7,66.1,0,44.82,35.32,27.01,1,1,0,0.8,1.6,0,2.7,9.9,1,0,0,0,1
1.58714E+12,04/17/20  16:21:53.872,230,230,229,22.64,5.17,2.14,2,1,0,14.2,150.7,0,0,0,0,0,0,0,-0.969,-0.846,-0.538,24.7,67.2,0,45.38,35.37,26.96,1,1,0,0.8,1.6,0,2.9,9.5,1,0,0,0,1
1.58714E+12,04/17/20  16:21:56.987,230,230,229,22.8,5.17,2,2,1,0,14.1,151.3,0,0,0,0,0,0,0,-0.969,-0.85,-0.548,24.3,66.6,0,44.45,35.33,27,1,1,0,0.8,1.6,0,2.8,9.9,1,0,0,0,1
1.58714E+12,04/17/20  16:21:59.814,230,230,229,23.47,5.68,1.95,2,1,0,14.3,151.3,0,0,0,0,0,0,0,-0.97,-0.847,-0.539,24.6,66,0,44.36,35.42,26.97,1,1,0,0.8,1.6,0,2.7,10,1,0,0,0,1
1.58714E+12,04/17/20  16:22:02.899,230,230,229,23.19,5.4,2.14,2,1,0,14.3,151.5,0,0,0,0,0,0,0,-0.969,-0.844,-0.539,24.5,65.6,0,45.28,35.85,26.97,1,1,0,0.8,1.6,0,2.9,9.8,1,0,0,0,1
1.58714E+12,04/17/20  16:22:05.843,230,230,229,22.99,5.15,1.95,2,1,0,14.3,151.4,0,0,0,0,0,0,0,-0.969,-0.847,-0.526,24.6,66.5,0,45.27,35.42,26.66,1,1,0,0.8,1.6,0,2.8,9.8,1,0,0,0,1
1.58714E+12,04/17/20  16:22:08.918,230,230,229,22.81,4.74,1.67,2,1,0,14.2,151.1,0,0,0,0,0,0,0,-0.969,-0.85,-0.537,24.5,66.6,0,45.37,35.61,27.16,1,1,0,0.8,1.6,0,2.9,10.2,1,0,0,0,1
1.58714E+12,04/17/20  16:22:11.808,230,230,229,22.7,5.14,2.45,2,1,0,14.4,150.6,0,0,0,0,0,0,0,-0.97,-0.851,-0.535,24.7,66.6,0,45.01,36.18,26.99,1,1,0,0.8,1.6,0,2.8,10.3,1,0,0,0,1
1.58714E+12,04/17/20  16:22:14.885,230,230,229,22.66,5.22,2.64,2,1,0,14.2,151,0,0,0,0,0,0,0,-0.97,-0.846,-0.548,24.2,66.7,0,44.83,36.15,26.84,1,1,0,0.8,1.6,0,2.8,10.5,1,0,0,0,1
1.58714E+12,04/17/20  16:22:17.848,230,230,229,23.47,5.8,1.91,2,1,0,14.5,151.3,0,0,0,0,0,0,0,-0.968,-0.845,-0.539,24.8,66.3,0,44.49,35.73,26.62,1,1,0,0.8,1.6,0,2.7,10.1,1,0,0,0,1
1.58714E+12,04/17/20  16:22:20.922,230,230,229,22.91,5.11,2.06,2,1,0,14.1,151.1,0,0,0,0,0,0,0,-0.971,-0.848,-0.556,23.5,65.8,0,44.8,35.89,26.91,1,1,0,0.8,1.6,0,2.7,10.2,1,0,0,0,1
1.58714E+12,04/17/20  16:22:23.479,230,230,229,23.48,5.7,2.23,2,1,0,14.6,151.1,0,0,0,0,0,0,0,-0.969,-0.846,-0.536,24.8,67.1,0,45.32,36.05,26.97,1,1,0,0.8,1.6,0,2.7,10.2,1,0,0,0,1
1.58714E+12,04/17/20  16:22:27.821,230,230,229,23.5,5.89,2.59,2,1,0,13.8,150.9,0,0,0,0,0,0,0,-0.969,-0.847,-0.56,25.2,66.5,0,44.14,36.01,26.73,1,1,0,0.8,1.6,0,2.8,10.3,1,0,0,0,1
1.58714E+12,04/17/20  16:22:29.840,230,230,229,23.34,5.65,2.82,2,1,0,14.5,151.9,0,0,0,0,0,0,0,-0.969,-0.82,-0.55,24.8,62.7,0,41.08,36.28,26.99,1,1,0,0.8,1.6,0,2.8,10.4,1,0,0,0,1
1.58714E+12,04/17/20  16:22:32.893,230,230,229,22.84,5.25,2.34,2,1,0,14.2,151.2,0,0,0,0,0,0,0,-0.97,-0.848,-0.555,24.2,66.2,0,44.19,36.18,27.04,1,1,0,0.8,1.6,0,2.6,10.2,1,0,0,0,1
1.58714E+12,04/17/20  16:22:35.895,230,230,229,23.17,5.41,2.3,2,1,0,14.4,151.4,0,0,0,0,0,0,0,-0.97,-0.845,-0.543,24.4,66.5,0,44.6,35.99,26.38,1,1,0,0.8,1.6,0,2.6,9.2,1,0,0,0,1
1.58714E+12,04/17/20  16:22:38.909,230,230,229,23.19,5.64,2.45,2,1,0,14.2,151.2,0,0,0,0,0,0,0,-0.97,-0.842,-0.535,24.3,66.1,0,44.55,35.7,26.62,1,1,0,0.8,1.6,0,2.7,10,1,0,0,0,1
1.58714E+12,04/17/20  16:22:41.895,230,230,229,22.97,5.43,2.01,2,1,0,14.3,151.2,0,0,0,0,0,0,0,-0.97,-0.848,-0.544,24.7,66.9,0,45.13,35.97,15.82,1,1,0,0.8,1.4,0,2.7,8.2,1,0,0,0,1
1.58714E+12,04/17/20  16:22:44.978,230,230,229,23.01,5.3,2.39,2,1,0,14.2,151.1,0,0,0,0,0,0,0,-0.969,-0.85,-0.532,24.8,67,0,45.02,36.54,27.18,1,1,0,0.8,1.6,0,2.7,10.3,1,0,0,0,1
1.58714E+12,04/17/20  16:22:47.879,230,230,229,23.02,5.47,2.39,2,1,0,14.4,151.4,0,0,0,0,0,0,0,-0.97,-0.826,-0.542,25,64.9,0,43.58,36.22,27.07,1,1,0,0.8,1.6,0,2.5,10.3,1,0,0,0,1
1.58714E+12,04/17/20  16:22:50.992,230,230,229,23.17,5.74,2.41,2,1,0,14.4,151.5,0,0,0,0,0,0,0,-0.973,-0.85,-0.559,23.8,65.7,0,44.63,36.24,26.9,1,1,0,0.8,1.6,0,2.5,10.1,1,0,0,0,1
1.58714E+12,04/17/20  16:22:53.894,230,230,229,23.2,5.91,2.7,2,1,0,14.3,150.8,0,0,0,0,0,0,0,-0.968,-0.846,-0.535,25.2,66.8,0,44.22,36.07,27.4,1,1,0,0.8,1.6,0,2.9,9.4,1,0,0,0,1
1.58714E+12,04/17/20  16:22:57.006,230,230,229,22.62,5.43,2.23,2,1,0,14.4,151.2,0,0,0,0,0,0,0,-0.968,-0.848,-0.541,24.8,66.1,0,44.58,35.39,26.72,1,1,0,0.8,1.6,0,2.7,10.2,1,0,0,0,1
1.58714E+12,04/17/20  16:22:59.998,230,230,229,23.51,5.42,2.28,2,1,0,14.4,151,0,0,0,0,0,0,0,-0.97,-0.845,-0.54,24.6,67,0,44.83,36.5,26.7,1,1,0,0.8,1.6,0,2.7,10.2,1,0,0,0,1
1.58714E+12,04/17/20  16:23:02.781,230,230,229,22.65,5.42,2.24,2,1,0,14.2,150.8,0,0,0,0,0,0,0,-0.97,-0.847,-0.534,24.4,66.6,0,44.64,36.02,26.81,1,1,0,0.8,1.6,0,2.6,10.3,1,0,0,0,1
1.58714E+12,04/17/20  16:23:05.906,230,230,229,22.76,5.74,2.55,2,1,0,14.2,150.6,0,0,0,0,0,0,0,-0.972,-0.851,-0.562,24.8,67.4,0,45.13,36.25,27.35,1,1,0,0.8,1.6,0,2.6,10.3,1,0,0,0,2
1.58714E+12,04/17/20  16:23:08.855,230,230,229,22.95,5.57,2.19,2,1,0,14.3,151,0,0,0,0,0,0,0,-0.972,-0.844,-0.521,24.2,66.5,0,44.52,36.26,26.58,1,1,0,0.8,1.6,0,2.5,9.9,1,0,0,0,1
1.58714E+12,04/17/20  16:23:11.901,230,230,229,23.1,5.38,2.24,2,1,0,14.1,151.2,0,0,0,0,0,0,0,-0.97,-0.842,-0.561,24.3,66,0,44.64,35.38,26.94,1,1,0,0.8,1.6,0,2.7,10.2,1,0,0,0,1
1.58714E+12,04/17/20  16:23:14.456,230,230,229,22.84,5.4,2.14,2,1,0,14.2,151.1,0,0,0,0,0,0,0,-0.97,-0.845,-0.539,24.8,67,0,45.13,36.05,27.37,1,1,0,0.8,1.6,0,2.6,10.2,1,0,0,0,1
1.58714E+12,04/17/20  16:23:17.827,230,230,229,23.14,5.59,2.97,2,1,0,14.2,151.1,0,0,0,0,0,0,0,-0.971,-0.844,-0.544,24.4,66.7,0,44.71,35.76,27.22,1,1,0,0.8,1.6,0,2.7,10.3,1,0,0,0,1
1.58714E+12,04/17/20  16:23:20.900,230,230,229,22.99,5.76,2.56,2,1,0,14.4,150.9,0,0,0,0,0,0,0,-0.971,-0.849,-0.548,24.8,67.7,0,45.01,36.5,27.63,1,1,0,0.8,1.6,0,2.8,10.3,1,0,0,0,1
1.58714E+12,04/17/20  16:23:23.880,230,230,229,23.4,5.27,2.69,2,1,0,14.1,151.1,0,0,0,0,0,0,0,-0.969,-0.845,-0.549,24.6,67,0,44.73,36.01,27.35,1,1,0,0.8,1.6,0,2.8,9.9,1,0,0,0,1
1.58714E+12,04/17/20  16:23:26.928,230,230,229,23.13,5.41,2.23,2,1,0,14.2,150.8,0,0,0,0,0,0,0,-0.97,-0.844,-0.557,24.4,66,0,45.61,36.26,27.27,1,1,0,0.8,1.6,0,2.8,10.2,1,0,0,0,1
1.58714E+12,04/17/20  16:23:30.821,230,230,229,23.38,5.33,2.22,2,1,0,14.2,151.1,0,0,0,0,0,0,0,-0.97,-0.841,-0.558,24.7,66.1,0,44.5,35.98,27.42,1,1,0,0.8,1.6,0,2.7,10.2,1,0,0,0,1
1.58714E+12,04/17/20  16:23:32.810,230,230,229,23.1,5.49,2.26,2,1,0,14.2,152.3,0,0,0,0,0,0,0,-0.97,-0.82,-0.548,24.4,61,0,40.69,34.6,27.17,1,1,0,0.8,1.6,0,2.8,9.9,1,0,0,0,1
1.58714E+12,04/17/20  16:23:35.909,230,230,229,23.41,5.36,1.86,2,1,0,14.3,151.2,0,0,0,0,0,0,0,-0.97,-0.843,-0.557,24.4,66.8,0,44.71,35.76,26.85,1,1,0,0.8,1.6,0,2.8,10.1,1,0,0,0,1
1.58714E+12,04/17/20  16:23:38.881,230,230,229,22.9,5.29,2.73,2,1,0,14.4,151.4,0,0,0,0,0,0,0,-0.971,-0.822,-0.557,24.4,60.6,0,39.86,35.39,26.14,1,1,0,0.8,1.6,0,2.7,9.9,1,0,0,0,1
1.58714E+12,04/17/20  16:23:41.972,230,230,229,22.48,5.13,2.12,2,1,0,14.4,151.2,0,0,0,0,0,0,0,-0.971,-0.845,-0.552,24.2,66.2,0,44.57,36.16,26.93,1,1,0,0.8,1.6,0,2.6,10.2,1,0,0,0,1
1.58714E+12,04/17/20  16:23:44.912,230,230,229,23.46,5.39,2.17,2,1,0,14.3,151.2,0,0,0,0,0,0,0,-0.971,-0.845,-0.519,24.2,65.8,0,44.77,36.18,26.44,1,1,0,0.8,1.6,0,2.5,10,1,0,0,0,1
1.58714E+12,04/17/20  16:23:47.892,230,230,229,22.75,5.07,2.25,2,1,0,14.3,151.3,0,0,0,0,0,0,0,-0.969,-0.847,-0.557,25,66.2,0,44.82,35.48,26.35,1,1,0,0.8,1.6,0,2.7,9.8,1,0,0,0,1
1.58714E+12,04/17/20  16:23:51.009,230,230,229,22.96,5.17,2.17,2,1,0,14,151.2,0,0,0,0,0,0,0,-0.969,-0.848,-0.532,24.4,66.3,0,44.41,35.78,27.03,1,1,0,0.8,1.6,0,2.8,9.8,1,0,0,0,1
1.58714E+12,04/17/20  16:23:53.947,230,230,229,23.15,5.63,1.97,2,1,0,14.2,151.2,0,0,0,0,0,0,0,-0.97,-0.847,-0.543,24.5,65.8,0,42.77,34.73,27.18,1,1,0,0.8,1.6,0,2.8,9.6,1,0,0,0,1
1.58714E+12,04/17/20  16:23:56.885,230,230,229,22.78,5.15,2.55,2,1,0,14.2,151,0,0,0,0,0,0,0,-0.971,-0.85,-0.559,24.8,65.9,0,44.55,35.57,26.32,1,1,0,0.8,1.6,0,2.7,9.9,1,0,0,0,1
1.58714E+12,04/17/20  16:23:59.925,230,230,229,22.93,5.45,2.3,2,1,0,14.1,151,0,0,0,0,0,0,0,-0.97,-0.844,-0.562,24.9,66.1,0,44.68,35.9,26.63,1,1,0,0.8,1.6,0,2.7,10.2,1,0,0,0,1
1.58714E+12,04/17/20  16:24:02.812,230,230,229,23,5.43,2.82,2,1,0,13.7,151.1,0,0,0,0,0,0,0,-0.969,-0.847,-0.539,25,66.5,0,45.01,35.34,27.01,1,1,0,0.8,1.6,0,2.8,9.9,1,0,0,0,1
1.58714E+12,04/17/20  16:24:05.912,230,230,229,22.81,5.36,2.21,2,1,0,14.2,151.4,0,0,0,0,0,0,0,-0.971,-0.845,-0.565,24.8,67,0,44.87,36.03,27.46,1,1,0,0.8,1.6,0,2.8,10.3,1,0,0,0,1
1.58714E+12,04/17/20  16:24:08.807,230,230,229,22.8,5.19,2.42,2,1,0,14,152.6,0,0,0,0,0,0,0,-0.97,-0.849,-0.556,24.3,49.4,0,38.76,31.92,24.88,1,1,0,0.8,1.4,0,2.8,8.7,1,0,0,0,1
1.58714E+12,04/17/20  16:24:11.909,230,230,229,22.73,5.19,1.96,2,1,0,14.3,151,0,0,0,0,0,0,0,-0.969,-0.845,-0.529,24.8,66.3,0,44.23,35.69,26.59,1,1,0,0.8,1.6,0,2.7,9.9,1,0,0,0,1
1.58714E+12,04/17/20  16:24:14.829,230,230,229,22.81,5.45,2.12,2,1,0,14.1,150.7,0,0,0,0,0,0,0,-0.969,-0.843,-0.539,24.3,66.3,0,44.62,35.45,26.63,1,1,0,0.8,1.6,0,2.7,9.8,1,0,0,0,1
1.58714E+12,04/17/20  16:24:17.896,230,230,229,23.64,5.31,2.28,2,1,0,14.2,153.3,0,0,0,0,0,0,0,-0.97,-0.817,-0.554,24.4,58.4,0,41.09,35.81,27.54,1,1,0,0.8,1.6,0,2.7,11.2,1,0,0,0,1
1.58714E+12,04/17/20  16:24:20.833,230,230,229,22.99,5.48,2.12,2,1,0,14,151.1,0,0,0,0,0,0,0,-0.968,-0.844,-0.56,24.7,66.9,0,44.7,35.84,26.7,1,1,0,0.8,1.6,0,2.7,10.1,1,0,0,0,1
1.58714E+12,04/17/20  16:24:23.926,230,230,229,23.4,5.81,2.3,2,1,0,14.3,151.4,0,0,0,0,0,0,0,-0.968,-0.844,-0.534,24.7,66.5,0,44.65,35.63,26.38,1,1,0,0.8,1.6,0,2.6,10.6,1,0,0,0,1
1.58714E+12,04/17/20  16:24:26.855,230,230,229,22.84,5.88,2.43,2,1,0,14.2,151.5,0,0,0,0,0,0,0,-0.97,-0.845,-0.53,24.9,66.2,0,44.11,35.58,26.77,1,1,0,0.8,1.6,0,2.6,10.1,1,0,0,0,1
1.58714E+12,04/17/20  16:24:29.929,230,230,229,22.68,5.29,2.2,2,1,0,13.8,151.3,0,0,0,0,0,0,0,-0.971,-0.845,-0.542,23.6,66.2,0,44.4,36.18,26.69,1,1,0,0.8,1.6,0,2.7,10,1,0,0,0,2
1.58714E+12,04/17/20  16:24:32.805,230,230,229,23,5.54,2.43,2,1,0,14.2,151.2,0,0,0,0,0,0,0,-0.968,-0.844,-0.527,24.3,65.5,0,44.75,35.09,25.97,1,1,0,0.8,1.6,0,2.7,9.8,1,0,0,0,1
1.58714E+12,04/17/20  16:24:35.914,230,230,229,23.3,6.01,2.22,2,1,0,14.1,151.2,0,0,0,0,0,0,0,-0.969,-0.843,-0.538,24.5,66,0,44.33,35.31,26.06,1,1,0,0.8,1.6,0,2.6,9.9,1,0,0,0,1
1.58714E+12,04/17/20  16:24:38.814,230,230,229,23.14,5.61,2.08,2,1,0,14.1,151.5,0,0,0,0,0,0,0,-0.968,-0.843,-0.546,24.6,65.7,0,44.9,35.42,26.11,1,1,0,0.8,1.6,0,2.7,9.7,1,0,0,0,1
1.58714E+12,04/17/20  16:24:41.915,230,230,229,23.24,5.37,2.16,2,1,0,14.4,151.7,0,0,0,0,0,0,0,-0.969,-0.844,-0.539,24.6,65.4,0,44.65,35.41,26.32,1,1,0,0.8,1.6,0,2.7,10.1,1,0,0,0,1
