DoubleTime,StringTime,V1,V1:1,V2,I1 %HD03,I1 %HD05,I1 %HD07,I1,I2,I3,I1 Ang,I2 Ang,I3 Ang,kW L1,kW L2,kW L3,kvar L1,kvar L2,kvar L3,PF L1,PF L2,PF L3,I1 THD,I2 THD,I3 THD,I2 %HD03,I2 %HD05,I2 %HD07,I PSEQ,I NSEQ,I ZSEQ,I1 TDD,I2 TDD,I3 TDD,I1 KF,I2 KF,I3 KF,I3 %HD03,I3 %HD05,I3 %HD07,In
1.58711E+12,04/17/20  07:39:29.533,231,231,230,0,0,0,0,1,0,0,162.8,0,0,0,0,0,0,0,-0.522,-0.733,-0.533,0,80.1,0,53.38,45.92,30.74,0,0,0,0,1,0,1,12,1,0,0,0,1
1.58711E+12,04/17/20  07:39:32.902,231,231,230,0,0,0,0,1,0,0,162.9,0,0,0,0,0,0,0,-0.472,-0.722,-0.518,0,80.7,0,53.15,46.29,31.17,0,0,0,0,1.2,0,1,12.2,1,0,0,0,1
1.58711E+12,04/17/20  07:39:35.500,231,231,230,0,0,0,0,1,0,0,162.8,0,0,0,0,0,0,0,-0.456,-0.719,-0.515,0,80.2,0,52.88,45.68,30.89,0,0,0,0,1.2,0,1,12.2,1,0,0,0,1
1.58711E+12,04/17/20  07:39:38.883,231,231,230,0,0,0,0,1,0,0,163,0,0,0,0,0,0,0,-0.474,-0.717,-0.531,0,80.5,0,53.04,46.14,31.12,0,0,0,0,1.2,0,1,12.2,1,0,0,0,1
1.58711E+12,04/17/20  07:39:41.423,231,231,230,0,0,0,0,1,0,0,163,0,0,0,0,0,0,0,-0.457,-0.723,-0.536,0,80.6,0,53,46.35,31.02,0,0,0,0,1,0,1,12.3,1,0,0,0,1
1.58711E+12,04/17/20  07:39:44.906,231,231,230,0,0,0,0,1,0,0,162.8,0,0,0,0,0,0,0,-0.458,-0.722,-0.523,0,80.5,0,53.19,46.38,31.11,0,0,0,0,1.2,0,1,12.2,1,0,0,0,1
1.58711E+12,04/17/20  07:39:48.905,231,231,230,0,0,0,0,1,0,0,162.7,0,0,0,0,0,0,0,-0.467,-0.716,-0.493,0,79.9,0,52.67,46.63,30.85,0,0,0,0,1.2,0,1,12.4,1,0,0,0,1
1.58711E+12,04/17/20  07:39:50.967,231,231,230,0,0,0,0,1,0,0,162.3,0,0,0,0,0,0,0,-0.494,-0.73,-0.529,0,80.4,0,52.94,46.57,31.02,0,0,0,0,1.2,0,1,12.4,1,0,0,0,1
1.58711E+12,04/17/20  07:39:53.582,231,231,230,0,0,0,0,1,0,0,162.8,0,0,0,0,0,0,0,-0.477,-0.719,-0.519,0,80.1,0,52.72,45.8,30.91,0,0,0,0,1,0,1,12.2,1,0,0,0,1
1.58711E+12,04/17/20  07:39:56.967,231,231,230,0,0,0,0,1,0,0,162.3,0,0,0,0,0,0,0,-0.47,-0.724,-0.528,0,79.7,0,52.56,46.12,30.9,0,0,0,0,1.2,0,1,12.5,1,0,0,0,1
1.58711E+12,04/17/20  07:39:59.505,231,231,230,0,0,0,0,1,0,0,162.8,0,0,0,0,0,0,0,-0.482,-0.729,-0.529,0,80.2,0,53.37,45.99,31.18,0,0,0,0,1.2,0,1,12.6,1,0,0,0,1
1.58711E+12,04/17/20  07:40:02.941,231,231,230,0,0,0,0,1,0,0,162.4,0,0,0,0,0,0,0,-0.45,-0.723,-0.519,0,81,0,53.34,46.31,31.19,0,0,0,0,1.2,0,1,12.7,1,0,0,0,1
1.58711E+12,04/17/20  07:40:05.451,231,231,230,0,0,0,0,1,0,0,163,0,0,0,0,0,0,0,-0.467,-0.722,-0.528,0,80.1,0,52.88,46.14,31.16,0,0,0,0,1.2,0,1,12.6,1,0,0,0,1
1.58711E+12,04/17/20  07:40:08.928,231,231,230,0,0,0,0,1,0,0,163.1,0,0,0,0,0,0,0,-0.494,-0.725,-0.543,0,80.9,0,53.19,46.31,31.43,0,0,0,0,1.2,0,1,12.6,1,0,0,0,1
1.58711E+12,04/17/20  07:40:11.579,231,231,230,0,0,0,0,1,0,0,162.9,0,0,0,0,0,0,0,-0.444,-0.721,-0.544,0,80.6,0,52.91,46.44,31.04,0,0,0,0,1.2,0,1,12.6,1,0,0,0,1
1.58711E+12,04/17/20  07:40:14.878,231,231,230,0,0,0,0,1,0,0,162.6,0,0,0,0,0,0,0,-0.527,-0.728,-0.526,0,80.4,0,52.99,46.3,31.36,0,0,0,0,1.2,0,1,12.8,1,0,0,0,1
1.58711E+12,04/17/20  07:40:17.548,231,231,230,0,0,0,0,1,0,0,162.2,0,0,0,0,0,0,0,-0.467,-0.726,-0.53,0,80.9,0,52.96,46.63,31.65,0,0,0,0,1.2,0,1,12.8,1,0,0,0,1
1.58711E+12,04/17/20  07:40:20.911,231,231,230,0,0,0,0,1,0,0,162.4,0,0,0,0,0,0,0,-0.521,-0.727,-0.532,0,81.2,0,53.29,46.99,31.74,0,0,0,0,1.2,0,1,12.7,1,0,0,0,1
1.58711E+12,04/17/20  07:40:23.463,231,231,230,0,0,0,0,1,0,0,162.8,0,0,0,0,0,0,0,-0.489,-0.723,-0.516,0,80.8,0,53.59,46.56,31.16,0,0,0,0,1.2,0,1,12.5,1,0,0,0,1
1.58711E+12,04/17/20  07:40:26.906,231,231,230,0,0,0,0,1,0,0,162.4,0,0,0,0,0,0,0,-0.507,-0.726,-0.523,0,81.3,0,53.25,46.68,31.84,0,0,0,0,1.2,0,1,12.7,1,0,0,0,1
1.58711E+12,04/17/20  07:40:29.538,231,231,230,0,0,0,0,1,0,0,162.9,0,0,0,0,0,0,0,-0.475,-0.721,-0.52,0,81.2,0,53.29,46.65,31.36,0,0,0,0,1.2,0,1,12.9,1,0,0,0,1
1.58711E+12,04/17/20  07:40:32.925,231,231,230,0,0,0,0,1,0,0,162.7,0,0,0,0,0,0,0,-0.449,-0.721,-0.519,0,80.5,0,53.17,46.14,31.07,0,0,0,0,1,0,1,12.3,1,0,0,0,1
1.58711E+12,04/17/20  07:40:35.577,231,231,229,0,0,0,0,9,0,0,122.4,0,0,2,0,0,0,0,-0.424,-0.999,-0.486,0,5,0,4.02,1.59,1.85,3,3,3,0,1,0,1,1.1,1,0,0,0,8
1.58711E+12,04/17/20  07:40:38.887,231,231,229,0,0,0,0,9,0,0,122.5,0,0,2,0,0,0,0,-0.476,-0.999,-0.475,0,5,0,4.06,1.48,1.89,3,3,3,0,1,0,1,1.1,1,0,0,0,9
1.58711E+12,04/17/20  07:40:41.467,231,231,229,0,0,0,0,9,0,0,122.5,0,0,2,0,0,0,0,-0.447,-0.999,-0.505,0,5,0,4.03,1.48,1.87,3,3,3,0,1,0,1,1.1,1,0,0,0,9
1.58711E+12,04/17/20  07:40:44.872,231,231,229,0,0,0,0,9,0,0,122.4,0,0,2,0,0,0,0,-0.482,-0.999,-0.49,0,5,0,4.14,1.58,1.83,3,3,3,0,1,0,1,1.1,1,0,0,0,9
1.58711E+12,04/17/20  07:40:47.442,231,231,229,0,0,0,0,9,0,0,122.5,0,0,2,0,0,0,0,-0.454,-0.999,-0.482,0,5.1,0,4.15,1.56,1.86,3,3,3,0,1,0,1,1.1,1,0,0,0,9
1.58711E+12,04/17/20  07:40:50.925,231,231,229,0,0,0,0,9,0,0,122.5,0,0,2,0,0,0,0,-0.477,-0.999,-0.494,0,5.1,0,4.07,1.63,1.83,3,3,3,0,1,0,1,1.1,1,0,0,0,9
1.58711E+12,04/17/20  07:40:53.486,231,231,229,0,0,0,0,9,0,0,122.5,0,0,2,0,0,0,0,-0.481,-0.999,-0.489,0,5.1,0,4.11,1.56,1.84,3,3,3,0,1,0,1,1.1,1,0,0,0,9
1.58711E+12,04/17/20  07:40:56.917,231,231,229,0,0,0,0,9,0,0,122.5,0,0,2,0,0,0,0,-0.474,-0.999,-0.5,0,5,0,4.09,1.58,1.88,3,3,3,0,1,0,1,1.1,1,0,0,0,9
1.58711E+12,04/17/20  07:40:59.440,231,231,230,0,0,0,0,1,0,0,162.6,0,0,0,0,0,0,0,-0.509,-0.723,-0.528,0,81.2,0,53.64,46.32,30.71,0,0,0,0,1.2,0,1,12.6,1,0,0,0,1
1.58711E+12,04/17/20  07:41:02.904,231,231,230,0,0,0,0,1,0,0,162.4,0,0,0,0,0,0,0,-0.513,-0.724,-0.486,0,80.9,0,53.31,46.75,31.8,0,0,0,0,1.2,0,1,12.8,1,0,0,0,1
1.58711E+12,04/17/20  07:41:05.455,231,231,230,0,0,0,0,1,0,0,162.2,0,0,0,0,0,0,0,-0.477,-0.719,-0.522,0,80.8,0,53.16,46.28,30.91,0,0,0,0,1.2,0,1,12.4,1,0,0,0,1
1.58711E+12,04/17/20  07:41:08.989,231,231,230,0,0,0,0,1,0,0,162.6,0,0,0,0,0,0,0,-0.477,-0.724,-0.529,0,80.5,0,52.94,45.84,30.84,0,0,0,0,1.2,0,1,12.2,1,0,0,0,1
1.58711E+12,04/17/20  07:41:11.409,231,231,230,0,0,0,0,1,0,0,163,0,0,0,0,0,0,0,-0.476,-0.722,-0.511,0,79.9,0,53.08,46.02,30.95,0,0,0,0,1.2,0,1,12.3,1,0,0,0,1
1.58711E+12,04/17/20  07:41:15.011,231,231,230,0,0,0,0,1,0,0,162.5,0,0,0,0,0,0,0,-0.522,-0.723,-0.53,0,79.8,0,52.7,45.74,30.78,0,0,0,0,1.2,0,1,12.3,1,0,0,0,1
1.58711E+12,04/17/20  07:41:17.421,231,231,230,0,0,0,0,1,0,0,163,0,0,0,0,0,0,0,-0.512,-0.725,-0.56,0,79.9,0,53.44,45.81,30.98,0,0,0,0,1,0,1,12.2,1,0,0,0,1
1.58711E+12,04/17/20  07:41:21.024,231,231,230,0,0,0,0,1,0,0,162.8,0,0,0,0,0,0,0,-0.467,-0.711,-0.528,0,79.4,0,53,46.04,30.6,0,0,0,0,1.2,0,1,12,1,0,0,0,1
1.58711E+12,04/17/20  07:41:23.450,231,231,231,0,0,0,0,1,0,0,162.8,0,0,0,0,0,0,0,-0.459,-0.718,-0.53,0,79.9,0,52.72,46.04,31.12,0,0,0,0,1.2,0,1,12.3,1,0,0,0,1
1.58711E+12,04/17/20  07:41:27.004,231,231,230,0,0,0,0,1,0,0,162.8,0,0,0,0,0,0,0,-0.489,-0.722,-0.513,0,79.9,0,54.16,46.73,31.15,0,0,0,0,1.2,0,1,12.4,1,0,0,0,1
1.58711E+12,04/17/20  07:41:29.493,231,231,230,0,0,0,0,1,0,0,162.9,0,0,0,0,0,0,0,-0.489,-0.727,-0.523,0,80.2,0,53.4,46.06,30.76,0,0,0,0,1,0,1,12.2,1,0,0,0,1
1.58711E+12,04/17/20  07:41:32.999,231,231,230,0,0,0,0,1,0,0,162.8,0,0,0,0,0,0,0,-0.49,-0.72,-0.536,0,80.7,0,53.22,46.66,31.49,0,0,0,0,1.2,0,1,12.4,1,0,0,0,1
1.58711E+12,04/17/20  07:41:35.463,231,231,230,0,0,0,0,1,0,0,163,0,0,0,0,0,0,0,-0.471,-0.718,-0.511,0,80.3,0,53.36,46.23,30.64,0,0,0,0,1,0,1,12.2,1,0,0,0,1
1.58711E+12,04/17/20  07:41:38.999,231,231,230,0,0,0,0,1,0,0,162.5,0,0,0,0,0,0,0,-0.465,-0.711,-0.525,0,79.8,0,53.23,46.35,30.57,0,0,0,0,1.2,0,1,12.3,1,0,0,0,1
1.58711E+12,04/17/20  07:41:41.409,231,231,230,0,0,0,0,1,0,0,162.5,0,0,0,0,0,0,0,-0.462,-0.716,-0.518,0,79.5,0,53.04,45.89,30.23,0,0,0,0,1.2,0,1,12,1,0,0,0,1
1.58711E+12,04/17/20  07:41:44.998,231,231,230,0,0,0,0,1,0,0,163.1,0,0,0,0,0,0,0,-0.483,-0.72,-0.539,0,80.4,0,52.97,46.45,31.2,0,0,0,0,1.2,0,1,12.2,1,0,0,0,1
1.58711E+12,04/17/20  07:41:47.418,231,231,230,0,0,0,0,1,0,0,162.8,0,0,0,0,0,0,0,-0.468,-0.716,-0.556,0,79.9,0,52.6,46.42,31.02,0,0,0,0,1.2,0,1,12.1,1,0,0,0,1
1.58711E+12,04/17/20  07:41:51.030,231,231,230,0,0,0,0,1,0,0,162.5,0,0,0,0,0,0,0,-0.5,-0.717,-0.784,0,80.4,0,53.25,45.31,30.95,0,0,0,0,1.2,0,1,12.5,1,0,0,0,1
1.58711E+12,04/17/20  07:41:53.447,231,231,230,0,0,0,0,1,0,0,163.2,0,0,0,0,0,0,0,-0.485,-0.715,-0.522,0,80.1,0,53.13,46.17,30.46,0,0,0,0,1,0,1,11.9,1,0,0,0,1
1.58711E+12,04/17/20  07:41:57.009,231,231,230,0,0,0,0,1,0,0,162.5,0,0,0,0,0,0,0,-0.525,-0.728,-0.531,0,80.5,0,53.7,46,31.73,0,0,0,0,1.2,0,1,13.8,1,0,0,0,1
1.58711E+12,04/17/20  07:41:59.424,231,231,230,0,0,0,0,1,0,0,162.6,0,0,0,0,0,0,0,-0.477,-0.718,-0.538,0,80.4,0,53.06,46.28,31.37,0,0,0,0,1.2,0,1,12,1,0,0,0,1
1.58711E+12,04/17/20  07:42:02.896,231,231,230,0,0,0,0,1,0,0,162.2,0,0,0,0,0,0,0,-0.481,-0.716,-0.531,0,80.4,0,53.01,46.07,31.11,0,0,0,0,1.2,0,1,12.2,1,0,0,0,1
1.58711E+12,04/17/20  07:42:05.424,231,231,231,0,0,0,0,1,0,0,162.9,0,0,0,0,0,0,0,-0.49,-0.717,-0.54,0,79.4,0,52.58,45.73,30.84,0,0,0,0,1,0,1,12.1,1,0,0,0,1
1.58711E+12,04/17/20  07:42:08.898,231,231,230,0,0,0,0,1,0,0,162.6,0,0,0,0,0,0,0,-0.467,-0.717,-0.51,0,79.3,0,52.63,46.08,30.57,0,0,0,0,1,0,1,11.9,1,0,0,0,1
1.58711E+12,04/17/20  07:42:11.418,231,231,230,0,0,0,0,1,0,0,163.1,0,0,0,0,0,0,0,-0.474,-0.72,-0.524,0,79.2,0,53.44,46.32,30.95,0,0,0,0,1.2,0,1,12.2,1,0,0,0,1
1.58711E+12,04/17/20  07:42:14.894,231,231,230,0,0,0,0,1,0,0,162.6,0,0,0,0,0,0,0,-0.459,-0.72,-0.543,0,80.1,0,52.87,46.26,31.25,0,0,0,0,1.2,0,1,12.2,1,0,0,0,1
1.58711E+12,04/17/20  07:42:17.407,231,231,230,0,0,0,0,1,0,0,162.3,0,0,0,0,0,0,0,-0.456,-0.737,-0.524,0,79.8,0,53.09,45.99,30.92,0,0,0,0,1.2,0,1,12.2,1,0,0,0,1
1.58711E+12,04/17/20  07:42:20.929,231,231,230,0,0,0,0,1,0,0,162.4,0,0,0,0,0,0,0,-0.459,-0.719,-0.542,0,80.2,0,52.78,46.16,31.17,0,0,0,0,1.2,0,1,12.2,1,0,0,0,1
1.58711E+12,04/17/20  07:42:23.437,231,231,230,0,0,0,0,1,0,0,161.8,0,0,0,0,0,0,0,-0.498,-0.724,-0.525,0,81.3,0,53.26,46.36,31.23,0,0,0,0,1.2,0,1,12.2,1,0,0,0,1
1.58711E+12,04/17/20  07:42:26.881,231,231,230,0,0,0,0,1,0,0,162.7,0,0,0,0,0,0,0,-0.517,-0.719,-0.533,0,81.2,0,53,46.21,30.83,0,0,0,0,1.2,0,1,12.2,1,0,0,0,1
1.58711E+12,04/17/20  07:42:29.465,231,231,230,0,0,0,0,1,0,0,162.4,0,0,0,0,0,0,0,-0.541,-0.726,-0.566,0,80.8,0,53.53,46.19,31.75,0,0,0,0,1.2,0,1,12.2,1,0,0,0,1
1.58711E+12,04/17/20  07:42:32.891,231,231,230,0,0,0,0,1,0,0,162.9,0,0,0,0,0,0,0,-0.475,-0.715,-0.524,0,80,0,53.12,46.05,31.48,0,0,0,0,1.2,0,1,12.4,1,0,0,0,1
1.58711E+12,04/17/20  07:42:35.447,231,231,230,0,0,0,0,1,0,0,162.4,0,0,0,0,0,0,0,-0.473,-0.723,-0.515,0,79.4,0,53.16,45.42,30.52,0,0,0,0,1.2,0,1,12,1,0,0,0,1
1.58711E+12,04/17/20  07:42:38.899,231,231,230,0,0,0,0,1,0,0,163.4,0,0,0,0,0,0,0,-0.474,-0.717,-0.518,0,80,0,53.1,46.69,30.97,0,0,0,0,1.2,0,1,12.3,1,0,0,0,1
1.58711E+12,04/17/20  07:42:41.531,231,231,230,0,0,0,0,1,0,0,163.4,0,0,0,0,0,0,0,-0.475,-0.718,-0.517,0,79.9,0,53.17,46.55,31.33,0,0,0,0,1.2,0,1,12.4,1,0,0,0,1
1.58711E+12,04/17/20  07:42:44.882,231,231,230,0,0,0,0,1,0,0,162.8,0,0,0,0,0,0,0,-0.457,-0.727,-0.514,0,80.1,0,53.15,46.26,30.99,0,0,0,0,1.2,0,1,12.6,1,0,0,0,1
1.58711E+12,04/17/20  07:42:47.492,231,231,230,0,0,0,0,1,0,0,162.6,0,0,0,0,0,0,0,-0.468,-0.722,-0.521,0,80.1,0,53.15,45.96,31.18,0,0,0,0,1.2,0,1,12.2,1,0,0,0,1
1.58711E+12,04/17/20  07:42:50.941,231,231,230,0,0,0,0,1,0,0,162.5,0,0,0,0,0,0,0,-0.49,-0.728,-0.533,0,80.1,0,53.74,45.98,30.91,0,0,0,0,1.2,0,1,12.3,1,0,0,0,1
1.58711E+12,04/17/20  07:42:53.656,231,231,230,0,0,0,0,1,0,0,162.6,0,0,0,0,0,0,0,-0.483,-0.726,-0.548,0,80.1,0,53.33,45.99,30.34,0,0,0,0,1.2,0,1,11.8,1,0,0,0,1
1.58711E+12,04/17/20  07:42:56.972,231,231,230,0,0,0,0,1,0,0,162.9,0,0,0,0,0,0,0,-0.504,-0.719,-0.536,0,79.2,0,53.73,45.98,30.3,0,0,0,0,1.2,0,1,11.8,1,0,0,0,1
1.58711E+12,04/17/20  07:42:59.625,231,231,230,0,0,0,0,1,0,0,163.2,0,0,0,0,0,0,0,-0.465,-0.726,-0.525,0,79.8,0,53.16,45.98,30.39,0,0,0,0,1,0,1,12.4,1,0,0,0,1
1.58711E+12,04/17/20  07:43:02.970,231,231,230,0,0,0,0,1,0,0,163.2,0,0,0,0,0,0,0,-0.464,-0.723,-0.538,0,79.9,0,52.63,45.97,30.62,0,0,0,0,1.2,0,1,12.4,1,0,0,0,1
1.58711E+12,04/17/20  07:43:05.481,231,231,230,0,0,0,0,1,0,0,163.6,0,0,0,0,0,0,0,-0.46,-0.714,-0.529,0,79.4,0,52.37,45.77,30.7,0,0,0,0,1,0,1,12.3,1,0,0,0,1
1.58711E+12,04/17/20  07:43:08.956,231,231,230,0,0,0,0,1,0,0,162.9,0,0,0,0,0,0,0,-0.478,-0.724,-0.542,0,79.2,0,52.43,45.38,30.52,0,0,0,0,1.2,0,1,12.1,1,0,0,0,1
1.58711E+12,04/17/20  07:43:11.466,231,231,230,0,0,0,0,1,0,0,162.8,0,0,0,0,0,0,0,-0.454,-0.714,-0.518,0,78.4,0,52.29,45.01,29.8,0,0,0,0,1.2,0,1,11.8,1,0,0,0,1
1.58711E+12,04/17/20  07:43:14.896,231,231,230,0,0,0,0,1,0,0,163,0,0,0,0,0,0,0,-0.487,-0.727,-0.544,0,79.9,0,53.06,45.3,30.39,0,0,0,0,1.2,0,1,11.9,1,0,0,0,1
1.58711E+12,04/17/20  07:43:17.446,231,231,230,0,0,0,0,1,0,0,162.4,0,0,0,0,0,0,0,-0.515,-0.722,-0.528,0,79.4,0,53.53,45.92,30.72,0,0,0,0,1.2,0,1,12,1,0,0,0,1
1.58711E+12,04/17/20  07:43:20.929,231,231,230,0,0,0,0,1,0,0,163.1,0,0,0,0,0,0,0,-0.457,-0.715,-0.534,0,79.1,0,52.88,45.69,30.15,0,0,0,0,1.2,0,1,12,1,0,0,0,1
1.58711E+12,04/17/20  07:43:23.502,231,231,230,0,0,0,0,1,0,0,163.3,0,0,0,0,0,0,0,-0.456,-0.716,-0.519,0,78.9,0,52.53,45.23,30.69,0,0,0,0,1.2,0,1,12.1,1,0,0,0,1
1.58711E+12,04/17/20  07:43:26.943,231,231,230,0,0,0,0,1,0,0,162.7,0,0,0,0,0,0,0,-0.449,-0.726,-0.549,0,80,0,53.35,45.81,30.9,0,0,0,0,1.2,0,1,12.3,1,0,0,0,1
1.58711E+12,04/17/20  07:43:29.584,231,231,230,0,0,0,0,1,0,0,162.7,0,0,0,0,0,0,0,-0.45,-0.724,-0.53,0,79.7,0,53.52,45.34,30.41,0,0,0,0,1.2,0,1,12.1,1,0,0,0,1
1.58711E+12,04/17/20  07:43:32.901,231,231,230,0,0,0,0,1,0,0,163.1,0,0,0,0,0,0,0,-0.477,-0.725,-0.544,0,79.6,0,52.66,45.07,30.22,0,0,0,0,1.2,0,1,11.9,1,0,0,0,1
1.58711E+12,04/17/20  07:43:36.909,231,231,230,0,0,0,0,1,0,0,163.1,0,0,0,0,0,0,0,-0.496,-0.72,-0.514,0,79.4,0,53.12,46.21,30.06,0,0,0,0,1,0,1,11.9,1,0,0,0,1
1.58711E+12,04/17/20  07:43:38.887,231,231,230,0,0,0,0,1,0,0,162.7,0,0,0,0,0,0,0,-0.489,-0.725,-0.519,0,80.1,0,52.82,45.44,30.6,0,0,0,0,1,0,1,11.6,1,0,0,0,1
1.58711E+12,04/17/20  07:43:41.487,231,231,230,0,0,0,0,1,0,0,162.7,0,0,0,0,0,0,0,-0.459,-0.721,-0.528,0,80.2,0,53.31,46.24,30.87,0,0,0,0,1.2,0,1,12.1,1,0,0,0,1
1.58711E+12,04/17/20  07:43:44.869,231,231,230,0,0,0,0,1,0,0,162.7,0,0,0,0,0,0,0,-0.476,-0.718,-0.524,0,79.7,0,52.22,45.39,30.42,0,0,0,0,1.2,0,1,12.2,1,0,0,0,1
1.58711E+12,04/17/20  07:43:47.479,231,231,230,0,0,0,0,1,0,0,162.6,0,0,0,0,0,0,0,-0.475,-0.724,-0.526,0,80.5,0,52.83,46.57,31.46,0,0,0,0,1.2,0,1,12.3,1,0,0,0,1
1.58711E+12,04/17/20  07:43:50.931,231,231,230,0,0,0,0,1,0,0,162.8,0,0,0,0,0,0,0,-0.484,-0.724,-0.538,0,80.6,0,52.63,45.5,31.25,0,0,0,0,1.2,0,1,12.5,1,0,0,0,1
1.58711E+12,04/17/20  07:43:53.670,231,231,230,0,0,0,0,1,0,0,163.1,0,0,0,0,0,0,0,-0.456,-0.719,-0.529,0,79.5,0,52.61,46.11,30.83,0,0,0,0,1,0,1,12.4,1,0,0,0,1
1.58711E+12,04/17/20  07:43:56.991,231,231,230,0,0,0,0,1,0,0,158.8,0,0,0,0,0,0,0,-0.47,-0.764,-0.532,0,85.9,0,57.84,49.28,33.34,0,0,0,0,1.4,0,1,13.5,1,0,0,0,1
1.58711E+12,04/17/20  07:43:59.477,231,231,230,0,0,0,0,1,0,0,154.9,0,0,0,0,0,0,0,-0.499,-0.813,-0.552,0,67.8,0,49.19,37.63,24.99,0,0,0,0,1.2,0,1,11.2,1,0,0,0,1
1.58711E+12,04/17/20  07:44:02.971,231,231,230,0,0,0,0,1,0,0,155.1,0,0,0,0,0,0,0,-0.463,-0.809,-0.537,0,67.3,0,48.7,36.52,23.39,0,0,0,0,1.2,0,1,9.6,1,0,0,0,1
1.58711E+12,04/17/20  07:44:05.416,231,231,230,0,0,0,0,1,0,0,155.2,0,0,0,0,0,0,0,-0.526,-0.805,-0.541,0,68,0,48.7,36.06,23.52,0,0,0,0,1.2,0,1,9.3,1,0,0,0,1
1.58711E+12,04/17/20  07:44:08.961,231,231,230,0,0,0,0,1,0,0,162.7,0,0,0,0,0,0,0,-0.498,-0.773,-0.514,0,86.4,0,59.03,48.4,32.69,0,0,0,0,1.4,0,1,13.4,1,0,0,0,1
1.58711E+12,04/17/20  07:44:11.451,231,231,231,0,0,0,0,1,0,0,162.1,0,0,0,0,0,0,0,-0.475,-0.79,-0.522,0,69.8,0,48.97,38.52,29.67,0,0,0,0,1.2,0,1,11.9,1,0,0,0,1
1.58711E+12,04/17/20  07:44:14.885,231,231,231,0,0,0,0,1,0,0,155.8,0,0,0,0,0,0,0,-0.458,-0.805,-0.538,0,67.9,0,48.77,36.9,24.23,0,0,0,0,1.2,0,1,9.6,1,0,0,0,1
1.58711E+12,04/17/20  07:44:17.417,231,231,231,0,0,0,0,1,0,0,156.2,0,0,0,0,0,0,0,-0.472,-0.809,-0.533,0,68.7,0,49.19,37.18,24.15,0,0,0,0,1.2,0,1,9.5,1,0,0,0,1
1.58711E+12,04/17/20  07:44:20.889,231,231,231,0,0,0,0,1,0,0,155.7,0,0,0,0,0,0,0,-0.466,-0.807,-0.519,0,68.1,0,48.91,36.84,24.4,0,0,0,0,1.2,0,1,9.7,1,0,0,0,1
