"DoubleTime","StringTime","I2 Mag","I2 Ang","kW","I2 THD","I2 TDD","kvar","I2 %HD01","I2 %HD02","I2 %HD03","I2 %HD04","I2 %HD05","I2 %HD06","I2 %HD07","I2 %HD08","I2 %HD09","I2 %HD10","I2 %HD11","I2 %HD12","I2 %HD13","I2 %HD14","I2 %HD15","I2 %HD16","I2 %HD17","I2 H01 ANG","I2 H02 ANG","I2 H03 ANG","I2 H04 ANG","I2 H05 ANG","I2 H06 ANG","I2 H07 ANG","I2 H08 ANG","I2 H09 ANG","I2 H10 ANG","I2 H11 ANG","I2 H12 ANG","I2 H13 ANG","I2 H14 ANG","I2 H15 ANG","I2 H16 ANG","I2 H17 ANG"
"1555350372553","04/15/19  17:46:12.553   ","5.44","-145.8","3.84","19.3","2.1","1.841","100","19.32","1.56","0.88","3.5","1.14","0.61","0.87","0.46","0","0.38","0","0.38","0","0.29","0","0.3","-146.6","-153.8","-87.5","95.3","-130","-142.8","17.9","-39.9","-56.1","55.4","-122.2","0","143.2","0","0","0","10.1"
"1555350373554","04/15/19  17:46:13.554   ","5.45","-145.1","3.862","19.9","2.2","1.999","100","19.07","3.25","1.41","2.87","1.97","0.81","0.68","0.95","0","0.35","0.24","0.24","0.21","0","0","0.24","-145.3","103.9","160.9","136.3","-116.8","115.4","28.3","-124.2","-24.3","1.5","-110","0","-160.7","-150.4","0","0","0"
"1555350374552","04/15/19  17:46:14.552   ","5.58","-146.1","3.819","19.8","2.1","2","100","19.14","1.91","1.79","2.84","1.3","1.1","0.82","0.47","0.25","0.35","0","0","0.28","0.21","0","0","-145.8","62","-51.8","0","-110.7","62.2","10.2","178.3","-36.3","-83.3","-124.8","0","172.9","0","0","0","22.3"
"1555350375550","04/15/19  17:46:15.550   ","5.54","-146.1","3.816","20.5","2.2","2.019","100","18.99","4.25","1.35","2.92","2.02","0.43","0.77","1","0.3","0.32","0","0.54","0","0.21","0","0.35","-146","19.3","-75.2","-85.4","-116.1","34.9","-74.7","126.8","-71.1","-108.8","-161.4","0","133.8","0","109.2","0","4.1"
"1555350376413","04/15/19  17:46:16.413   ","5.6","-146.9","3.782","19.6","2.2","1.893","100","19.1","1.37","1.36","2.86","1.13","1.18","0.76","0.45","0.29","0.43","0","0.26","0.29","0.2","0.23","0","-146","39.7","-56.6","-57.3","-118.8","52.7","-4.3","154.8","-50","-100.4","-136.1","0","156.7","0","0","0","3.7"
"1555350377566","04/15/19  17:46:17.566   ","5.47","-146.4","3.866","18.9","2.1","1.831","100","19.39","2.55","0.81","3.39","1.74","0","0.96","1.04","0.27","0.34","0","0.55","0","0","0","0.25","-146","164.1","-123.1","118.7","-126.4","-178.9","116","-84.1","-84.3","100.5","-87.3","-38.6","143.3","-50.1","0","0","23.1"
"1555350378559","04/15/19  17:46:18.559   ","5.58","-145.5","3.832","19.9","2.2","1.891","100","19.53","3.99","1.11","2.43","2.15","0","0.71","0.97","0.22","0.27","0","0.36","0","0","0","0","-145","122.2","179.6","135.8","-122.5","157.8","41.1","-99.6","-63.8","22.3","-101.9","0","0","-120.8","95.9","0","0"
"1555350379560","04/15/19  17:46:19.560   ","5.6","-145.9","3.805","19.8","2.2","1.868","100","18.75","0.3","0.45","3.03","1.64","0.89","0.79","0.81","0.27","0.48","0.2","0.49","0","0","0.21","0.2","-146","14.2","-78","-87.9","-114.9","29","-44.1","131.4","-78.3","-113.5","-164.3","0","130.8","0","107.6","0","10.8"
"1555350380555","04/15/19  17:46:20.555   ","5.6","-146.1","3.795","19.6","2.2","1.927","100","19.24","3.49","1.07","2.88","1.74","0.41","0.93","1.09","0.25","0.43","0","0.59","0","0","0","0.32","-145.7","-33","-107.6","-51.1","-129.2","-1.7","101.6","83.4","-110.9","0","-144.5","0","98","94","70.6","0","0.1"
"1555350381536","04/15/19  17:46:21.536   ","5.62","-146.6","3.828","19.7","2.2","1.972","100","19.14","4.41","0.87","3.32","1.86","0.77","0.8","0.98","0","0.2","0.24","0.54","0.22","0.35","0","0.44","-146.1","-77.7","-138.1","-32","-122.7","-50.3","14","38","-26.2","0","-142.1","0","156.7","0","50.6","0","13"
