"DoubleTime","StringTime","I2 Mag","I2 Ang","kW","I2 THD","I2 TDD","kvar","I2 %HD01","I2 %HD02","I2 %HD03","I2 %HD04","I2 %HD05","I2 %HD06","I2 %HD07","I2 %HD08","I2 %HD09","I2 %HD10","I2 %HD11","I2 %HD12","I2 %HD13","I2 %HD14","I2 %HD15","I2 %HD16","I2 %HD17","I2 H01 ANG","I2 H02 ANG","I2 H03 ANG","I2 H04 ANG","I2 H05 ANG","I2 H06 ANG","I2 H07 ANG","I2 H08 ANG","I2 H09 ANG","I2 H10 ANG","I2 H11 ANG","I2 H12 ANG","I2 H13 ANG","I2 H14 ANG","I2 H15 ANG","I2 H16 ANG","I2 H17 ANG"
"1555347270168","04/15/19  16:54:30.168   ","0.34","-143.9","0.186","47.7","0.3","0.179","100","0.96","33.6","1.1","27","0","9.6","0.73","11.54","0.47","9.57","0.4","7.79","0.46","3.18","0.36","2.75","-143.7","-143.7","-83.8","129.5","62.3","0","35.9","-62.2","-62.3","-122.9","-118.4","148.8","179.1","134.3","101.2","90.3","-14.9"
"1555347271365","04/15/19  16:54:31.365   ","0.34","-143.7","0.184","47.3","0.3","0.179","100","0.52","33.82","0","26.74","1.07","9.8","0.86","11.34","0.52","10.26","0.39","8.04","0.43","3.27","0.46","2.09","-143.6","-35.1","-82.6","0","62.5","-114.7","36.8","-148.1","-58.4","58.6","-115.5","54.9","-174.4","-63.8","120.7","-173.5","-6.1"
"1555347272172","04/15/19  16:54:32.172   ","0.35","-143.7","0.184","47.7","0.3","0.179","100","0.72","33.26","0","27.05","0.43","9.65","0.27","11.58","0.31","10.17","0.38","7.92","0","3.8","0.47","1.85","-143.6","-134.5","-83.1","0","62.3","-81","33.9","-32.6","-59.1","20","-118.3","96.7","-180","0","107.2","-159.9","-9.7"
"1555347273342","04/15/19  16:54:33.342   ","0.34","-143.9","0.185","47.8","0.3","0.179","100","0","32.43","0.45","27.61","0.83","10.13","0","12.95","0.72","9.95","0.76","7.78","0.42","3.6","0.32","3.35","-143.4","-130.3","-84.4","-115.5","63.5","169.6","28.3","128","-62.9","108.7","-117.8","0","173.7","0","93.4","-161.9","-7"
"1555347274172","04/15/19  16:54:34.172   ","0.34","-143","0.186","47.2","0.3","0.179","100","0.26","31.19","0.52","27.98","0.58","10.92","0.86","12.21","0.58","10.57","0.54","7.75","0.35","3.53","0.36","2.88","-143.2","10.8","-85.3","148.4","63.1","-98.8","28.8","91.4","-62.5","105.4","-121.6","90.5","172.6","-117.2","95.1","171.3","-14"
"1555347275345","04/15/19  16:54:35.345   ","0.34","-143.6","0.185","47.4","0.3","0.178","100","0.38","33.06","0.78","26.3","0","9.63","0.33","11.36","0.35","9.24","0.65","6.99","0.53","3","0","1.97","-143.3","-116","-86","171.3","65","67","31.4","67.8","-61.5","101.2","-118.4","-92.2","177.2","0","97.8","155","-13"
"1555347276160","04/15/19  16:54:36.160   ","0.34","-144","0.185","47.1","0.3","0.178","100","0.67","31.95","0.52","27.65","0.51","10.88","0.23","12.14","0.25","10.59","0.25","8.42","0.47","4.05","0.39","3.07","-143.4","-117.1","-85.4","153.6","63.8","-115.5","30.7","-59.1","-63.3","3.1","-120.2","-102.8","177.2","167.3","96.3","65.7","-22.5"
"1555347277357","04/15/19  16:54:37.357   ","0.35","-143.8","0.183","47.8","0.3","0.18","100","0.69","32.35","0.79","28","0.25","11.11","0.36","12.91","0.55","11.09","0.44","9.04","0","4.29","0.26","3.02","-143.5","-133","-84.9","140.4","63.8","140","34.8","0","-59.9","0","-118.2","0","-177","0","109.3","-132.5","-10.1"
"1555347278161","04/15/19  16:54:38.161   ","0.34","-143.7","0.185","47.4","0.3","0.179","100","0.74","32.31","0.54","27.53","1.65","11.43","1.24","12.39","1.08","10.89","0.82","8.86","0.92","3.94","0.98","2.86","-143.3","-2.7","-86.5","-129.1","64.4","-142.9","37","139.2","-59","59.1","-118.4","20.4","-178.9","-70.7","108.6","-163.8","-7.6"
"1555347279359","04/15/19  16:54:39.359   ","0.34","-143.4","0.187","48.3","0.3","0.178","100","0.84","33.41","0.24","26.69","0.61","9.97","1.09","11.79","0.7","9.66","0.67","6.72","0.36","3.15","0.56","2.35","-143.5","-147.4","-83.3","152","62.3","-49.6","32.8","82","-62","173.8","-118.4","88.2","-178.2","-164.2","105.7","-166.1","-7.6"
"1555347280160","04/15/19  16:54:40.160   ","0.34","-143.8","0.183","47.6","0.3","0.178","100","0.26","32.27","0.2","27.46","0.63","10.82","0.5","12.29","0.63","10.63","0.64","7.5","0.39","3.55","0.39","2.7","-143.6","1.3","-85","-48.2","62","-110.9","28.6","127.8","-65.4","123.4","-121.7","59.3","172","155","95.5","-161.6","-23.9"
"1555347281464","04/15/19  16:54:41.464   ","0.35","-143.7","0.184","47.2","0.3","0.177","100","0.25","33.13","0","26.58","0.74","9.88","0.64","12.07","0.52","9.97","0.58","6.94","0.28","3.52","0","2.57","-143.7","154.5","-83.6","0","61.1","-119.3","32.8","104.3","-64.2","80.7","-118.9","89","175","166.8","101.9","0","-24.9"
"1555347282210","04/15/19  16:54:42.210   ","0.35","-143.6","0.183","47.7","0.3","0.178","100","1.33","33.06","1.12","27.02","2.04","9.8","1.58","12.02","1.07","10.36","1.23","7.46","1.26","3.05","0.89","2.77","-143.4","-21.9","-84.1","-49.9","63.2","-140.7","31.5","150.3","-60.8","82.9","-117.9","15","-178","-81.9","96.9","-153","-15.4"
"1555347283376","04/15/19  16:54:43.376   ","0.34","-143.7","0.185","47.7","0.3","0.179","100","1.33","32.49","1.68","27.32","1.6","10.53","1.06","11.9","0.92","10.3","0.35","7.66","0","3.69","0.2","2.4","-143.3","-25.5","-85.2","-56.8","63.6","-148.7","33.4","159.8","-59.7","69.6","-118.5","-10","-180","-90.2","101.5","173.8","-3.8"
"1555347284163","04/15/19  16:54:44.163   ","0.35","-143.3","0.187","48.2","0.3","0.178","100","0.4","33.82","0.7","26.2","0.53","9.41","0.33","11.23","0","9.72","0.31","7.34","0.24","3.52","0.3","2.6","-143.6","-53","-82.4","-41.9","63","-135.4","36.3","155.7","-59","0","-115.6","-78.2","178.9","27.1","97.8","130.6","-20.1"
"1555347285598","04/15/19  16:54:45.598   ","0.34","-143.1","0.183","47.4","0.3","0.177","100","0.74","33.38","0.3","27.01","1.14","9.82","0.48","12","0","9.7","0.49","7.65","0","3.09","0.43","3.02","-143.4","0","-85.8","-96.3","63.8","-151.8","31.4","167.3","-59.1","112.3","-117","-22.7","179.5","-40","102.8","-116","-16.6"
"1555347286161","04/15/19  16:54:46.161   ","0.34","-143.3","0.184","47.9","0.3","0.177","100","1.07","31.26","1.15","28.23","1.49","11.18","0.99","12.82","0.64","10.73","0.83","8.18","0.7","3.77","0.62","2.94","-143.3","31.9","-86.6","-33.1","63.4","-105.3","28.7","-175.5","-62.9","132.6","-122.7","5.6","177.2","-10.6","97","-116.7","-8.7"
"1555347287350","04/15/19  16:54:47.350   ","0.34","-143.5","0.184","48","0.3","0.179","100","0.64","32.32","1.2","27.2","1.52","10.28","1.3","11.97","1.08","10.47","1.13","7.57","0.61","3.51","0.64","2.25","-143.7","-95.4","-83","-76.3","62.6","-173.9","36.9","97.6","-56.7","72.9","-116.3","-19.1","-178.7","-47.7","108.6","147.3","-12.1"
"1555347288164","04/15/19  16:54:48.164   ","0.34","-143.7","0.184","47.9","0.3","0.177","100","0","32.06","0.35","27.78","0.77","11.31","0","12.1","0.23","11.04","0.33","8.21","0.3","3.71","0","3.1","-143.3","0","-86.7","150.7","64.7","-117.4","34.3","0","-58.5","144.1","-119.1","95.3","-179.9","153.7","104.5","0","-10.8"
"1555347289565","04/15/19  16:54:49.565   ","0.35","-143.7","0.185","48.3","0.3","0.178","100","0.25","32.33","0.26","27.4","0.89","10.95","0.6","12.75","0.93","11.61","1.07","8.43","0.89","4.25","0.6","2.9","-143.5","-154.8","-85.4","-154.3","63.4","-179.3","31.1","94.8","-61.5","29.9","-119.3","-40.4","176.2","-87.7","98.6","-180","-5"
"1555347290166","04/15/19  16:54:50.166   ","0.34","-143.8","0.186","47","0.3","0.179","100","0.67","32.12","0.39","27.79","0","10.96","0.54","12.81","0.54","10.85","0.2","7.69","0.49","4.01","0","2.95","-143.6","-129.8","-86","108.4","62.7","0","29.4","-48.3","-63.2","-110.3","-122.4","-157.8","175.8","44.6","92.2","0","-22.6"
"1555347291353","04/15/19  16:54:51.353   ","0.34","-143.3","0.184","47.9","0.3","0.178","100","0.73","32.42","0.92","27.69","1.21","10.88","0.6","12.82","0.61","10.61","0.44","8.1","0.74","3.41","0.53","2.8","-143.3","-35.8","-83.4","-170.8","63.6","-116.3","34.2","-66.8","-59.7","0","-116.6","-16.4","-180","-177.9","102.6","123.8","-4.2"
"1555347292168","04/15/19  16:54:52.168   ","0.35","-143.4","0.187","48.8","0.3","0.176","100","0.78","32.09","0.94","28.38","0.4","11.61","0","13.14","0.36","11.48","0.2","9.02","0.51","3.95","0.49","2.94","-143.1","-123.4","-86.8","159.5","65.1","-159","31","0","-59.5","24.3","-117.6","-16","-179.7","-114.1","102.2","-151.2","-5.9"
"1555347293366","04/15/19  16:54:53.366   ","0.35","-143.4","0.185","47.6","0.3","0.177","100","1.39","32.52","1.16","27.05","0.76","10.35","0.57","12.08","0.6","10.86","0.65","7.82","0.43","3.58","0.21","2","-143.7","-136.4","-81.6","-179.3","61.9","110.9","29.6","78.4","-64.8","89.8","-119.2","-26.2","179.9","-141.2","96.6","-149.4","-21.6"
"1555347294168","04/15/19  16:54:54.168   ","0.34","-143.9","0.184","47.6","0.3","0.177","100","0.54","33.06","0","27.27","1.05","10.47","0.66","11.77","0.84","10.4","0.32","7.8","0.66","3.12","0.66","2.43","-143.7","-28.1","-83.9","0","62.4","-127.5","32.6","147.4","-61.3","62.9","-117.1","29.2","179.5","-92.4","104.1","-143.7","-23.7"
"1555347295377","04/15/19  16:54:55.377   ","0.35","-143.6","0.184","48.5","0.3","0.177","100","0.3","31.37","0.2","28.36","0.79","11.59","0.75","12.79","0.82","10.89","1.11","7.79","0.45","3.92","0.68","2.72","-143.3","-69","-84.4","159","63.3","-137.2","29.7","100.6","-60.9","115.7","-120.4","57.2","175","-113.5","97.5","-132.2","-22.4"
"1555347296314","04/15/19  16:54:56.314   ","0.35","-143.5","0.184","48","0.3","0.178","100","0.46","32.64","0.52","27.43","0.71","10.07","0.63","12.52","0.28","10.5","0.56","8.32","0.56","3.69","0.58","2.92","-143.4","-12.7","-85.1","-69.5","64","-149","30.1","156.3","-60.9","69.2","-117.1","31.7","178.2","-175.6","101.4","-155.1","-17"
"1555347297454","04/15/19  16:54:57.454   ","0.34","-143.5","0.185","47.8","0.3","0.177","100","0.69","33.01","0.47","27.3","0.43","10.14","0.31","12.38","0.67","10.35","0.35","8.13","0.35","4.19","0.69","2.43","-143.3","-35.9","-85.3","-58","64.4","-153.8","32.1","127.6","-57.7","63.6","-116.5","66.8","-178.5","-95.1","106.9","-150","-9.2"
"1555347298161","04/15/19  16:54:58.161   ","0.35","-143.5","0.184","47.9","0.3","0.177","100","0.72","33.23","0.77","26.95","0","9.76","0.28","12.01","0.29","10.32","0.34","8.05","0","3.44","0.35","3.27","-143.5","-149.6","-83.1","166.3","63.2","0","33.1","-32.6","-60.4","-159","-117.3","-136.2","177.5","0","97.7","18","-10.5"
"1555347299362","04/15/19  16:54:59.362   ","0.35","-143.3","0.186","48","0.3","0.178","100","1.4","32.24","0.94","27.19","0.41","10.37","0.72","12.06","0.32","10.65","0.41","7.61","0.48","3.29","0.59","2.5","-143.7","-148.2","-83.4","95.9","62.6","58.4","32.6","48.4","-60.8","-157.1","-118.9","129.9","-179.6","146.2","99.5","110.2","-18"
"1555347300162","04/15/19  16:55:00.162   ","0.35","-143.6","0.186","47.8","0.3","0.178","100","0.65","33.28","0.41","26.78","0.56","9.2","0.56","11.55","0.29","9.91","0.29","7.27","0","3.39","0.24","2.7","-143.5","-89.4","-82.4","-88","62.1","-154.2","30.3","119.3","-64.1","15.9","-119.3","-29.2","172.4","0","97.5","-37.6","-29.2"
"1555347301363","04/15/19  16:55:01.363   ","0.34","-143.8","0.185","48.5","0.3","0.178","100","0.59","33.21","0.4","27.17","0.43","10.35","0.49","11.88","0","10.1","0","7.54","0.43","3.54","0","2.21","-143.3","1.8","-83.5","-68.5","62.4","-125.4","32.4","156.3","-59.5","99.5","-117.6","31.9","-177.1","0","111.8","0","-9.7"
"1555347302163","04/15/19  16:55:02.163   ","0.34","-143.8","0.186","48.1","0.3","0.177","100","0.32","32.42","0.78","27.58","0.79","10.11","0.23","11.86","0.34","10.33","0","7.9","0.25","3.22","0.22","3.07","-143.2","-74.6","-84.5","150.6","64.2","-122.1","33.4","-169.3","-59.5","5.9","-114.7","0","178.4","120.8","97.7","-13.4","-25.3"
"1555347303593","04/15/19  16:55:03.593   ","0.34","-143.5","0.184","48.2","0.3","0.177","100","0.22","33.05","0.57","27.08","0.69","10.41","0.28","12.21","0.31","10.9","0.27","8.35","0.57","3.46","0.53","3.05","-143.4","8.3","-84","-86.6","64","-136.9","36.9","167.3","-59","75.1","-111.8","1.5","-173.4","-101.1","118.7","-123.2","2.2"
"1555347304159","04/15/19  16:55:04.159   ","0.35","-143.5","0.186","48.5","0.3","0.176","100","0.73","31.99","0","28.11","0.83","11.38","0.55","12.42","0.52","10.71","0.36","8.41","0.33","3.94","0","2.72","-143","1.9","-86.2","0","64.5","-111.7","29","126.8","-60.5","35.7","-118.2","122.5","-179.3","-89.1","98.8","0","-14.2"
"1555347305575","04/15/19  16:55:05.575   ","0.36","-143.3","0.183","47.4","0.3","0.178","100","0.96","34.03","0.27","26.15","0.79","8.93","0.27","10.88","0.27","8.67","0.36","6.11","0.28","2.58","0","1.97","-143.3","-54.2","-82.3","-135.3","62.6","-167.1","36.4","89.7","-60.4","78.2","-117.1","43.1","-176.8","179.2","108.6","0","-45.9"
"1555347306257","04/15/19  16:55:06.257   ","0.35","-143.3","0.187","48","0.3","0.177","100","0.36","32.1","0.23","27.93","0.36","11.38","0.48","13.21","0.23","11.35","0.83","8.93","0","4.45","0.25","2.81","-143.2","-1.1","-86.5","-154","65.3","-141","33.4","-54.1","-58.9","-121.6","-115.4","-128","-178.2","0","108.4","97.8","-0.6"
"1555347307403","04/15/19  16:55:07.403   ","0.34","-143.5","0.185","48.4","0.3","0.176","100","0.85","31.97","0","28.21","0.72","11.19","0.35","12.86","0.27","10.87","0","8.18","0","3.44","0.27","2.98","-142.8","-36.6","-86.8","0","65.8","-126.3","32.8","-137.6","-58.1","78.3","-115.5","0","-179.6","0","96.5","-132.8","-19.1"
"1555347308162","04/15/19  16:55:08.162   ","0.34","-143.5","0.184","48.1","0.3","0.176","100","0.87","32.67","0.72","27.06","1.16","10.47","0.84","11.46","0.78","10.25","0.38","7.67","0.32","3.3","0.29","2.22","-143.4","5.7","-85","-120.4","63.2","-135.6","33.3","171","-61.7","78.8","-119.1","34.6","-176.5","-112.8","104.4","-111.5","-22.2"
"1555347309349","04/15/19  16:55:09.349   ","0.34","-143.6","0.185","48.3","0.3","0.177","100","0.97","32.09","0.52","27.67","0.96","11.64","0.84","12.78","0.87","11.14","0.55","8.56","0.86","3.93","0.38","2.99","-143.4","36.1","-85.1","-37.2","63.1","-99","30.8","148.3","-62.7","113.3","-119.5","0","178","0.2","95.2","-153.8","-23.1"
"1555347310163","04/15/19  16:55:10.163   ","0.34","-143.5","0.186","47.6","0.3","0.176","100","1.76","32.45","1.44","28.06","0.65","11.13","0.96","12.67","0.6","11.16","0.51","8.08","0.86","4.08","0.42","2.89","-143","-142.7","-85.4","133.3","64.2","46.4","29.8","-29.2","-61.1","-140","-119.8","154.9","-177.5","111","103","141.2","-21.4"
"1555347311360","04/15/19  16:55:11.360   ","0.34","-143.2","0.184","47","0.3","0.178","100","0.41","32.56","0.29","27.23","0.21","10.84","0.63","12.69","0","10.76","0.7","8.32","0.56","4.06","0","2.81","-143.4","-58.8","-83","-130.3","61.6","-146.7","32.6","0","-62.3","59","-120.4","0","-178.8","159.7","102.5","57.6","-22.1"
"1555347312165","04/15/19  16:55:12.165   ","0.34","-143.8","0.184","47.4","0.3","0.176","100","1.07","31.59","0.4","28.05","0.97","11.6","0.51","12.83","0.59","11.04","0.97","7.95","0.56","3.99","0.58","2.57","-142.8","-26.2","-87.6","-109.6","63.9","-145.3","30.8","132.1","-61.1","65.2","-118.7","-3.9","-177.8","-120.9","102.5","-144.5","-2.9"
"1555347313518","04/15/19  16:55:13.518   ","0.34","-143.4","0.187","47.2","0.3","0.177","100","0.59","33.1","0.97","27.26","0.65","10.36","0.78","11.95","0.53","10.39","0.31","7.15","0.44","3.59","0.29","3.06","-143","-124.2","-86.6","132.8","65.1","115.8","30.2","-38.7","-61.1","144.9","-120.5","87.2","179","-158.1","101.9","-101.9","-18.6"
"1555347314239","04/15/19  16:55:14.239   ","0.35","-142.9","0.184","48.2","0.3","0.176","100","1.98","32.94","1.38","26.74","2.16","9.76","1.58","11.96","1.61","10.01","1.07","7.69","0.88","3.54","0.34","2.39","-143.3","-1.8","-84","-58.1","62.7","-135.8","31.9","148.6","-62.1","90.7","-117.2","23.5","179.7","-78.3","97.2","-125.1","-16.8"
"1555347315365","04/15/19  16:55:15.365   ","0.35","-143.2","0.187","48.5","0.3","0.176","100","1.17","32.94","1.02","27.03","1.43","10.07","0.89","11.77","0.9","9.94","0.56","7.37","0.32","3.31","0","2.26","-143.4","-14.1","-84.2","-76.8","63.2","-130.7","29.2","148.6","-62.5","68.2","-120","13.3","179.1","-105","97.1","179.8","-13.7"
"1555347316160","04/15/19  16:55:16.160   ","0.35","-143.3","0.185","47.6","0.3","0.176","100","0.78","32.74","0.68","27.24","1.14","10.07","0.81","12.11","0.72","10.39","0.79","7.51","0.43","3.57","0.45","2.48","-143.4","-33.1","-83.6","-112","62.5","-154","30.2","97.3","-62.3","52.5","-118.6","-19.6","176.7","-54.5","96.5","-80.4","-19.4"
"1555347317370","04/15/19  16:55:17.370   ","0.34","-143.6","0.185","48.1","0.3","0.177","100","1.07","32.83","0.86","27.44","1.26","10.09","0.67","12.3","0.63","10.36","0.84","7.77","0.53","3.96","0.29","2.43","-143.2","-28.8","-84","-66.9","62.9","-145.1","31.2","125.1","-62.6","72.3","-117.6","-32.3","178.5","-124.6","98.2","141.5","-15.7"
"1555347318161","04/15/19  16:55:18.161   ","0.34","-143.4","0.184","46.4","0.3","0.175","100","1.31","32.97","0.92","27.15","1.36","10.04","0.66","11.6","0.61","10.16","0.41","7.52","0","3.62","0.75","2.66","-143.2","11.4","-83.6","-55.4","61.7","-109.1","30.8","163.6","-64.1","107.4","-117.2","-20.8","178.8","0","96.7","26.7","-14.9"
"1555347319455","04/15/19  16:55:19.455   ","0.35","-143","0.185","48.1","0.3","0.177","100","0.75","33.57","0.78","26.71","0.95","9.8","0.34","11.77","0.87","9.95","0.64","7.59","0.36","3.74","0.27","2.16","-143.3","-63.7","-83.8","-159.6","62.7","176","33.7","85.7","-61.6","47.1","-117.3","-12.9","-174.8","-131.2","102.9","-165.8","-13.2"
"1555347320173","04/15/19  16:55:20.173   ","0.35","-143.5","0.184","47.3","0.3","0.176","100","0.36","32.12","0","27.58","0.22","11.03","0.26","12.7","0.39","10.5","0.36","8.38","0.91","3.9","0.35","2.78","-143.3","-114.9","-86.1","0","64.5","178.8","31.2","-62.8","-60.8","99.6","-118.1","145.6","-178.7","-163.8","105.6","179.7","-8.2"
"1555347321372","04/15/19  16:55:21.372   ","0.35","-143.5","0.184","48.2","0.3","0.177","100","1.15","34","0.81","26.63","1.03","9.01","0.43","11.58","0.61","9.4","0.67","7.49","0.7","3.2","0.45","2.5","-143.6","-116.9","-82","-177.1","62.4","164.9","34.6","74","-60.8","54.4","-117.7","-21.8","-178.4","-45.9","103.7","-116.1","-23.6"
"1555347322173","04/15/19  16:55:22.173   ","0.35","-142.9","0.184","47.6","0.3","0.176","100","1.19","31.74","0.83","27.56","1.61","11.3","0.6","13.02","0.75","11.06","1.03","7.83","0.58","4.04","0.22","3.15","-142.9","-60.7","-86.8","-80.2","62.9","-156.9","27.2","121.4","-64.9","73.8","-122.9","5.3","173.2","-85.6","93","-177.1","-19.8"
"1555347323373","04/15/19  16:55:23.373   ","0.34","-143","0.186","47.9","0.3","0.177","100","1.12","32.29","1.01","27.19","1.18","10.67","1.21","11.97","1.04","10.07","1.09","7.46","0.86","3.09","0.74","2.25","-143.3","26","-85.1","-106.2","63.4","-136.9","33.1","125.3","-61.9","60.9","-117.4","22.6","176.8","-73.1","104.4","-175.7","-33.8"
