"DoubleTime","StringTime","I2 Mag","I2 Ang","kW","I2 THD","I2 TDD","kvar","I2 %HD01","I2 %HD02","I2 %HD03","I2 %HD04","I2 %HD05","I2 %HD06","I2 %HD07","I2 %HD08","I2 %HD09","I2 %HD10","I2 %HD11","I2 %HD12","I2 %HD13","I2 %HD14","I2 %HD15","I2 %HD16","I2 %HD17","I2 H01 ANG","I2 H02 ANG","I2 H03 ANG","I2 H04 ANG","I2 H05 ANG","I2 H06 ANG","I2 H07 ANG","I2 H08 ANG","I2 H09 ANG","I2 H10 ANG","I2 H11 ANG","I2 H12 ANG","I2 H13 ANG","I2 H14 ANG","I2 H15 ANG","I2 H16 ANG","I2 H17 ANG"
"1555424209356","04/16/19  14:16:49.356   ","4.22","-151.7","0.946","20.8","1.7","0.65","100","0","13.65","0.29","8.31","0","2.48","0","12.24","0.23","3.21","0","1.68","0","0.94","0","2.35","-151.6","0","-54.6","-8.7","-23.4","0","14.4","0","-55","39.4","-157.9","0","-62.8","0","-94.4","0","-162.5"
"1555424210327","04/16/19  14:16:50.327   ","4.21","-151.8","0.942","20.6","1.7","0.656","100","0.53","13.67","0.39","8.47","0.23","2.4","0","12.15","0","2.79","0","1.6","0","0.69","0","2.45","-151.8","-151.2","-56.2","-13.8","-22.1","148","1.8","-175.4","-54.2","45.3","-151.3","0","-50.2","0","-101.9","0","-162.9"
"1555424211366","04/16/19  14:16:51.366   ","4.22","-151.8","0.939","20.7","1.8","0.652","100","0.43","13.43","0","8.37","0.26","2.46","0","12.29","0","2.95","0","1.66","0","0.7","0","2.35","-151.8","-70.8","-56.3","19.2","-22.6","0","6.2","0","-54.7","0","-150.4","0","-64.6","0","-104.7","0","-168.2"
"1555424212340","04/16/19  14:16:52.340   ","4.23","-152","0.946","20.6","1.7","0.661","100","0.32","13.5","0.43","8.31","0","2.5","0","12.25","0.35","2.7","0.2","1.22","0","0.66","0","2.31","-151.8","0","-55.8","-11.9","-23.4","0","11.3","0","-54.6","61.9","-156.8","0","-69.4","0","-107.9","0","-167.1"
"1555424213353","04/16/19  14:16:53.353   ","4.23","-151.9","0.945","20.8","1.8","0.65","100","0.45","13.63","0.43","8.4","0","2.42","0","12.17","0","2.59","0","1.12","0","0.85","0","2.06","-151.8","-136.6","-56.4","7.4","-22.8","0","5","0","-53.5","0","-150.1","0","-57.9","0","-119.6","0","-160.3"
"1555424214337","04/16/19  14:16:54.337   ","4.23","-151.9","0.945","20.8","1.8","0.652","100","0","13.53","0.25","8.35","0","2.56","0","12.16","0","2.92","0","1.13","0","0.92","0","2.42","-152","-38.6","-56.5","0.1","-23.3","0","14","0","-56.4","0","-150.1","-128.3","-79","0","-88.6","0","-171"
"1555424215367","04/16/19  14:16:55.367   ","4.24","-151.9","0.945","20.8","1.8","0.663","100","0.35","13.58","0.39","8.35","0","2.47","0","11.92","0","3.04","0","1.6","0","0.82","0","2.15","-151.9","161","-55.7","-17.2","-23.6","0","6.7","0","-54.7","0","-152.6","0","-64.2","0","-90.4","0","-166.4"
"1555424216364","04/16/19  14:16:56.364   ","4.23","-152","0.944","20.7","1.8","0.654","100","0.45","13.62","0.32","8.46","0","2.41","0","12.41","0","3.05","0","1.51","0","1.04","0","2.21","-151.9","-117.6","-56.1","8.4","-23.6","0","9.9","0","-55.8","0","-152.4","0","-51.3","0","-85.2","0","-166.6"
"1555424217461","04/16/19  14:16:57.461   ","4.24","-151.8","0.948","21.4","1.7","0.65","100","0","13.63","0.22","8.33","0","2.47","0","12.01","0","2.78","0","1.15","0","0.55","0","2.39","-151.8","0","-56.5","0.1","-23.9","109.7","10.3","0","-55.4","0","-153.1","-154","-73.8","0","-109.1","0","-171.5"
"1555424218360","04/16/19  14:16:58.360   ","4.22","-151.9","0.945","20.7","1.8","0.657","100","0.37","13.57","0.5","8.39","0","2.45","0","12.26","0","2.59","0","0.98","0","0.75","0","2.28","-151.9","-175.5","-56.7","-18.8","-23.4","0","7.8","0","-55.4","65.9","-157.4","0","-67.5","0","-97.5","0","-168.1"
