"DoubleTime","StringTime","I1 Mag","I1 Ang","kW","I1 THD","I1 TDD","kvar","I1 %HD01","I1 %HD02","I1 %HD03","I1 %HD04","I1 %HD05","I1 %HD06","I1 %HD07","I1 %HD08","I1 %HD09","I1 %HD10","I1 %HD11","I1 %HD12","I1 %HD13","I1 %HD14","I1 %HD15","I1 %HD16","I1 %HD17","I1 H01 ANG","I1 H02 ANG","I1 H03 ANG","I1 H04 ANG","I1 H05 ANG","I1 H06 ANG","I1 H07 ANG","I1 H08 ANG","I1 H09 ANG","I1 H10 ANG","I1 H11 ANG","I1 H12 ANG","I1 H13 ANG","I1 H14 ANG","I1 H15 ANG","I1 H16 ANG","I1 H17 ANG"
"1555350048350","04/15/19  17:40:48.350   ","6.6","-23.3","3.58","17.1","2.2","1.88","100","14.62","3.06","1.35","1.97","1.21","0.59","0.66","1.09","0","0.67","0","0.26","0.21","0.68","0","1.06","-24.3","105.1","-37.4","-91.7","177.3","-134.8","52.9","-175","-82.1","0","168.1","-143.2","-82.5","0","-81.6","0","95.4"
"1555350049366","04/15/19  17:40:49.366   ","6.54","-22.6","3.627","15.3","2.1","1.843","100","15.6","5.93","0.94","1.9","2.01","0.54","0.62","1.39","0","0.46","0","0.37","0.2","0.64","0","0.97","-22.9","45.8","-54.8","-92.8","179.8","-160.5","112.5","158.1","-96.1","0","147.1","0","-144","160.9","-92.3","0","92.1"
"1555350050377","04/15/19  17:40:50.377   ","6.63","-24.2","3.606","17.3","2.3","1.855","100","15.2","5.97","0.58","2.5","1.84","0.9","0.6","1.45","0","0.94","0","0.3","0","0.83","0","1.08","-24.6","-82.2","-54.7","4.8","156.2","48.1","11","-7.2","-83.4","0","132","0","-129.2","0","-98.9","0","98.5"
"1555350051357","04/15/19  17:40:51.357   ","6.59","-23","3.578","15.8","2.2","1.808","100","15.43","4.79","1.06","2","1.83","0.27","0.62","1.66","0","0.66","0","0.41","0","0.75","0","1.1","-22.2","-139.6","-68.1","95","163.6","17.6","41.4","-26.5","-107.8","0","144.2","0","-89.6","0","-79.2","0","96.9"
"1555350052371","04/15/19  17:40:52.371   ","6.6","-24.9","3.593","16.7","2.2","1.94","100","14.64","3.11","1.18","1.76","1.18","0.66","0.54","0.87","0","0.7","0","0.33","0","0.63","0","1.07","-24.2","95","-40.8","-102.1","173.1","-134.2","66.8","-174.8","-81.2","0","128.7","-129.2","-112","0","-105.1","0","91.9"
"1555350053343","04/15/19  17:40:53.343   ","6.85","-26.5","3.642","14.7","2","1.983","100","14.7","5.84","0.95","1.67","1.8","0.5","0.61","1.12","0","0.55","0","0.37","0.2","0.53","0","0.89","-26.8","38.5","-53.9","-88.1","177.5","-164.3","101.7","155","-96.3","0","140.6","0","-166.4","167.3","-102.9","0","99.7"
"1555350054346","04/15/19  17:40:54.346   ","6.97","-26.6","3.628","16.5","2.3","1.953","100","14.29","4.23","1.17","1.7","1.03","0.7","0.46","0.75","0","0.53","0","0","0","0.36","0","0.92","-28.1","-87.1","-54.3","11.1","153.8","47","11.4","1.8","-86.7","0","144.5","0","-66.5","0","-82.8","0","100.8"
"1555350055368","04/15/19  17:40:55.368   ","6.58","-24.7","3.576","16.8","2.2","1.845","100","15.35","4.75","1.05","2","1.83","0","0.66","1.67","0","0.64","0","0","0","0.61","0","1.04","-22.3","-141.2","-69.2","96.4","162.5","16.7","0","-28.5","-101.3","0","122.4","0","0","0","-95.4","0","103.4"
"1555350056365","04/15/19  17:40:56.365   ","6.56","-23.7","3.561","16.9","2.2","1.893","100","14.68","3.08","1.24","1.88","1.21","0.5","0.58","0.84","0","0.71","0","0","0","0.46","0","1.07","-24.3","99.3","-38.9","-92.3","175.3","-133.8","19.5","-177.7","-70.3","0","137.8","-138.7","-128.4","0","-93.4","0","93.1"
"1555350057362","04/15/19  17:40:57.362   ","6.49","-22.8","3.592","15.5","2.1","1.841","100","15.73","6.08","0.88","1.91","2.02","0.49","0.64","1.26","0","0.43","0","0.41","0","0.45","0","1.02","-23.2","47.8","-54.6","-92.4","-178.2","-158.9","105.8","160","-92","0","143.1","0","-156","0","-75.8","0","91.8"
"1555350058342","04/15/19  17:40:58.342   ","6.58","-22.6","3.58","16.1","2.3","1.805","100","14.92","3.94","1.33","2.17","1.22","0.62","0.6","0.87","0","0.72","0","0","0","0.56","0","1.01","-25","-68","-50.1","-26.6","164.7","49.9","22","-3.6","-82.6","0","133.5","0","0","0","-89.5","0","104.6"
"1555350059348","04/15/19  17:40:59.348   ","6.59","-23.7","3.538","16","2.1","1.849","100","15.94","5.99","0.55","1.88","2.01","0.45","0.57","1.63","0","0.7","0","0.24","0","0.73","0","1.02","-23","-117","-63.6","68.5","167.1","30.5","23","-5.6","-91.9","0","132.8","0","-100","0","-85.6","0","100.6"
"1555350060351","04/15/19  17:41:00.351   ","6.48","-23.1","3.508","17.5","2.2","1.816","100","15.04","3.52","1.46","2.16","1.59","0.2","0.67","1.35","0","0.75","0","0","0","0.59","0","1.02","-24.2","137.3","-34.3","108.6","-177.8","-100.6","96.8","-145.1","-81.2","0","119.7","-159","-48.7","0","-75.6","0","92.4"
"1555350061353","04/15/19  17:41:01.353   ","6.51","-24.9","3.529","16.6","2","1.935","100","15.49","6.47","0.6","1.99","1.99","0.21","0.77","1.22","0","0.52","0.21","0.39","0","0.49","0","0.99","-24.3","89.9","-42.8","-112.1","174.1","-136.2","18.3","179.9","-77.6","0","128.9","-135.2","-111.4","0","-93.2","0","94.5"
"1555350062367","04/15/19  17:41:02.367   ","6.39","-23.2","3.562","16.5","2.1","1.802","100","15.8","6.28","0.8","1.84","2.12","0.33","0.63","1.31","0","0.49","0","0.42","0","0.46","0","1.04","-24.5","-11.3","-51.9","-73.7","153.4","137.9","99","119.6","-95","0","128.2","0","0","0","-78.1","0","97"
"1555350063344","04/15/19  17:41:03.344   ","6.47","-24.4","3.541","17.5","2.2","1.829","100","15.68","4.75","0.85","1.87","1.16","0.92","0.39","1.14","0.2","0.77","0","0","0","0.54","0","1.05","-25.3","-45.5","-47.8","-63.5","175","75","60.4","29","-82.1","-128.9","129.6","0","0","0","-89.4","0","95.7"
"1555350064348","04/15/19  17:41:04.348   ","6.46","-24.8","3.494","17.1","2.1","1.864","100","15.26","6.23","0.53","2.61","1.83","0.98","0.64","1.48","0","0.89","0","0","0","0.62","0","1.08","-22.7","-142.5","-69.2","100.3","162.1","14.8","29.1","-29.8","-101.6","0","130.5","0","165.8","0","-91","0","98.9"
"1555350065353","04/15/19  17:41:05.353   ","6.4","-23.6","3.475","16.8","2.2","1.801","100","14.79","3.24","1.44","2.24","1.39","0.28","0.65","1.1","0","0.79","0","0","0","0.53","0","1.08","-22.7","-172.1","-62.6","104.7","158.7","-11.8","91","-48.8","-105","0","132.7","0","0","0","-89.5","0","101.7"
"1555350066350","04/15/19  17:41:06.350   ","6.47","-24.8","3.48","17","2.1","1.869","100","14.76","3.35","1.02","1.75","1.25","0.72","0.47","0.66","0","0.77","0","0","0","0.56","0","0.97","-24.5","94.2","-41.6","-105.8","174.1","-135.3","13.4","-175.6","-76.9","0","127.6","0","-137.5","0","-100.2","0","99.1"
"1555350067350","04/15/19  17:41:07.350   ","6.42","-24","3.485","15.7","2","1.927","100","15","7.05","0.77","1.47","2.02","0.29","0.71","1.16","0","0.46","0","0.4","0","0.45","0","1.01","-27.9","67.5","-49.8","-95","-174.1","-143.3","104","174.9","-89.5","0","119.6","0","-140.4","0","-113.4","0","88"
"1555350068346","04/15/19  17:41:08.346   ","6.68","-26.8","3.536","14.7","2.1","1.94","100","14.82","6.27","0.86","1.59","1.91","0.35","0.62","1.29","0","0.46","0","0.41","0.22","0.39","0","0.96","-28.5","-16.3","-50.3","-73.8","151","129.6","98.2","106.5","-93.9","0","123","0","0","0","-75.8","0","95.4"
"1555350069377","04/15/19  17:41:09.377   ","6.82","-28.2","3.495","15.6","2.1","1.986","100","14.58","4.76","0.9","1.41","1.03","0.9","0.38","0.78","0","0.71","0","0","0","0.54","0","0.9","-29","-35.1","-47.5","-64.8","164.1","94.2","83.6","64.9","-76.2","0","128.2","0","0","0","-78.7","0","93.9"
"1555350070387","04/15/19  17:41:10.387   ","6.43","-24.8","3.455","15.8","2","1.865","100","15.54","5.06","0.62","2.15","1.31","0.94","0.46","1.22","0","0.81","0","0","0","0.62","0","1.04","-23.4","-117.3","-64.2","71.5","169.2","29.1","31","-3","-90.6","0","131.7","0","0","0","-88.7","0","101.1"
"1555350071366","04/15/19  17:41:11.366   ","6.39","-23.6","3.43","15.9","2","1.821","100","15.48","5.36","0.87","1.98","1.95","0.22","0.58","1.69","0","0.67","0","0","0","0.68","0","1.03","-23","-132","-68.4","96.2","165.5","20.4","23.1","-19.4","-95","0","123.4","0","0","0","-87.9","0","101.9"
"1555350072376","04/15/19  17:41:12.376   ","6.31","-23.4","3.402","17","2.1","1.808","100","15.23","4.71","1.16","2.11","1.75","0","0.62","1.48","0","0.71","0","0","0","0.54","0","1.07","-24.3","156.5","-44.8","114.6","164.2","-62","113.5","-101.2","-99.1","0","129.2","0","-63.9","0","-73.8","0","83.5"
"1555350073354","04/15/19  17:41:13.354   ","6.34","-25.4","3.389","17.4","2.2","1.82","100","14.8","3.95","0.9","1.51","1.43","0.72","0.42","0.84","0","0.71","0","0","0","0.42","0","1.08","-24.7","145.6","-39","117.5","173","-80.3","100.7","-127.9","-82.4","0","105.6","0","0","0","-94.6","0","98.2"
"1555350074347","04/15/19  17:41:14.347   ","6.35","-25.6","3.42","17.5","2","1.911","100","14.84","4.47","0.8","1.7","1.56","0.77","0.43","1","0","0.45","0","0.47","0","0.55","0","1.16","-24.2","72.2","-50.1","-116","-178.9","-140.9","99.7","178.1","-80.3","0","112.8","0","-142.7","0","-110.9","0","93"
"1555350075368","04/15/19  17:41:15.368   ","6.28","-23.7","3.417","15.5","2","1.901","100","15.8","6.76","0.67","1.7","2.14","0.3","0.73","1.46","0","0.54","0","0.55","0","0.51","0","1.16","-23.9","66.3","-51.1","-104.9","-177","-144.1","124.3","-179.7","-80.6","0","116.8","0","-126.2","0","-90.1","0","92.2"
"1555350076347","04/15/19  17:41:16.347   ","6.26","-23.5","3.427","15.4","2","1.83","100","15.72","6.7","0.68","1.72","2.13","0.33","0.76","1.41","0","0.4","0","0.4","0","0.5","0","1.07","-24.2","2.5","-54.6","-75.6","160.2","158.3","108","135.3","-94.6","0","127.7","0","0","0","-88.6","0","101"
"1555350077518","04/15/19  17:41:17.518   ","6.31","-25.7","3.364","16.9","2.1","1.799","100","15.75","6.13","0.51","1.91","1.99","0.41","0.55","1.76","0","0.72","0","0.26","0","0.59","0","1.2","-23.5","-118.2","-64.2","71.9","168.9","29.2","33","-2.8","-89.9","0","135.1","0","-88.9","0","-81.8","0","103.3"
"1555350078376","04/15/19  17:41:18.376   ","6.33","-23.3","3.404","17.6","2.2","1.804","100","14.79","4.14","1.28","2.22","1.31","0.58","0.56","1.02","0","0.7","0","0","0","0.52","0","1.01","-25.8","-55.4","-46.6","-59.3","174.3","61.3","46.1","8.5","-82.3","0","138","0","-76.3","0","-80.1","0","97.8"
"1555350079356","04/15/19  17:41:19.356   ","6.33","-25.1","3.393","17.5","2.2","1.801","100","15.57","5.08","0.69","2.06","1.26","0.94","0.48","1.43","0.23","0.72","0","0","0","0.65","0","1.04","-25.9","-52","-46.3","-62.5","175.4","63.9","56.3","16.5","-79.9","-133.3","127.8","0","0","0","-84.7","0","100.6"
"1555350080359","04/15/19  17:41:20.359   ","6.32","-25.2","3.367","17.4","2","1.831","100","15.58","4.96","0.85","1.85","1.15","0.96","0.36","1.32","0","0.74","0","0","0","0.73","0","1.02","-24.2","-108.4","-60.9","36.8","164.2","35.5","27.5","6.6","-86.7","0","127","0","-108.9","0","-79.8","0","97.1"
"1555350081367","04/15/19  17:41:21.367   ","6.31","-24.4","3.35","16","2","1.848","100","15.59","6.56","0.44","1.99","1.97","0.52","0.59","1.67","0","0.77","0","0.26","0","0.62","0","1.04","-24.6","-101.5","-60.3","12.5","158.1","39.4","11.4","3.9","-88.1","0","127.3","0","-93.9","0","-94.3","0","102.5"
"1555350082350","04/15/19  17:41:22.350   ","6.31","-28.9","3.365","15.6","2","1.961","100","14.39","6.79","0.56","2.05","1.85","0.74","0.51","1.56","0","0.71","0","0.21","0","0.55","0","1.09","-27.2","-147.8","-64.6","100.1","162.4","11","0","-34","-99.2","0","122","0","0","0","-88.6","0","102.3"
"1555350083358","04/15/19  17:41:23.358   ","6.59","-27.7","3.358","15.1","2","1.926","100","14.46","5.52","0.86","1.85","1.74","0.27","0.55","1.54","0","0.76","0","0","0","0.6","0","0.99","-27.1","-135.6","-64.4","96.1","165","19.2","26.7","-25.6","-96.6","0","129.9","0","0","0","-87.1","0","100"
"1555350084461","04/15/19  17:41:24.461   ","6.61","-28.5","3.354","16.3","2.1","1.845","100","14.93","3.29","1.37","2.11","1.28","0.36","0.6","0.99","0","0.77","0","0","0","0.49","0","1.04","-25.4","123.7","-33.7","97.6","-174.2","-121.3","70.4","-171.9","-78.4","0","118.8","0","-109.6","0","-93.1","0","88.2"
"1555350085433","04/15/19  17:41:25.433   ","6.22","-25.9","3.322","17.2","2.1","1.824","100","14.83","4.34","0.88","1.6","1.54","0.81","0.44","0.9","0","0.68","0","0.22","0","0.59","0","1.09","-25.1","140","-37.1","113","179.9","-91.4","104.3","-126.4","-79.9","0","114.3","0","-54.8","0","-79.2","0","95.3"
"1555350086342","04/15/19  17:41:26.342   ","6.15","-24","3.301","16","2.1","1.788","100","14.96","4.69","1.06","2.05","1.75","0","0.63","1.74","0","0.68","0","0.22","0","0.68","0","0.91","-23.2","-145.6","-67.8","100.4","163","11.6","0","-33.3","-97.8","0","116.6","0","119.1","0","-102","0","98.6"
"1555350087344","04/15/19  17:41:27.344   ","6.15","-24","3.295","16.7","2","1.777","100","15.33","5.72","0.62","1.94","1.91","0.25","0.6","1.86","0","0.65","0","0","0","0.64","0","1.14","-24","176.1","-53.4","105.5","156.8","-31.4","127.6","-63.7","-97.6","0","119.3","0","0","0","-79.3","0","98.5"
"1555350088346","04/15/19  17:41:28.346   ","6.11","-24.3","3.279","16.5","2.1","1.797","100","14.65","3.68","1.38","2.15","1.48","0.28","0.66","1.39","0","0.73","0","0","0","0.58","0","1.09","-23.4","-164","-63.3","101.3","162.4","-6.3","115","-41.3","-97.4","0","139.8","0","0","0","-85.1","0","106.7"
"1555350089359","04/15/19  17:41:29.359   ","6.17","-25.6","3.272","16.8","2.1","1.804","100","14.35","3.47","1.05","1.83","1.25","0.61","0.53","0.83","0","0.73","0","0","0","0.64","0","1.13","-24.6","163.4","-46","108.9","156.6","-49.6","130.6","-86.9","-89","0","134.7","0","0","0","-89.7","0","94.8"
"1555350090371","04/15/19  17:41:30.371   ","6.19","-24.9","3.283","17.1","2.1","1.825","100","14.43","3.35","1.4","2.23","1.35","0.34","0.68","1.17","0","0.79","0","0","0","0.6","0","1.11","-25.4","130.4","-33.7","102.1","-171.7","-109.2","88.1","-156.1","-75.5","0","123.1","0","-81.8","0","-87.5","0","97"
"1555350091348","04/15/19  17:41:31.348   ","6.1","-25.9","3.26","17","2.1","1.793","100","14.43","3.72","0.94","1.61","1.34","0.73","0.48","0.89","0","0.68","0","0","0","0.55","0","1.04","-25","156.3","-44.1","113.3","161.9","-63","121.6","-107.1","-90.7","0","127.6","0","0","0","-85.8","0","95.6"
"1555350092349","04/15/19  17:41:32.349   ","6.2","-25","3.27","16.7","2.1","1.816","100","14.41","3.24","1.31","2.16","1.36","0.38","0.69","1.2","0","0.81","0","0","0","0.56","0","1.25","-25.6","126.9","-33.7","99.9","-169.5","-115.1","80.3","-159.6","-80.9","0","122.2","0","-92.5","0","-93.4","0","95.5"
"1555350093358","04/15/19  17:41:33.358   ","6.14","-25.9","3.264","17","2.1","1.809","100","14.41","3.71","0.98","1.62","1.31","0.72","0.47","0.9","0","0.76","0","0.24","0","0.52","0","1.05","-24.9","156.5","-45.2","111","162.5","-60.5","126","-100.7","-97","0","124.1","0","-49.5","0","-82.1","0","100.4"
"1555350094371","04/15/19  17:41:34.371   ","6.18","-25","3.268","17.1","2.1","1.834","100","14.37","3.41","1.45","2.21","1.34","0.37","0.67","1.2","0","0.7","0","0","0","0.59","0","1","-25.7","133","-36.1","107.8","-174.7","-104.8","90","-145.3","-74.3","0","92.7","0","-69.2","164.5","-94.8","0","87.2"
"1555350095366","04/15/19  17:41:35.366   ","6.07","-25.9","3.242","16.6","2","1.819","100","14.2","3.39","1.15","1.95","1.22","0.51","0.56","0.8","0","0.9","0","0","0","0.6","0","1.03","-24.8","167.1","-48.8","107.3","156.9","-45.5","132","-79.3","-84.7","0","109","0","0","0","-75","0","90.9"
"1555350096345","04/15/19  17:41:36.345   ","6.06","-24.6","3.233","16.3","2.1","1.792","100","14.55","4.15","1.26","2.15","1.54","0.25","0.62","1.29","0","0.57","0","0","0","0.61","0","0.98","-23.6","-157.2","-66.4","104.8","162.7","0.8","102.1","-31.8","-93.7","0","111.4","0","0","0","-83.5","0","98.1"
"1555350097368","04/15/19  17:41:37.368   ","6.5","-30.3","3.274","16.1","1.9","1.96","100","13.64","3.74","1.3","1.95","1.29","0.39","0.6","0.99","0","0.64","0","0.2","0","0.61","0","0.89","-28.1","-175","-55","103","158.8","-21.3","101.7","-52","-88.6","0","110.2","0","91.6","0","-86.9","0","96.7"
"1555350098345","04/15/19  17:41:38.345   ","6.46","-28.3","3.255","14.8","2","1.914","100","14.14","5.53","0.81","1.8","1.72","0.27","0.61","1.38","0","0.66","0","0","0","0.7","0","0.87","-27.8","-135.7","-64","94.1","165.8","17.3","81.5","-25.1","-88.2","0","115.8","0","0","0","-85.6","0","98.4"
"1555350099360","04/15/19  17:41:39.360   ","6.31","-24.4","3.222","16","2","1.79","100","14.58","4.55","1.09","2.11","1.64","0","0.65","1.47","0","0.69","0","0","0","0.65","0","0.92","-23.6","-149","-66.9","101.2","166.4","9.4","0","-34.3","-95.7","0","114","0","0","0","-84.6","0","96.9"
"1555350100346","04/15/19  17:41:40.346   ","6.12","-24.7","3.217","15.4","2","1.8","100","15.36","6.63","0.33","1.82","1.93","0.43","0.56","1.71","0","0.47","0","0.22","0","0.62","0","1.02","-23.7","-160.9","-64.6","103","162.8","-3.2","117.3","-41.8","-91.2","0","98.5","0","0","0","-92.3","0","91.5"
"1555350101360","04/15/19  17:41:41.360   ","6.11","-26.1","3.22","15.3","1.9","1.838","100","15.37","6.31","0.39","1.84","1.9","0.42","0.61","1.62","0","0.65","0","0","0","0.65","0","0.97","-24.5","-116","-64.1","66.7","169","31.1","34.4","-3","-83.4","0","116.2","0","0","0","-88.6","0","102.6"
"1555350102360","04/15/19  17:41:42.360   ","6.14","-25","3.215","16.5","1.9","1.843","100","14.86","5.93","0.52","2.62","1.44","0.95","0.51","1.33","0.24","0.83","0","0","0","0.77","0","0.97","-24","-123.1","-65.8","94.9","170.9","26.4","45.9","-11.8","-86.3","0","116.9","0","0","0","-81.1","0","99.3"
