FIND_KEY,HarmChannels,DoubleTimeStart
364,119,1.5530033263990000e+12
365,119,1.5530033286060000e+12
366,119,1.5530033305370000e+12
367,119,1.5530033374090000e+12
368,119,1.5530033394030000e+12
369,119,1.5530033529500000e+12
370,119,1.5530033550140000e+12
371,119,1.5530033569490000e+12
372,119,1.5530033591240000e+12
373,119,1.5530033609560000e+12
374,119,1.5530033629520000e+12
375,119,1.5530033651630000e+12
376,119,1.5530033669530000e+12
377,119,1.5530033689660000e+12
378,119,1.5530033709580000e+12
379,119,1.5530033729540000e+12
380,119,1.5530033750680000e+12
381,119,1.5530033769610000e+12
382,119,1.5530033790930000e+12
383,119,1.5530033810100000e+12
384,119,1.5530033829450000e+12
385,119,1.5530033869510000e+12
386,119,1.5530033889480000e+12
387,119,1.5530033909480000e+12
388,119,1.5530033929560000e+12
389,119,1.5530033952660000e+12
390,119,1.5530033979480000e+12
391,119,1.5530033999540000e+12
392,119,1.5530034019540000e+12
393,119,1.5530034039550000e+12
394,119,1.5530034059550000e+12
395,119,1.5530034079630000e+12
396,119,1.5530034099470000e+12
397,119,1.5530034122320000e+12
398,119,1.5530034139540000e+12
399,119,1.5530034159480000e+12
400,119,1.5530034179540000e+12
401,119,1.5530034199620000e+12
402,119,1.5530034219470000e+12
403,119,1.5530034239610000e+12
404,119,1.5530034261990000e+12
405,119,1.5530034279470000e+12
406,119,1.5530034299540000e+12
407,119,1.5530034319590000e+12
408,119,1.5530034339560000e+12
409,119,1.5530034359690000e+12
410,119,1.5530034379960000e+12
