"DoubleTime","StringTime","I1 Mag","I1 Ang","kW","I1 THD","I1 TDD","kvar","I1 %HD01","I1 %HD02","I1 %HD03","I1 %HD04","I1 %HD05","I1 %HD06","I1 %HD07","I1 %HD08","I1 %HD09","I1 %HD10","I1 %HD11","I1 %HD12","I1 %HD13","I1 %HD14","I1 %HD15","I1 %HD16","I1 %HD17","I1 H01 ANG","I1 H02 ANG","I1 H03 ANG","I1 H04 ANG","I1 H05 ANG","I1 H06 ANG","I1 H07 ANG","I1 H08 ANG","I1 H09 ANG","I1 H10 ANG","I1 H11 ANG","I1 H12 ANG","I1 H13 ANG","I1 H14 ANG","I1 H15 ANG","I1 H16 ANG","I1 H17 ANG"
"1555423647322","04/16/19  14:07:27.322   ","1.56","-20.4","0.545","26.7","0.8","0.339","100","0","20.82","0","11.41","0.21","1.94","0","10.41","0","2.49","0","0.86","0","0.6","0","2.73","-20.3","0","-52","0","-133.1","-125.1","133.8","0","-44.8","0","93.6","0","86.6","0","-107.8","0","96.5"
"1555423648382","04/16/19  14:07:28.382   ","1.56","-20.3","0.545","27","0.8","0.338","100","0","20.76","0.21","11.34","0","1.78","0.2","11.16","0","2.73","0.31","2.24","0.29","0.88","0.27","2.65","-20.6","0","-52.3","0","-134.2","0","125.4","-69.5","-46.7","0","89.3","-144.5","103.9","-155.7","-170","138.4","112.1"
"1555423649334","04/16/19  14:07:29.334   ","1.55","-20.5","0.544","27","0.8","0.339","100","0","20.94","0.25","11.4","0.26","1.52","0","10.99","0","3.59","0.31","2.07","0","0.85","0","2.75","-20.4","0","-52.5","-177.3","-135","-136.3","128.1","-82","-45.2","0","89.8","0","117.4","0","-151.6","0","105.7"
"1555423650530","04/16/19  14:07:30.530   ","1.55","-20.2","0.545","26.8","0.8","0.338","100","0","20.6","0","11.25","0","1.53","0.31","11.05","0","2.76","0.34","2.7","0.27","0.73","0.3","3.3","-20.3","0","-51.3","0","-133.8","0","132.3","-107.5","-45.4","0","80","142.1","85.5","156","166.5","-61.4","118"
"1555423651329","04/16/19  14:07:31.329   ","1.55","-20.3","0.545","26.9","0.8","0.335","100","0","20.68","0.21","11.41","0.27","1.37","0.2","10.94","0","3.06","0.25","1.82","0.2","1.09","0.23","2.61","-20.2","0","-51","-156.8","-133.5","-87.8","137.8","-167.2","-41.2","0","100.7","-153.5","112.1","-154.5","-117.6","110.9","98.6"
"1555423652349","04/16/19  14:07:32.349   ","1.55","-20.2","0.547","26.8","0.8","0.34","100","0","20.68","0","11.36","0","1.87","0.2","10.79","0","2.52","0.25","1.46","0","0.77","0","2.93","-20.2","0","-50.7","0","-133.4","0","130.3","-119.1","-45.3","0","95.7","-126.4","90.4","0","-130.7","0","98.5"
"1555423653338","04/16/19  14:07:33.338   ","1.88","-29.8","0.569","23.2","0.9","0.464","100","0","18.97","0","8.8","0","1.45","0","9.15","0.32","2.44","0","1.12","0.23","0.68","0","2.67","-35","0","-50.7","-35.1","-130","0","125.7","0","-44.6","-33.2","80.1","0","83.1","0","-161.6","131.4","106.1"
"1555423654769","04/16/19  14:07:34.769   ","1.91","-33.9","0.569","23","0.9","0.455","100","0","18.59","0","8.68","0.22","1.5","0","8.68","0","2.68","0","1.18","0","0.9","0.34","2.76","-34","0","-49.7","0","-129.3","-157.4","142.2","0","-49.9","0","85.7","0","127.9","0","-147.5","121.3","108.8"
"1555423655348","04/16/19  14:07:35.348   ","1.91","-33.9","0.571","22.9","0.9","0.454","100","0","18.52","0","8.59","0","1.25","0","8.3","0.21","3.02","0.28","0.65","0.39","1.26","0.37","2.44","-33.9","0","-50","0","-128.6","0","129.5","-102.5","-45","0","84.6","177.9","115","179.7","-142.3","-174.4","105"
"1555423656367","04/16/19  14:07:36.367   ","1.55","-20.2","0.542","26.9","0.8","0.334","100","0.23","21","0","11.1","0.25","1.55","0","11.49","0","3.55","0.24","1.59","0","1.34","0","3.64","-20.2","-99.8","-52.3","0","-134.2","-131.8","132.1","0","-44.9","0","77","-167.4","101.6","0","-163.8","0","100.2"
"1555423657364","04/16/19  14:07:37.364   ","1.55","-20.1","0.543","26.4","0.8","0.333","100","0.32","20.7","0","11.03","0","1.6","0.2","11.21","0.28","2.69","0.25","2.2","0.39","0.85","0","2.94","-20","-146.4","-52.4","0","-134","0","129.1","-159.3","-46.9","-12","90.1","168.6","113.5","-145.9","-167.5","0","115.3"
"1555423658779","04/16/19  14:07:38.779   ","1.55","-20","0.544","26.3","0.8","0.333","100","0","20.61","0.24","11.35","0","1.56","0","11.07","0.25","2.61","0","1.64","0.42","0.82","0","2.96","-20","0","-51.9","0","-134.1","-93.5","127.1","0","-44.1","0","94","-159.6","106.9","116.5","-145.1","0","108.2"
"1555423659357","04/16/19  14:07:39.357   ","1.55","-20.1","0.542","27","0.8","0.334","100","0.26","21.02","0","11.16","0.23","1.62","0","11.06","0","3.54","0","1.68","0.29","1.07","0.2","3.05","-20.1","0","-52.2","0","-134.9","-125.1","131.2","0","-45.6","0","96.6","-134.1","125.8","111.1","-139.6","133.4","100.2"
"1555423660377","04/16/19  14:07:40.377   ","1.55","-20.1","0.541","26.4","0.8","0.333","100","0.24","20.94","0","11.21","0","1.68","0","11.29","0.3","2.89","0.22","2.36","0.37","1.21","0.26","3.02","-20.1","0","-52.8","0","-135","0","127.1","0","-45.7","0","82.9","-159.3","115.9","0","-146.1","119.4","107.2"
"1555423661401","04/16/19  14:07:41.401   ","1.55","-20.2","0.543","26.7","0.8","0.336","100","0","20.9","0","11.1","0.2","1.86","0","11.57","0.21","2.79","0","1.97","0.26","1.1","0","3.42","-20.2","0","-52.8","0","-135.1","-122.9","128.9","0","-48","-49.3","83.1","0","128.9","-167.7","-156.4","0","109.4"
"1555423662367","04/16/19  14:07:42.367   ","1.55","-20.1","0.54","26.7","0.8","0.334","100","0.25","20.88","0","10.73","0","2.17","0","11.34","0","3.02","0","1.72","0","1","0","3.49","-20","0","-52","0","-134.5","-163.3","140.7","0","-46.2","-20.9","85.6","-121.1","131.3","0","-135.4","0","104.8"
"1555423663366","04/16/19  14:07:43.366   ","1.55","-20.2","0.542","26.6","0.8","0.335","100","0.41","20.73","0","11.03","0.36","1.94","0.23","11.29","0","2.81","0.25","2.16","0","0.96","0.26","3.1","-20.2","-49.5","-52","-73.2","-135.1","0","126.4","0","-47.3","0","77.4","0","99.4","0","-168.6","104.8","113.5"
"1555423664366","04/16/19  14:07:44.366   ","1.55","-20","0.541","27.2","0.8","0.332","100","0.27","21.05","0","11.53","0.2","1.79","0.3","11.45","0","3.27","0.29","2.29","0","0.88","0","2.77","-20.1","0","-51.1","-48.4","-134.3","-93.5","135.6","0","-46.1","0","89.9","-150","95.7","-150.5","-168.1","0","109.8"
"1555423665406","04/16/19  14:07:45.406   ","1.55","-20.2","0.543","26.6","0.8","0.333","100","0.3","20.81","0.22","10.8","0","2.13","0.26","11.37","0.23","2.65","0.2","1.71","0.29","1.18","0","3.34","-20.1","0","-53.3","-60.9","-135.8","0","132.7","0","-48.1","-38.7","73.4","0","99.5","-155","-140.1","151.1","102.1"
"1555423666486","04/16/19  14:07:46.486   ","1.55","-20","0.544","26.7","0.8","0.332","100","0","20.57","0","11.31","0","1.96","0","10.68","0","2.78","0.27","0.83","0","1.27","0","3.17","-20","-49","-50.9","-31.5","-134","0","134.4","-126.3","-45.6","0","88","173.7","86.7","156.3","-166.9","-146","111.5"
"1555423667356","04/16/19  14:07:47.356   ","1.55","-20.2","0.541","27.2","0.8","0.331","100","0.2","21.03","0","11.25","0","1.89","0","11.09","0","3.15","0","1.76","0","1.47","0","2.67","-20","0","-51.9","-74.3","-131.8","0","123.1","0","-44.5","0","99","-136.7","116.4","0","-135.7","0","114.6"
"1555423668336","04/16/19  14:07:48.336   ","1.55","-20","0.541","26.5","0.8","0.333","100","0","20.85","0","11.16","0.3","2.05","0","11.07","0","2.82","0.25","1.71","0","0.89","0","2.83","-20.1","0","-52","0","-134","-127.5","119.7","0","-46","0","89.1","-160.7","122.9","0","-132.2","0","108.9"
"1555423669438","04/16/19  14:07:49.438   ","1.55","-20.3","0.544","26.6","0.8","0.333","100","0.22","20.58","0","11.01","0","1.92","0","11.19","0","2.59","0.22","1.46","0","1.02","0","3.16","-20.1","-26.8","-51.2","0","-134.6","0","133.7","0","-46.8","0","84.7","-171.9","89.4","0","-162.4","0","108.5"
"1555423670345","04/16/19  14:07:50.345   ","1.55","-20.1","0.545","26.5","0.8","0.338","100","0","20.71","0.35","11.41","0","1.91","0.24","11.21","0.26","3.26","0.5","2.59","0.39","1.42","0.35","2.84","-20.3","0","-52.8","-27.3","-133.6","0","120.9","-79.8","-44.6","-114.2","90.5","-125.2","122.9","-164.5","-134.9","126.2","103.5"
"1555423671348","04/16/19  14:07:51.348   ","1.91","-35","0.569","23.5","0.9","0.466","100","0","18.98","0","8.89","0","1.09","0","8.88","0","2.41","0","1.2","0","0.5","0","2.06","-34.8","0","-49.9","0","-129.7","0","129.4","0","-41.7","0","103.3","0","120.3","155.6","-144.8","0","110.6"
"1555423672361","04/16/19  14:07:52.361   ","1.92","-34.3","0.576","23","0.9","0.463","100","0","18.84","0","8.59","0","1.56","0","8.75","0","2.28","0.21","1.36","0.39","0.83","0","2.63","-34.3","0","-49.8","0","-131.5","0","108.6","0","-45.5","0","88","164.5","116.8","114.1","-170","0","109.6"
"1555423673332","04/16/19  14:07:53.332   ","1.93","-34.1","0.58","23","0.9","0.339","100","2.52","20.72","1.49","8.22","0.37","2.06","0.6","8.94","0.34","1.71","0.35","1.87","0.27","0.43","0.25","2.67","-20.4","0","-51","22.2","-132.5","0","114","-90.7","-43.6","3.9","102.3","0","115.4","147.9","-141.8","-175.8","112.8"
"1555423674642","04/16/19  14:07:54.642   ","1.56","-20.4","0.547","27.3","0.8","0.337","100","0","20.96","0","11.3","0.28","1.9","0.25","11.32","0","3.48","0.37","2.2","0.2","1.72","0.27","2.75","-20.4","0","-51.9","0","-134.1","0","118","0","-42.7","0","91.6","-124.6","122.4","-147.4","-140.7","0","105.9"
"1555423675372","04/16/19  14:07:55.372   ","1.55","-20.4","0.544","26.6","0.8","0.336","100","0","20.86","0","11.26","0.2","1.94","0.37","11.11","0","2.73","0.2","1.13","0.29","1.39","0.41","3.53","-20.5","0","-52.2","0","-133.8","-119.5","116.7","-95.1","-45.2","0","78.5","-147.6","125.6","148.8","-128.2","174","99.9"
