"DoubleTime","StringTime","I2 Mag","I2 Ang","kW","I2 THD","I2 TDD","kvar","I2 %HD01","I2 %HD02","I2 %HD03","I2 %HD04","I2 %HD05","I2 %HD06","I2 %HD07","I2 %HD08","I2 %HD09","I2 %HD10","I2 %HD11","I2 %HD12","I2 %HD13","I2 %HD14","I2 %HD15","I2 %HD16","I2 %HD17","I2 H01 ANG","I2 H02 ANG","I2 H03 ANG","I2 H04 ANG","I2 H05 ANG","I2 H06 ANG","I2 H07 ANG","I2 H08 ANG","I2 H09 ANG","I2 H10 ANG","I2 H11 ANG","I2 H12 ANG","I2 H13 ANG","I2 H14 ANG","I2 H15 ANG","V2 Ang","I2 H17 ANG"
"1558524379470","05/22/19  11:26:19.470   ","8.77","-149","3.864","14","2.4","2.134","100","10.3","4.36","0.62","2.21","0.75","1.52","0.56","4.46","0","1.1","0","0.48","0","0.41","0","0.98","-149.9","50.4","-50.9","-101.4","-14.5","53.4","22.4","162.9","-88","-121.4","-154.9","0","173.9","0","-71.4","-120.4","-178.9"
"1558524380215","05/22/19  11:26:20.215   ","8.78","-148.9","3.844","13.4","2.3","2.133","100","10.68","5.54","0.55","2.47","0.61","1.62","0.77","4.63","0","1.05","0","0.71","0","0.44","0","0.91","-149.2","-103.9","-44.8","61.6","-14.3","-93.4","15.7","11.7","-89.3","0","-145.7","0","178.9","0","-55.3","-120.3","-177.9"
"1558524381465","05/22/19  11:26:21.465   ","8.75","-149","3.891","12.7","2.4","2.278","100","10.31","4.49","0.46","2.13","0.95","1.59","0.57","4.58","0","0.88","0.22","0.76","0","0.43","0","0.88","-149.8","64","-48.6","-110.5","-15.9","63.4","11.2","176.1","-87.9","0","-153.6","0","169","0","-67.4","-120.5","171.7"
"1558524382214","05/22/19  11:26:22.214   ","8.77","-149.3","3.867","13","2.3","2.228","100","10.83","4.89","0.56","2.43","0.55","1.69","0.58","4.66","0","1.1","0","0.76","0","0.43","0","0.94","-149.2","-89.4","-46.5","2.7","-13.6","-72.3","18.5","39.9","-91.8","0","-151.2","0","174.8","0","-60.7","-120.5","177.8"
"1558524383443","05/22/19  11:26:23.443   ","8.73","-149","3.893","13.7","2.4","2.303","100","10.33","4.89","0.55","1.97","1.15","1.51","0.63","4.7","0","1.07","0","0.6","0","0.31","0","0.98","-149.2","136.7","-62","134.7","-2.6","177","26.6","-111.1","-94.6","0","-145.9","0","169.3","0","-67.5","-120.5","-179.5"
"1558524384214","05/22/19  11:26:24.214   ","8.76","-149.5","3.832","12.7","2.2","2.09","100","10.45","4.45","0.64","2.23","0.6","1.74","0.6","4.56","0","1.09","0","0.7","0","0.32","0","0.81","-148.9","-74.6","-48.1","-19.7","-11.4","-19.7","20.3","21.5","-91.5","0","-144.3","0","167.5","0","-76.7","-120.4","-170.8"
"1558524385461","05/22/19  11:26:25.461   ","8.72","-149","3.855","12.9","2.5","2.202","100","10.44","5.49","0.34","1.98","1.15","1.24","0.5","4.75","0","1.01","0","0.79","0","0.4","0","0.85","-149.2","148.9","-64.1","113.6","-2","-179.5","37","-94.3","-94.5","0","-141.7","0","159.6","0","-69.9","-120.4","175.2"
"1558524386207","05/22/19  11:26:26.207   ","8.76","-149.5","3.834","13.6","2.3","2.078","100","10.85","4.31","0.53","2.28","0.82","1.63","0.7","4.45","0.29","1.18","0","0.63","0","0.38","0","0.91","-149","-64.1","-51.5","-20.6","-9.2","1.8","26.3","45.8","-92.6","-113.9","-149.7","0","156.2","0","-87","-120.4","-174.7"
"1558524387473","05/22/19  11:26:27.473   ","8.78","-149.1","3.863","13.1","2.4","2.204","100","10.03","6.1","0.3","2.23","1.22","1.13","0.6","4.82","0","1.07","0","0.64","0","0.39","0","0.87","-149.5","102.8","-54.7","170.7","-10.5","138","13.8","-142.5","-91.1","0","-149.3","0","166.4","0","-68.2","-120.4","-178.9"
"1558524388213","05/22/19  11:26:28.213   ","8.74","-149.5","3.84","12.9","2.3","2.089","100","10.46","4.45","0.8","2.31","0.99","1.58","0.56","4.73","0","1.08","0","0.73","0","0.41","0","0.77","-149.3","-108.1","-45.5","55.2","-15","-103.2","11.5","7.4","-87.5","0","-157.4","0","173.1","0","-67.6","-120.5","-167.3"
"1558524389474","05/22/19  11:26:29.474   ","8.76","-149.6","3.855","12.9","2.3","2.218","100","10.57","6.68","0.78","2.45","1.3","1.18","0.55","4.66","0","0.92","0","0.78","0","0.44","0","0.93","-149.3","120.3","-60.4","149.3","-6.6","159.3","14.7","-113.6","-92.6","0","-149.9","0","154.6","0","-66.8","-120.5","-177.8"
"1558524390222","05/22/19  11:26:30.222   ","8.72","-149.8","3.849","13","2.3","2.096","100","10.68","4.69","0.76","2.05","1.04","1.31","0.52","4.75","0","1.13","0","0.63","0","0.42","0","0.82","-149.3","-34.2","-59.8","-50.6","-8.2","15.9","39.6","81.3","-93.3","0","-146.2","0","152","0","-87.2","-120.4","175.4"
"1558524391472","05/22/19  11:26:31.472   ","8.74","-149.6","3.845","12.9","2.3","2.184","100","10.57","6.89","0.75","2.4","1.3","1.55","0.48","4.79","0","0.92","0.24","0.88","0","0.32","0","0.98","-149.2","136.1","-62","132.5","-4.1","178.3","26.3","-99.1","-94.4","0","-150.3","0","161.1","0","-65.9","-120.5","-174.8"
"1558524392218","05/22/19  11:26:32.218   ","8.73","-149.8","3.823","13","2.3","2.118","100","10.13","5.46","0.45","2.5","1.36","1.05","0.43","4.88","0","1.05","0","0.74","0","0.51","0","0.81","-149.6","-16.7","-62.2","-88.6","-12.4","9.5","43.5","69.1","-92.4","0","-151.4","0","151.5","0","-85.6","-120.4","172.8"
"1558524393465","05/22/19  11:26:33.465   ","8.71","-149.8","3.84","12.9","2.3","2.146","100","10.84","6.94","0.74","2.14","1.26","1.49","0.49","4.83","0","1.03","0.26","0.79","0","0.4","0","0.94","-149.2","154.8","-64.3","0","-2.8","-175.3","39.5","-98.5","-95.3","0","-145.8","0","156.8","0","-71.4","-120.4","-178.3"
"1558524394215","05/22/19  11:26:34.215   ","8.76","-149.9","3.838","13.9","2.4","2.146","100","10.81","5.97","0.53","2.73","1.53","1.05","0.3","4.96","0","1.1","0","0.59","0","0.4","0","0.85","-149","-55.7","-54.1","-34.7","-7.7","10.7","30.1","51.2","-93.5","-127.1","-148.1","0","162","0","-75.8","-120.4","178.5"
"1558524395460","05/22/19  11:26:35.460   ","8.73","-149.9","3.838","12.9","2.2","2.129","100","10.31","6.68","0.69","2.24","1.1","1.44","0.59","4.73","0.21","1.06","0","0.8","0","0.49","0","0.86","-149.4","173.5","-64","39.3","-3.5","-171.3","15.4","-98.2","-92","0","-145.8","0","163.1","0","-75.2","-120.3","-171.9"
"1558524396211","05/22/19  11:26:36.211   ","8.8","-149.7","3.838","14.1","2.5","2.164","100","11.06","6.03","0.72","2.47","1.19","1.31","0.63","4.98","0","1.12","0.22","0.77","0","0.48","0","0.85","-149.2","-38.2","-58.2","-48.3","-8.1","9.2","37.1","96.5","-94.3","0","-147.8","0","159.4","0","-79.9","-120.4","-176"
"1558524397449","05/22/19  11:26:37.449   ","8.87","-149.9","3.859","13.8","2.3","2.224","100","10.7","6.06","0.66","2.49","0.77","1.54","0.81","4.54","0","1.06","0","0.79","0","0.52","0","0.64","-149.2","-113.6","-46.8","62.3","-14.5","-111.5","9.8","1.1","-90.7","0","-151","0","166.1","0","-84","-120.4","-178.4"
"1558524398221","05/22/19  11:26:38.221   ","8.85","-149.5","3.87","13.7","2.4","2.29","100","10.74","5.95","0.67","2.32","1.22","1.28","0.45","4.87","0","1.18","0","0.83","0","0.53","0","0.77","-149.5","-19.5","-62.5","-72.8","-12.6","7.2","40.8","48","-93.5","0","-147.8","0","151.4","0","-88.6","-120.4","-175.5"
"1558524399469","05/22/19  11:26:39.469   ","8.82","-149.7","3.854","13.9","2.3","2.214","100","10.42","5.17","0.53","2.47","0.71","1.72","0.52","4.51","0","1.1","0","0.9","0","0.47","0","0.99","-149.4","-154.8","-54.8","41.1","3.9","-136.5","7.7","-18.1","-91.1","0","-146.6","0","161.7","0","-85.6","-120.5","-166.5"
"1558524400216","05/22/19  11:26:40.216   ","8.89","-149.3","3.848","13.3","2.3","2.163","100","10.36","5.52","0.59","2.49","1","1.23","0.81","4.85","0","1.12","0","1.08","0","0.54","0","0.86","-149.6","-2.2","-60.2","-116.2","-8.4","13","27.1","93.6","-92.7","0","-155.8","-131.4","148.7","131.2","-93.5","-120.4","-172.7"
"1558524401479","05/22/19  11:26:41.479   ","8.83","-149.6","3.847","13.8","2.4","2.092","100","10.6","4.56","0.55","2.4","0.56","1.73","0.54","4.42","0","1.12","0","0.81","0","0.51","0","0.86","-149.4","-136.4","-50.8","51","-8.4","-129.2","15.4","-8","-89.4","0","-144","0","153.4","0","-84.4","-120.5","177.6"
"1558524402232","05/22/19  11:26:42.232   ","8.9","-149.2","3.872","13.2","2.3","2.153","100","11.04","5.95","0.62","2.57","1.33","1.21","0.49","4.96","0","1.17","0.2","0.75","0","0.44","0","0.76","-149.6","15.9","-56.3","-105.3","-0.4","35.9","16.6","129.3","-90.4","0","-152.3","-85.7","143.1","0","-96.3","-120.4","-168.7"
"1558524403638","05/22/19  11:26:43.638   ","8.81","-149.6","3.867","12.9","2.4","2.22","100","10.71","6.66","0.75","2.58","1.32","1.33","0.61","4.66","0","1.02","0.3","0.79","0","0.4","0","0.89","-149.2","124.8","-60.6","141.4","-6.7","164.2","18.7","-106.4","-92.2","0","-147.9","0","158.2","0","-69.8","-120.3","-172.1"
"1558524404220","05/22/19  11:26:44.220   ","8.9","-149.1","3.875","12.8","2.3","2.148","100","10.5","4.51","0.47","2.41","0.8","1.64","0.51","4.29","0","0.92","0","1.07","0","0.49","0","0.97","-149.8","27.4","-53.8","-111.4","-4.2","47","15.1","124.8","-88.5","-104.4","-152.9","0","147.2","0","-92.9","-120.3","-162"
"1558524405466","05/22/19  11:26:45.466   ","8.92","-149.2","3.854","13.2","2.4","2.102","100","10.52","4.32","0.69","2.1","0.91","1.74","0.54","4.68","0","1.02","0","0.75","0","0.37","0","0.98","-149.2","-109.9","-46.3","57.6","-16.3","-112.9","12.2","9.3","-89.2","0","-144.3","0","157.5","0","-72","-120.3","-176.6"
"1558524406226","05/22/19  11:26:46.226   ","8.91","-149.2","3.892","12.7","2.3","2.146","100","10.44","5.92","0.6","2.31","1.25","1.38","0.53","5.01","0","1","0","0.95","0","0.5","0","0.73","-149.9","38.5","-51.9","-101.6","-8.4","46.9","21.9","133.1","-89.1","0","-150.5","0","150.3","0","-87.4","-120.4","-171.3"
"1558524407468","05/22/19  11:26:47.468   ","8.93","-149.1","3.875","12.8","2.4","2.127","100","10.52","4.46","0.73","1.99","0.97","1.64","0.68","4.7","0","1.08","0","0.58","0","0.28","0","0.85","-149.1","-102.2","-45.7","33","-14.3","-103.2","11.9","21.9","-91","0","-151.3","0","165.5","-68.3","-72.9","-120.4","-170.7"
"1558524408226","05/22/19  11:26:48.226   ","8.91","-149.3","3.895","12.6","2.2","2.132","100","10.8","5.78","0.67","2.3","1.03","1.35","0.81","4.89","0","1.15","0","0.78","0","0.42","0","0.78","-149.7","44.5","-51.1","-95.6","-12.6","48.8","24","152.5","-88.3","0","-155.3","0","159.2","0","-93.1","-120.3","-165.3"
"1558524409466","05/22/19  11:26:49.466   ","8.81","-149.2","3.868","13","2.4","2.135","100","10.31","4.56","0.61","1.95","1.19","1.56","0.55","4.87","0.23","0.89","0","0.74","0","0.29","0","0.88","-149.1","-95.9","-45.7","34.6","-14","-74.9","13.8","16.1","-90.8","0","-149.3","0","156.7","0","-74.8","-120.4","-173.9"
"1558524410215","05/22/19  11:26:50.215   ","8.91","-149.3","3.907","12.6","2.3","2.133","100","10.39","4.28","0.64","2.21","0.78","1.59","0.57","4.51","0","1.07","0","0.46","0","0.28","0","1.01","-149.8","51.8","-49.7","-100.9","-13.5","49.9","20.3","155.5","-89.3","0","-154.9","0","156","0","-90.9","-120.2","-175.8"
"1558524411485","05/22/19  11:26:51.485   ","8.94","-149","3.867","13.9","2.4","2.122","100","10.86","5.96","0.55","2.26","1.24","1.48","0.54","5.01","0","1.04","0","0.8","0","0.45","0","0.96","-149.1","-88.6","-45","20.4","-14","-58.6","19.9","23.6","-92.1","0","-151.3","0","174","0","-66.2","-120.4","-176.8"
"1558524412217","05/22/19  11:26:52.217   ","8.89","-149.3","3.908","12.7","2.3","2.127","100","10.49","4.28","0.56","2.12","0.77","1.67","0.58","4.53","0","0.99","0","0.72","0","0.42","0","0.87","-149.7","58.7","-48.5","-115.5","-17","50.4","18.4","175.3","-88.6","0","-153.1","0","161.6","0","-85.6","-120.2","-169.8"
"1558524413466","05/22/19  11:26:53.466   ","8.94","-149.2","3.873","12.7","2.4","2.285","100","10.18","5.1","0.53","2.2","1.25","1.27","0.63","5.04","0","1.08","0","0.61","0","0.44","0","0.72","-149.4","-23.6","-61","-62.9","-11.4","6.7","48.1","87.6","-93.8","0","-155.7","0","168.2","0","-71.2","-120.3","175.5"
"1558524414216","05/22/19  11:26:54.216   ","8.83","-149.3","3.934","12.6","2.2","2.242","100","10.24","4.53","0.53","2.17","1.02","1.49","0.6","4.61","0","1.17","0","0.52","0","0.46","0","0.74","-149.7","67.2","-48.7","-117.3","-14.2","64.5","11.8","171","-88.6","0","-158.1","0","168.8","0","-78.6","-120.3","-178"
"1558524415465","05/22/19  11:26:55.465   ","8.92","-149.3","3.898","12.6","2.4","2.294","100","10.44","5.56","0.29","2.52","1.49","1.15","0.42","5.08","0","1","0.2","0.48","0","0.28","0","0.76","-149.6","-12","-62","-125.1","-12.1","7.3","39.4","65.9","-92.9","0","-159.8","-179.1","153","0","-83.6","-120.4","-173.7"
"1558524416213","05/22/19  11:26:56.213   ","8.8","-149.3","3.903","13","2.3","2.13","100","10.59","4.89","0.49","1.99","1.14","1.49","0.61","4.73","0","0.99","0","0.72","0","0.46","0","0.73","-149.6","80.4","-50","-153.8","-12.4","78.8","14.3","-166.4","-89.4","0","-154","0","164.8","0","-77.8","-120.3","-174.6"
"1558524417472","05/22/19  11:26:57.472   ","8.89","-149.3","3.894","12.6","2.3","2.173","100","10.54","5.81","0.5","2.57","1.48","1.16","0.45","5.05","0.23","1.04","0.23","0.48","0","0.28","0","0.84","-149.5","-0.3","-60.4","-115.2","-7.8","12.3","26.1","111.9","-92.5","-40.4","-154.8","-150.7","165.7","0","-109.2","-120.4","-179.2"
"1558524418213","05/22/19  11:26:58.213   ","8.78","-149.3","3.895","12.9","2.3","2.14","100","10.2","5.32","0.35","2.05","1.2","1.3","0.68","4.74","0","1.11","0","0.52","0","0.36","0","0.88","-149.7","89.2","-51.8","179.8","-12.9","98","13.6","-149.1","-90.6","0","-147.7","0","155","0","-70.2","-120.4","-178"
"1558524419467","05/22/19  11:26:59.467   ","8.85","-149.3","3.882","12.8","2.4","2.16","100","11.23","6.03","0.58","2.61","1.34","1.16","0.59","5.05","0","1.05","0","0.58","0","0.35","0","0.83","-149.7","10.3","-57","-114.7","-1.6","25.5","15.7","122.2","-92.1","0","-155.1","0","153.9","0","-97.5","-120.5","-174.4"
"1558524420213","05/22/19  11:27:00.213   ","8.74","-149.3","3.896","13.2","2.3","2.138","100","10.25","5.97","0.25","2.23","1.31","1.06","0.63","4.72","0.21","1.07","0","0.61","0","0.5","0","0.76","-149.5","101.9","-55.4","176.9","-10.6","128.3","13.3","-147.9","-90.1","0","-148.7","0","147.2","0","-64.2","-120.4","-178.2"
"1558524421457","05/22/19  11:27:01.457   ","8.81","-149.3","3.887","12.8","2.3","2.157","100","10.77","6.03","0.46","2.26","1.31","1.46","0.32","5.03","0","0.96","0","0.89","0","0.44","0","0.91","-149.8","21.3","-54.9","-117.9","-0.5","43.1","14.1","133","-92.2","0","-152.1","0","154.3","0","-97","-120.4","-173.2"
"1558524422217","05/22/19  11:27:02.217   ","8.74","-149.4","3.91","13.5","2.4","2.164","100","10.21","6.45","0.53","2.44","1.3","1.03","0.62","4.73","0","0.96","0","0.82","0","0.38","0","1.01","-149.3","114.4","-59.2","151.4","-8.1","142.5","17.7","-116.8","-93.7","0","-148.8","0","160.7","0","-71.2","-120.4","179.2"
"1558524423461","05/22/19  11:27:03.461   ","8.79","-149.4","3.889","13.1","2.3","2.149","100","10.87","5.99","0.7","2.27","1.1","1.36","0.6","4.96","0","1.12","0","0.83","0","0.47","0","0.83","-150","34.9","-52.5","-95.4","-8.3","45.8","18.3","139","-89.4","0","-151.8","0","148.5","0","-92.4","-120.4","-175.6"
"1558524424216","05/22/19  11:27:04.216   ","8.75","-149.4","3.878","14","2.5","2.184","100","10.74","6.7","0.71","2.58","1.36","1.26","0.65","4.61","0","1.09","0","0.86","0","0.5","0","0.88","-149.2","129.1","-62.4","140.1","-4.7","164.1","20.4","-101.1","-92.9","0","-148.6","0","154.1","0","-72.3","-120.4","-169.8"
"1558524425463","05/22/19  11:27:05.463   ","8.75","-149.4","3.889","13.2","2.2","2.137","100","10.66","5.71","0.67","2.33","0.93","1.34","0.83","4.86","0","1.01","0","1.01","0","0.52","0","0.99","-150","46.3","-50.2","-97.7","-15.9","49.4","19.3","160.9","-89","0","-151.9","0","164.6","0","-85","-120.3","-175.2"
"1558524426216","05/22/19  11:27:06.216   ","8.76","-149.4","3.883","14","2.5","2.209","100","10.62","6.74","0.59","2.47","1.34","1.44","0.63","4.73","0","1.08","0","0.86","0","0.53","0","0.95","-149.1","139.8","-63.2","143.1","-2.4","176.6","29.9","-107.7","-93.7","0","-146.2","0","140.2","0","-89.5","-120.3","-172.1"
"1558524427464","05/22/19  11:27:07.464   ","8.74","-149.3","3.889","13.9","2.3","2.13","100","10.47","5.31","0.5","2.45","0.94","1.41","0.63","4.63","0","1.06","0","1.02","0","0.54","0","0.89","-149.9","62.2","-48.9","-120.6","-18","50.8","15.2","177.8","-88.5","0","-157.4","0","157.8","0","-84.7","-120.4","-169.2"
"1558524428243","05/22/19  11:27:08.243   ","8.78","-149.2","3.881","14.1","2.5","2.203","100","10.22","5.75","0.2","2.12","1.23","1.2","0.59","4.76","0","1.04","0","0.88","0","0.55","0","0.8","-149.4","154.7","-64.8","113.8","-4.7","179.1","42.8","-95.1","-94.7","0","-150.4","0","144.7","0","-97.6","-120.4","-178.3"
"1558524429449","05/22/19  11:27:09.449   ","8.82","-149.4","3.888","13.9","2.3","2.123","100","10.47","4.85","0.48","2.48","0.86","1.49","0.54","4.48","0","1.18","0","0.88","0","0.51","0","1.02","-149.8","75.8","-49.3","-158.3","-16.7","74.6","14.4","-161.6","-87","0","-154.4","0","154.5","0","-66.7","-120.4","-173.7"
"1558524430274","05/22/19  11:27:10.274   ","8.73","-149.6","3.917","13.9","2.4","2.335","100","10.45","6.42","0.55","2.52","1.25","1.01","0.62","4.67","0.22","1.05","0","0.8","0","0.61","0","0.7","-149.5","171.8","-65.7","38","-3.6","179.5","15.5","-71.7","-93.7","106.2","-146.9","0","143.6","0","-92.8","-120.4","-177.6"
"1558524431491","05/22/19  11:27:11.491   ","8.76","-149.3","3.936","13","2.3","2.235","100","10.36","4.34","0.48","2.39","0.64","1.63","0.64","4.42","0","1.14","0","0.8","0","0.66","0","0.93","-149.9","37.4","-51.8","-102.5","-8.6","47.7","20.1","143.8","-89.6","-93.2","-152.7","0","164.3","0","-75.4","-120.4","-163.9"
"1558524432303","05/22/19  11:27:12.303   ","8.73","-149.4","3.9","14.1","2.5","2.199","100","10.69","6.69","0.73","2.63","1.32","1.41","0.6","4.66","0","1.05","0","1.08","0","0.61","0","0.83","-149.3","133.1","-61.7","135","-4.3","170.3","23","-97.2","-95.4","0","-145.8","0","152.6","0","-74.7","-120.5","-177.9"
"1558524433543","05/22/19  11:27:13.543   ","8.71","-149.4","3.904","13.7","2.3","2.112","100","10.71","5.52","0.59","2.61","0.88","1.34","0.81","4.7","0","1.04","0","0.76","0","0.53","0","0.82","-149.6","3","-58.9","-116.9","-5.7","14.1","19.3","109.1","-94.4","-46.4","-156.5","-159.6","157.4","0","-70.6","-120.4","-173.4"
"1558524434285","05/22/19  11:27:14.285   ","8.72","-149.1","3.848","13.3","2.5","2.2","100","10.87","6.88","0.62","2.22","1.24","1.52","0.51","4.87","0","0.98","0.22","0.92","0","0.59","0","0.83","-149.3","-151.4","-55.6","41.7","4.1","-140.5","8.1","-28.8","-91.5","0","-146.9","89.8","154.4","0","-90.2","-120.5","-177.3"
"1558524435599","05/22/19  11:27:15.599   ","8.73","-149.3","3.857","12.7","2.3","2.148","100","10.83","6.04","0.55","2.32","1.22","1.41","0.63","4.92","0","0.95","0","0.9","0","0.4","0","0.76","-149.9","20.3","-55","-102.4","-1.2","37.8","12.4","124.9","-92.9","0","-153.2","0","146.3","0","-99.8","-120.5","-175.2"
"1558524436324","05/22/19  11:27:16.324   ","8.77","-149.1","3.858","13.5","2.4","2.209","100","10.03","6.56","0.6","2.56","1.37","1.1","0.65","4.54","0.28","0.93","0","0.94","0","0.52","0","0.89","-149.4","174.1","-65.3","29.4","-3.3","-176.6","9.3","-81.4","-92.2","95.4","-147.9","0","142.9","0","-94.9","-120.4","-172.3"
"1558524437629","05/22/19  11:27:17.629   ","8.73","-149.4","3.881","13.3","2.2","2.133","100","10.49","5.97","0.62","2.2","1.25","1.39","0.55","4.96","0","0.94","0","0.96","0","0.39","0","1.05","-149.7","-13.8","-60.3","-105.4","-14.7","1.6","31.4","77.2","-94.5","-60","-158.7","160.7","152.1","0","-37.7","-120.4","-174.7"
"1558524438338","05/22/19  11:27:18.338   ","8.77","-149.2","3.834","13.6","2.4","2.171","100","10.89","6.82","0.65","2.56","1.27","1.44","0.75","4.71","0","1.13","0.27","0.91","0","0.63","0","0.81","-149.4","-163.3","-58.7","45.8","5","-156.9","-1.1","-45.6","-91.1","0","-153.5","77.5","142.4","0","-95.2","-120.5","-178"
"1558524439666","05/22/19  11:27:19.666   ","8.69","-149.4","3.858","12.5","2.2","2.124","100","10.22","5.17","0.36","2.55","0.93","1.44","0.62","4.71","0","1.17","0","0.87","0","0.7","0","0.76","-149.7","10.2","-55.8","-123.7","-1.9","29.2","13","117.4","-94.2","-83.1","-156.8","0","156.5","0","-75.1","-120.4","-178.8"
"1558524440228","05/22/19  11:27:20.228   ","8.71","-150","3.833","12.9","2.3","2.086","100","10.26","5.04","0.5","2.04","1.24","1.37","0.51","4.96","0.25","0.92","0","0.7","0","0.43","0","0.8","-149.2","-82.6","-46","-7.8","-12.5","-37.7","17.6","36.2","-92.7","0","-150.9","0","150.6","0","-65","-120.4","-172.2"
"1558524441478","05/22/19  11:27:21.478   ","8.71","-149.8","3.823","12.9","2.3","2.156","100","10.81","6.77","0.56","2.39","1.24","1.46","0.56","4.9","0","1.21","0","0.93","0","0.6","0","0.9","-149.4","148","-65.1","0","-2.6","179","34.3","-103.2","-97.1","104.9","-149.5","0","147.2","0","-88.3","-120.6","-168.1"
"1558524442224","05/22/19  11:27:22.224   ","8.74","-150","3.814","13.9","2.4","2.132","100","10.9","5.89","0.46","2.6","1.45","1.25","0.6","5.06","0","0.95","0","0.89","0","0.42","0","0.91","-149.1","-57.3","-51","-29.1","-9.3","-2","25.2","64","-97.1","0","-147.9","0","160.5","0","-67.1","-120.4","-179.2"
"1558524443465","05/22/19  11:27:23.465   ","8.82","-150.1","3.82","13.3","2.3","2.106","100","10.45","6.53","0.73","2.34","0.91","1.39","0.8","4.62","0","1.12","0","0.89","0","0.51","0","0.85","-149.4","177.6","-65.2","34.8","-1.9","-179.9","2.8","-78.4","-92.8","99.9","-148.4","0","154.5","0","-94.8","-120.4","-174.8"
