"DoubleTime","StringTime","I2 Mag","I2 Ang","kW","I2 THD","I2 TDD","kvar","I2 %HD01","I2 %HD02","I2 %HD03","I2 %HD04","I2 %HD05","I2 %HD06","I2 %HD07","I2 %HD08","I2 %HD09","I2 %HD10","I2 %HD11","I2 %HD12","I2 %HD13","I2 %HD14","I2 %HD15","I2 %HD16","I2 %HD17","I2 H01 ANG","I2 H02 ANG","I2 H03 ANG","I2 H04 ANG","I2 H05 ANG","I2 H06 ANG","I2 H07 ANG","I2 H08 ANG","I2 H09 ANG","I2 H10 ANG","I2 H11 ANG","I2 H12 ANG","I2 H13 ANG","I2 H14 ANG","I2 H15 ANG","I2 H16 ANG","I2 H17 ANG"
"1555422987367","04/16/19  13:56:27.367   ","8.78","-123.7","2.415","2.6","0.5","0.337","100","0.32","0.82","0","0.93","0","0.56","0","2.02","0","0.21","0","0.55","0","0.34","0","0.39","-123.7","-173.5","174.4","0","-97.1","0","57.7","0","-110.9","0","0","0","-128.6","0","-165.1","0","114.6"
"1555422988186","04/16/19  13:56:28.186   ","8.78","-123.6","2.413","2.6","0.5","0.341","100","0.31","0.83","0","0.96","0","0.52","0","1.99","0","0.22","0","0.65","0","0.35","0","0.34","-123.7","-112.4","173.4","0","-96.3","0","66.3","0","-111.4","0","174.3","0","-119.7","0","-164.2","0","117.3"
"1555422989368","04/16/19  13:56:29.368   ","8.78","-123.8","2.413","2.5","0.5","0.338","100","0","0.88","0","0.91","0","0.57","0","2","0","0.22","0","0.71","0","0.38","0","0.42","-123.7","0","175.9","0","-97.6","0","62.9","0","-110.6","0","0","0","-126.8","0","-167.5","0","113.4"
"1555422990174","04/16/19  13:56:30.174   ","8.79","-123.6","2.407","2.6","0.4","0.335","100","0.32","0.79","0","0.96","0","0.51","0","1.99","0","0.2","0","0.58","0","0.33","0","0.38","-123.6","-146.2","173.9","0","-95.5","0","59.8","0","-110","0","155","0","-127.5","0","-165.6","0","114.5"
"1555422991363","04/16/19  13:56:31.363   ","8.77","-123.8","2.444","2.5","0.5","0.467","100","0.31","0.88","0","0.95","0","0.5","0","2.07","0","0.25","0","0.7","0","0.31","0","0.38","-123.8","-118.7","174.2","0","-97.3","0","70.4","0","-105.8","0","140.6","0","-124","0","-169.1","0","116"
"1555422992177","04/16/19  13:56:32.177   ","8.78","-123.8","2.443","2.6","0.5","0.464","100","0","0.82","0","0.95","0","0.49","0","1.99","0","0.26","0","0.59","0","0.32","0","0.34","-123.8","0","171.9","0","-98.2","0","64.9","0","-109.8","0","160.4","0","-127.3","0","-173.7","0","102.2"
"1555422993368","04/16/19  13:56:33.368   ","8.77","-123.7","2.406","2.6","0.5","0.337","100","0.29","0.84","0","0.98","0","0.58","0","1.99","0","0.22","0","0.58","0","0.36","0","0.4","-123.7","-151.4","177.1","0","-97.2","0","62.3","0","-110.8","0","156.8","0","-128.8","0","-173.4","0","105.3"
"1555422994187","04/16/19  13:56:34.187   ","8.79","-123.6","2.419","2.6","0.5","0.337","100","0.21","0.82","0","0.96","0","0.53","0","2.02","0","0.25","0","0.55","0","0.35","0","0.41","-123.7","-99.1","173.5","0","-96.6","0","59.7","0","-110.8","0","161.9","0","-127.5","0","-174.1","0","113.8"
"1555422995511","04/16/19  13:56:35.511   ","8.79","-123.7","2.415","2.6","0.4","0.339","100","0","0.83","0","0.94","0","0.53","0","1.99","0","0.22","0","0.64","0","0.38","0","0.38","-123.7","0","177.5","0","-99.3","0","55.9","0","-112.5","0","0","0","-131.4","0","-174.8","0","104.9"
"1555422996186","04/16/19  13:56:36.186   ","8.77","-123.7","2.415","2.6","0.5","0.333","100","0.34","0.79","0","0.94","0","0.52","0","1.96","0","0","0","0.64","0","0.39","0","0.42","-123.6","-137.1","179","0","-100.7","0","62.7","0","-109.8","0","0","0","-127.4","0","-169.1","0","113.7"
"1555422997372","04/16/19  13:56:37.372   ","8.78","-123.7","2.414","2.6","0.5","0.339","100","0","0.78","0","1","0","0.48","0","2.03","0","0.24","0","0.58","0","0.35","0","0.35","-123.7","0","178.3","0","-96.1","0","67.3","0","-111.1","0","176","0","-121.1","0","-165.8","0","111.3"
"1555422998252","04/16/19  13:56:38.252   ","8.79","-123.8","2.419","2.6","0.5","0.343","100","0.24","0.8","0","0.99","0","0.47","0","2.06","0","0.24","0","0.68","0","0.34","0","0.32","-123.7","-172.8","176.3","0","-98","0","66.4","0","-110.3","0","177.6","0","-123.5","0","-167.5","0","112.6"
"1555422999664","04/16/19  13:56:39.664   ","8.77","-123.7","2.418","2.6","0.5","0.337","100","0.28","0.76","0","1.04","0","0.5","0","1.99","0","0.24","0","0.56","0","0.34","0","0.39","-123.6","-159.7","179.1","0","-94.5","0","56.5","0","-111.7","0","167.3","0","-128.4","0","-172.2","0","109.3"
"1555423000190","04/16/19  13:56:40.190   ","8.78","-123.6","2.414","2.6","0.5","0.336","100","0","0.81","0","1","0","0.5","0","2","0","0","0","0.57","0","0.32","0","0.4","-123.7","0","-179.4","0","-96.5","0","54.6","0","-109.1","0","0","0","-125","0","-171.2","0","113.8"
"1555423001378","04/16/19  13:56:41.378   ","8.77","-123.7","2.408","2.6","0.5","0.337","100","0","0.79","0","1","0","0.51","0","1.99","0","0.2","0","0.66","0","0.36","0","0.36","-123.7","0","174.1","0","-95.4","0","59.7","0","-109.2","0","-175.9","0","-125.6","0","-169.5","0","111.5"
