"DoubleTime","StringTime","I3 Mag","I3 Ang","kW","I3 THD","I3 TDD","kvar","I3 %HD01","I3 %HD02","I3 %HD03","I3 %HD04","I3 %HD05","I3 %HD06","I3 %HD07","I3 %HD08","I3 %HD09","I3 %HD10","I3 %HD11","I3 %HD12","I3 %HD13","I3 %HD14","I3 %HD15","I3 %HD16","I3 %HD17","I3 H01 ANG","I3 H02 ANG","I3 H03 ANG","I3 H04 ANG","I3 H01 ANG:1","I3 H02 ANG:1","I3 H03 ANG:1","I3 H04 ANG:1","I3 H05 ANG","I3 H06 ANG","I3 H07 ANG","I3 H08 ANG","I3 H09 ANG","I3 H10 ANG","I3 H11 ANG","I3 H12 ANG","I3 H13 ANG"
"1555350745757","04/15/19  17:52:25.757   ","5.39","84.1","3.676","19.1","2.1","1.897","100","19.08","4.11","1.76","3.7","2.19","0.89","0.53","0.73","0.35","0","0.27","0.32","0","0","0","0.24","85.3","81.4","-63.9","140.5","84.5","17.6","-30","-69.8","-11.4","-77","-38.3","142.4","0","0","165.2","161.2","0"
"1555350746503","04/15/19  17:52:26.503   ","5.38","85.2","3.663","17.6","2.1","1.886","100","17.56","2.58","0.48","3.05","1.66","0.29","0.69","0.28","0.23","0.2","0.21","0","0","0.2","0","0","85.4","-102.1","-77.1","-19.2","84.1","-164.5","-39.9","104.5","-9.1","106.1","22.5","-56","6.8","57.4","148.9","0","0"
"1555350747730","04/15/19  17:52:27.730   ","5.21","85.2","3.714","20.2","2","1.824","100","19.1","3.95","1.57","3.83","2.34","1.18","0.46","0.72","0.37","0","0.26","0.38","0","0","0.21","0.31","85","68.4","-49.5","164.4","86","-54.7","-63.3","-67.7","-8.7","-147.5","43.3","55.4","-106.8","155.2","136.6","133.2","0"
"1555350748745","04/15/19  17:52:28.745   ","5.23","85.1","3.753","17.7","2.1","1.881","100","17.95","1.35","0.46","3.95","1.58","0.83","0.74","0","0.21","0.27","0","0","0","0","0","0.27","85.1","-6.7","-38.9","-55.5","85.9","-66.3","-69.3","-71.3","-12.8","-155.7","27.6","36.6","-119.9","140","137.1","113.6","-57.2"
"1555350749526","04/15/19  17:52:29.526   ","5.36","84.7","3.762","20.5","2","1.827","100","18.86","3.49","1.8","3.86","1.7","0.64","0.64","0.55","0.37","0","0.25","0.22","0","0","0","0","85.8","103.9","-69","133.8","84.9","40.2","-20.5","-120.6","-8.5","-50.7","16","133.1","19.9","-40.5","174.6","0","0"
"1555350750739","04/15/19  17:52:30.739   ","5.39","85.9","3.736","20.1","2","1.872","100","19.18","5.69","2.12","3.62","2.22","0","0.57","0.58","0.38","0.4","0.31","0","0","0","0","0","85.7","-96.4","-78.3","-40.7","84.3","-159.7","-38.2","102.9","-11.5","114.2","13.6","-53","18.9","0","155.8","0","0"
"1555350751736","04/15/19  17:52:31.736   ","5.31","85.5","3.723","20.1","2","1.866","100","18.73","5.32","1.7","3.56","2.32","0.47","0.62","0.63","0.33","0.29","0.28","0.21","0","0","0","0","84.4","-178.6","-38.5","116.3","85.8","119.4","-64.3","126.9","-1.2","27.4","36.7","-137.4","-86","-32.5","0","-52.5","-59"
"1555350752524","04/15/19  17:52:32.524   ","5.36","84.8","3.732","19.6","2.1","1.873","100","19.35","5.24","2.11","3.85","1.88","0","0.66","0.38","0.38","0.43","0.3","0","0","0","0","0","86.4","-76.5","-73.3","-70.1","84.4","-140","-61.3","81.1","-9.9","123.2","36.3","-33.3","52.1","0","158.3","0","0"
"1555350753742","04/15/19  17:52:33.742   ","5.51","85.1","3.759","19.2","2.2","1.904","100","19.3","4.11","1.77","3.75","2.25","0.97","0.52","0.72","0.39","0","0.28","0.35","0","0","0","0.28","85.9","77.5","-60.8","141.1","85.2","12.1","-31.9","-63.1","-9.4","-87.5","-72.1","139.5","0","-132.8","158","154.6","0"
"1555350754740","04/15/19  17:52:34.740   ","5.45","85.7","3.777","19.9","2","1.835","100","18.92","3.42","1.35","3.59","2.26","1.24","0.55","0.63","0.29","0","0.23","0.43","0.2","0","0","0.29","85.3","50.7","-19.8","-149.1","85.8","-12.6","-40.3","-54.1","-3.3","-115.2","0","113.7","-60.1","-150.9","153.9","149.9","0"
"1555350755527","04/15/19  17:52:35.527   ","5.35","86","3.805","20.9","2.1","1.9","100","18.11","1.28","0.83","3.93","1.45","0.59","0.93","0.33","0.21","0.26","0.2","0","0","0","0","0","85.5","149.5","-51.1","128.3","86.2","88.4","-68.7","141.2","-7.5","15.2","9","177.2","-117.9","0","0","0","-83.4"
"1555350756761","04/15/19  17:52:36.761   ","5.41","86.5","3.781","19.3","2.1","1.916","100","19.36","4.33","1.92","3.96","1.56","0","0.68","0.3","0.36","0.42","0.32","0.2","0","0","0","0","86.4","-62.9","-67.4","-69.8","84.7","172.5","-41.5","122.2","1.5","65.6","71.9","-81.2","-24.4","30.6","138.5","-27.9","0"
"1555350757748","04/15/19  17:52:37.748   ","5.34","86.5","3.785","20.2","2.1","1.997","100","17.87","3.38","0.59","3.3","1.88","0.58","0.72","0.47","0.2","0.2","0.21","0.21","0","0","0","0","84.5","-154.9","-39.9","95.5","85.3","143.9","-53","127.5","3.3","44","55.3","-110.4","-61.8","5.8","0","-38","-28.6"
"1555350758998","04/15/19  17:52:38.998   ","5.38","86.6","3.819","19.6","2.1","2.05","100","18.35","1.34","0.55","3.94","1.56","0.74","0.75","0","0","0.23","0","0","0","0","0","0.22","85.7","-9.3","-39.5","-54.4","84.7","-133.1","-75.6","67.4","-7.4","127.6","49.1","-32.3","47","90.7","158.3","-21.5","0"
"1555350760749","04/15/19  17:52:40.749   ","5.33","86","3.803","20.5","2","1.827","100","19.36","3.69","1.46","3.63","2.32","1.23","0.5","0.59","0.31","0","0.22","0.44","0.24","0","0","0.28","85.5","-6.6","-37.6","-54.5","85.5","-6.6","-37.6","-54.5","-4.8","-109.7","0","121.6","-52","-145.4","155","154.6","0"
"1555350761545","04/15/19  17:52:41.545   ","5.36","85.3","3.807","21","2.3","1.883","100","19.55","3.93","1.87","3.7","2","0.77","0.56","0.62","0.4","0","0.24","0.3","0","0","0","0","86.3","89.9","-70.2","142.5","86.3","89.9","-70.2","142.5","-8.1","15.9","8.7","176.2","-119.5","0","0","0","-85.4"
"1555350762778","04/15/19  17:52:42.778   ","5.44","86.5","3.804","19.6","2.2","1.884","100","19.63","4.62","2.03","3.98","1.59","0.2","0.64","0.36","0.39","0.45","0.29","0","0","0","0","0","84.8","-128.8","-86","65.2","84.8","168.4","-43.8","125.5","2.7","62.5","81.9","-88.1","-30.1","27.7","117.2","-20.5","4.9"
"1555350764730","04/15/19  17:52:44.730   ","5.48","85.6","3.801","20.9","2.2","1.918","100","19.11","3.31","1.72","3.62","1.66","0.55","0.62","0.5","0.41","0.24","0.26","0.23","0","0","0","0","86.3","105.9","-71.9","137.6","86.3","105.9","-71.9","137.6","-5.6","21.7","23","-158","-103.3","0","0","-51.5","-66.8"
"1555350765770","04/15/19  17:52:45.770   ","5.59","85.4","3.782","21.3","2.1","1.871","100","19.54","4.07","1.78","3.52","2.25","0.92","0.5","0.62","0.34","0.22","0.25","0.4","0","0","0","0.22","86","75.9","-62.6","149.6","85.4","10","-29.9","-59","-8.6","-87.2","-65.2","140.2","-9.9","-124.7","165.1","169","0"
"1555350766770","04/15/19  17:52:46.770   ","5.34","85.4","3.83","19.9","2","1.844","100","19.09","3.02","1.25","3.5","2.05","1.33","0.6","0.52","0","0","0","0.39","0.22","0","0","0.21","86","-21.2","-44.8","-53.9","86.6","-82","-76.7","-69.9","-15.8","-168.7","9.5","9.3","-121.5","120.9","0","0","-96.5"
"1555350767739","04/15/19  17:52:47.739   ","5.37","86.3","3.77","20.6","2.1","1.914","100","19.64","3.66","1.63","4.1","1.39","0.46","0.65","0.22","0.31","0.42","0.29","0","0","0","0","0.23","86.6","-52.4","-62.3","-65.8","85.3","-113.3","-85.9","-20.5","-5.7","152.9","72.4","-23.2","0","96","-179.3","0","0"
"1555350768627","04/15/19  17:52:48.627   ","5.38","85.6","3.811","18.3","2.2","1.906","100","18.36","1.74","0.62","4.49","1.48","0.77","0.79","0.2","0.23","0.31","0","0","0","0","0","0.22","86.1","-24.2","-46","-54.6","86.4","-85","-76.8","-66.5","-16.1","-171.3","8.5","2.9","-125.3","126.8","0","0","-87.4"
"1555350769751","04/15/19  17:52:49.751   ","5.37","85.8","3.775","20.6","2.1","1.899","100","17.82","1.64","0.26","3.25","1.65","0.64","0.75","0","0.33","0.25","0.22","0","0","0","0","0","84.7","179.7","-40.8","123.4","86","115.3","-68.9","132.9","-2.6","26.7","37.3","-151","-96.2","-14.6","0","-22.6","-51.3"
"1555350770551","04/15/19  17:52:50.551   ","5.47","84.7","3.771","19.6","2.1","1.881","100","20.17","5.87","2.25","3.87","2.08","0","0.48","0.67","0.46","0.36","0.33","0","0","0","0","0.21","86.6","-87.8","-77.5","-63.8","84.6","-152.7","-40.7","101","-13.5","121.1","12.2","-47.9","44.9","97.3","136.6","0","0"
"1555350771760","04/15/19  17:52:51.760   ","5.52","85.9","3.8","21","2.2","1.842","100","19.16","3.42","1.36","3.47","2.15","1.28","0.58","0.52","0","0","0","0.38","0.24","0","0","0","85.2","47.3","-12.4","-141.1","85.8","-15.4","-40.5","-52.6","-4.6","-113.9","0","103.5","-63.3","-133.5","164.9","177.2","0"
"1555350772752","04/15/19  17:52:52.752   ","5.38","85","3.856","19","2.1","1.86","100","18.97","1.66","0.83","3.19","1.64","0.62","0.7","0.23","0","0","0","0.31","0","0","0","0","85.3","12.1","-28.5","-60.9","85.8","-109.1","-82.8","-25.6","-7.9","159.9","76.4","-20.9","0","96.5","168.5","32.8","0"
"1555350773649","04/15/19  17:52:53.649   ","5.46","86.8","3.818","20.2","2.1","2.042","100","20.16","5.65","2.33","3.94","1.97","0","0.5","0.66","0.46","0.37","0.28","0","0","0","0.2","0.22","86.2","-22.5","-44.2","-53","86.6","-83.5","-76.7","-68.7","-14.8","-170.5","8.1","5","-120.3","0","0","0","-97.1"
"1555350774768","04/15/19  17:52:54.768   ","5.4","86.1","3.826","20.7","2.1","2.017","100","19.23","5.41","1.68","3.63","2.28","0.73","0.66","0.71","0.27","0.2","0.24","0","0","0","0","0","84.7","177","-40.6","125","86.3","113.4","-68.2","135.8","-2.3","26","34.3","-155.7","-99.6","0","0","0","-49.8"
"1555350775773","04/15/19  17:52:55.773   ","5.49","84.7","3.803","19.5","2.2","2.085","100","18.69","1.63","1.01","3.78","1.43","0.41","0.79","0.41","0.2","0.31","0","0","0","0","0","0","85.7","139.6","-56.1","130.1","86.1","78.2","-63.5","149.1","-7.7","6.5","20.1","158.4","-147.9","0","0","0","-100.8"
"1555350776578","04/15/19  17:52:56.578   ","5.61","84.5","3.777","19.4","2.3","1.965","100","18.91","5.04","1.3","3.57","2.24","0.82","0.74","0.65","0.24","0.21","0","0.27","0","0","0","0.21","85","-128.7","-85.9","0","85.1","167.7","-43.7","129.2","2.5","66","80","-89.9","-23.5","32.8","108.3","-9.7","15.6"
"1555350777740","04/15/19  17:52:57.740   ","5.36","86.3","3.849","21.3","2.1","1.835","100","19.1","1.29","0.59","3.24","1.59","0.6","0.77","0","0","0","0","0","0","0","0","0","85.5","3.6","-30.8","-54.8","86.7","-57.3","-63.8","-67.4","-9.4","-147.7","28.2","40.9","-103.1","173.6","151.6","153.6","-60.1"
"1555350778733","04/15/19  17:52:58.733   ","5.37","85.3","3.832","19.6","2.2","1.895","100","18.94","2.16","0.8","4.46","1.4","0.69","0.69","0.3","0.22","0.27","0","0","0","0","0","0.22","86.4","-32.5","-49.6","-55.9","86.4","-93.6","-78.4","-53.7","-16.1","179.4","3.4","-11.2","-133","0","0","0","-115.1"
"1555350779500","04/15/19  17:52:59.500   ","5.48","85.3","3.839","18.5","2.2","1.853","100","19.65","3.75","1.48","3.38","2.3","1.2","0.54","0.55","0.24","0","0.22","0.35","0.2","0","0","0.2","85.6","57.2","-27.4","-161.4","85.9","-7.8","-36.6","-51.9","-4.7","-105.6","-82.8","114.7","-55.1","-127.5","169.5","-179","0"
"1555350781000","04/15/19  17:53:01.000   ","5.47","85.2","3.844","18.6","2.2","1.89","100","19.01","1.23","0.57","3.37","1.56","0.67","0.74","0","0","0.21","0","0","0","0","0","0","85.7","-1.5","-33.7","-52.2","85","-125.4","-88.3","0","-5.2","137.4","67.6","-23.8","70","93.5","150.9","5.6","0"
"1555350782525","04/15/19  17:53:02.525   ","5.59","86.1","3.803","20.9","2.3","1.968","100","17.95","1.33","0.22","3.31","1.62","0.71","0.77","0","0.28","0.26","0.24","0","0","0","0","0","85","175.2","-40.2","125.7","86.4","111.1","-69.8","138.1","-3.2","25.8","33.1","-158.9","-102.7","0","0","0","-50.8"
"1555350784067","04/15/19  17:53:04.067   ","5.59","85.8","3.807","20.8","2.3","1.871","100","19.48","3.54","1.4","3.31","2.22","1.24","0.53","0.53","0.22","0","0","0.4","0.21","0","0","0.2","85.4","51.9","-15.9","-152","85.9","-11.7","-38.2","-51.7","-4.4","-110.3","0","108.4","-58.8","-131.2","171.5","-178.8","0"
"1555350785738","04/15/19  17:53:05.738   ","5.45","85.5","3.795","20.4","2","1.93","100","18.82","4.75","1.24","3.41","2.22","0.83","0.76","0.61","0","0","0.2","0.29","0","0","0","0.2","85.3","163.1","-45.7","131.3","86.5","99.3","-74.1","141.8","-7.6","20.3","19.4","-168.7","-116.3","0","0","0","-67.7"
"1555350786736","04/15/19  17:53:06.736   ","5.56","84.8","3.794","19.6","2.3","1.985","100","19.02","2.28","1.43","3.47","1.42","0.27","0.65","0.42","0.35","0.29","0.22","0","0","0","0","0","86","122.7","-65.9","131.8","85.6","60.2","-32.7","-172.8","-2.5","-19","40.9","137.2","0","0","0","0","0"
"1555350787656","04/15/19  17:53:07.656   ","5.42","85.3","3.875","21.5","2.1","1.856","100","19.89","4.02","1.95","3.47","2.05","0.84","0.51","0.54","0.35","0.25","0.21","0.35","0","0","0","0","86.3","82.9","-68.7","146.8","85.3","16.7","-25.2","-61.8","-11.6","-73.9","-40","141.1","8.4","-95.1","177.5","174.8","0"
"1555350788744","04/15/19  17:53:08.744   ","5.37","85.7","3.856","20.2","2.2","1.917","100","18.66","1.62","0.63","4.39","1.52","0.78","0.77","0.27","0.24","0.27","0","0","0","0","0","0","86.4","-23","-44.5","-52.2","86.7","-84.3","-77.3","-69.1","-16.1","-170.9","11.3","4.1","-123.9","0","0","0","-97.6"
"1555350789741","04/15/19  17:53:09.741   ","5.51","86.8","3.826","19.5","2.2","1.905","100","20.1","4.37","1.99","4.01","1.52","0.26","0.59","0.35","0.42","0.42","0.29","0","0","0","0","0.22","85","-125.5","-89.6","0","84.8","170.2","-43.3","128.7","1.9","66.9","84.4","-89","-16.4","41.3","114.1","-1","19.9"
"1555350790797","04/15/19  17:53:10.797   ","5.4","86.4","3.879","21.3","2.1","2.068","100","18.91","1.96","1.33","3.62","1.4","0.25","0.73","0.4","0.31","0.31","0","0","0","0","0","0","86","127.6","-62.5","129.1","85.9","65.4","-45","174.5","-2.6","-11.5","36.1","143.3","0","0","0","0","0"
"1555350791752","04/15/19  17:53:11.752   ","5.67","84.9","3.839","19.3","2.1","2.09","100","19.94","3.91","1.93","3.49","2","0.81","0.53","0.54","0.36","0.26","0.22","0.33","0","0","0","0","86.4","85.8","-72.5","148","85.4","19.5","-24.6","-65.9","-11.9","-70.2","-31.5","142","21.6","-83.8","173","175","0"
"1555350792757","04/15/19  17:53:12.757   ","5.58","86.2","3.846","21","2.1","1.843","100","19.3","3.08","1.28","3.37","2.06","1.28","0.69","0.49","0","0","0","0.34","0","0","0","0.2","85.2","40.3","-9","-123.4","86.1","-21.7","-43.5","-51.6","-4.5","-117.6","0","88.3","-71.2","-132.9","167","-178.6","0"
"1555350793534","04/15/19  17:53:13.534   ","5.48","86.4","3.872","21.3","2.1","1.905","100","19.02","2.06","1.38","3.61","1.4","0.21","0.67","0.37","0.31","0.34","0.2","0","0","0","0","0","86.2","126.5","-63.9","129.8","85.8","64.6","-44.5","174.5","-2.1","-14.5","38.9","140.3","0","0","0","0","0"
"1555350794754","04/15/19  17:53:14.754   ","5.53","86.2","3.84","20.9","2.1","1.9","100","19.72","5.73","2.06","3.71","2.27","0.37","0.49","0.77","0.35","0.3","0.3","0","0","0","0","0.23","86.2","-105.2","-80.5","-17.3","84.8","-170.3","-37.9","114.7","-6.5","95.4","47.9","-69.9","13","60.9","138.9","5.5","0"
"1555350796047","04/15/19  17:53:16.047   ","5.43","85.7","3.866","19.3","2.3","1.935","100","19.43","2.98","1.32","4.18","1.34","0.63","0.67","0.26","0.26","0.37","0.25","0","0","0","0","0.28","86.7","-46.2","-57.3","-60.7","84.8","-172.9","-37.9","117.7","-4.1","91.1","80.9","-71.3","7.9","61.4","129.7","-2","0"
"1555350797759","04/15/19  17:53:17.759   ","5.4","86.4","3.884","21","2.2","1.878","100","18.82","1.13","0.59","3.85","1.56","0.76","0.79","0","0","0.25","0","0","0","0","0","0","86.1","-10.4","-37.5","-51.1","86.9","-72.1","-72.3","-71","-14.1","-159.3","15.6","25","-115.7","0","0","136.6","-83.3"
"1555350798768","04/15/19  17:53:18.768   ","5.55","86.7","3.877","19.4","2.2","1.951","100","19.79","3.7","1.65","4.16","1.43","0.47","0.58","0.28","0.38","0.43","0.25","0","0","0","0","0.26","86.8","-54.6","-63.1","-65.7","84.8","177.5","-40.7","123.5","0","75.4","85.9","-82","-8.2","44.3","120.1","-1.9","0"
"1555350799544","04/15/19  17:53:19.544   ","5.47","86.1","3.865","18.9","2.3","1.906","100","19.05","2.02","1.06","3.37","1.77","1.09","0.7","0.44","0","0","0","0.27","0","0","0","0","85.5","22.7","-20.6","-71","86.9","-39","-53.1","-58.2","-6.1","-132.9","24.3","68.2","-89","-157.4","154.2","164.8","0"
"1555350800746","04/15/19  17:53:20.746   ","5.51","85.3","3.823","19.3","2.3","1.972","100","18.61","1.13","0.88","3.89","1.45","0.57","0.88","0.39","0.2","0.3","0.2","0","0","0","0","0","85.8","145.2","-53.6","129","86.5","82.5","-68.4","146.3","-8.2","11","7.5","166.7","-139.6","0","0","0","-92.6"
"1555350801756","04/15/19  17:53:21.756   ","5.58","86.7","3.855","21.3","2.2","1.853","100","19.19","2.4","1.18","3.4","1.94","1.3","0.69","0.52","0","0","0","0.36","0","0","0","0.24","85.4","30.1","-14.8","-94.4","86.5","-31.8","-49.8","-56.1","-7","-128","0","81.5","-81.8","-151.5","152.2","164.4","0"
"1555350802660","04/15/19  17:53:22.660   ","5.42","85.7","3.9","18.4","2.1","1.878","100","18.53","1.42","0.56","4.07","1.55","0.79","0.75","0.25","0","0.26","0","0","0","0","0","0","85.6","45.9","-8","-140","86.2","-18.2","-42","-53.2","-5.2","-117.2","0","104.3","-67.6","-145","154.2","163.9","0"
"1555350803851","04/15/19  17:53:23.851   ","5.47","86.2","3.849","20.8","2.3","1.95","100","18.08","0.86","0.21","3.64","1.6","0.78","0.9","0.33","0.24","0.26","0.26","0","0","0.2","0","0.21","85.4","163.7","-43.6","127.9","86.7","99.7","-73.1","138","-6.9","19.6","15.4","-169.9","-108","0","0","0","-68"
"1555350805078","04/15/19  17:53:25.078   ","5.55","85.8","3.888","20.1","2.2","1.915","100","20.19","5.28","2.26","3.86","1.87","0","0.55","0.56","0.45","0.42","0.31","0","0","0","0","0","87","-79.7","-75","-72.3","85.7","150.8","-50.3","129.3","3.6","50.5","68.2","-110","-52.9","24.7","93.8","-17.8","-3.8"
"1555350807178","04/15/19  17:53:27.178   ","5.42","86.3","3.929","20.7","2.1","1.975","100","19.53","3.18","1.36","3.48","2.18","1.36","0.58","0.55","0.22","0","0","0.36","0.2","0","0","0.22","86.4","-20.5","-43.6","-52","87","-83.2","-78.2","-67.9","-16","-169.7","8.4","10","-122","127.9","0","0","-88.8"
"1555350808757","04/15/19  17:53:28.757   ","5.56","85.3","3.586","19.9","2.2","1.904","100","18.31","2.74","0.53","3.13","1.75","0.42","0.73","0.37","0.22","0.24","0.21","0.2","0","0","0","0","85.1","-164.7","-40.6","109","86.3","67.4","-57.5","171.2","-2.6","-8.1","27.5","145.8","0","0","0","0","0"
"1555350809748","04/15/19  17:53:29.748   ","5.71","85.3","3.584","19.4","2.4","1.896","100","19.96","4.01","1.82","3.49","2.18","0.92","0.52","0.55","0.34","0.22","0.25","0.37","0","0","0","0","86.8","77.1","-69.9","150.8","86.3","9.7","-30.1","-55.7","-7.7","-85.3","-64","139.3","-3.7","-117.7","178.2","175.3","0"
"1555350810527","04/15/19  17:53:30.527   ","5.43","86.8","3.629","21.5","2.2","1.941","100","18.65","0.81","0.66","3.95","1.53","0.69","0.86","0.43","0","0.3","0","0","0","0","0","0","85.2","-146.3","-59.8","96.6","87","86.7","-73.7","144.5","-7.9","13.1","6.2","174.2","-126.3","0","0","0","-82.2"
"1555350811756","04/15/19  17:53:31.756   ","5.56","86.1","3.612","18.9","2.3","1.894","100","20.01","5.83","2.25","3.69","2.21","0","0.49","0.74","0.45","0.39","0.3","0","0","0.22","0","0","87","-96.1","-83.5","-33.6","85.1","-162","-40.6","104.9","-10.7","112.8","4.4","-54.9","23.6","83.1","146.5","-14.8","0"
"1555350812735","04/15/19  17:53:32.735   ","5.52","87.1","3.578","20.4","2.2","1.878","100","18.61","3.78","0.69","3.28","2.05","0.77","0.77","0.56","0.2","0","0","0.27","0","0","0","0.23","85.1","-150.6","-42.8","98","86.1","145.6","-53.4","128.7","2.9","46.5","60.1","-108.9","-57","12","0","-26.8","-17.3"
"1555350813684","04/15/19  17:53:33.684   ","5.4","86","3.605","21.5","2.4","1.903","100","19.92","3.66","1.95","3.71","1.87","0.76","0.6","0.54","0.4","0.29","0.22","0.34","0","0","0","0","85.6","158.5","-49.6","130.1","86.9","94.9","-76.4","144.1","-7.9","17.2","11.6","-176","-122","0","0","0","-81.2"
"1555350814733","04/15/19  17:53:34.733   ","5.63","86.5","3.609","20.6","2.1","1.797","100","19.68","3.11","1.28","3.47","2.16","1.39","0.61","0.54","0.23","0","0","0.42","0.2","0","0","0.25","85.6","42.9","-8.9","-130.3","86.5","-21.5","-44.5","-52.2","-5","-118.2","0","105.8","-75","-145.4","156.6","163.6","0"
"1555350815748","04/15/19  17:53:35.748   ","5.5","85.8","3.616","18.8","2.2","1.89","100","20.14","4.79","2.14","4","1.7","0.26","0.6","0.39","0.4","0.45","0.38","0","0","0","0","0.22","87.1","-68.7","-72.6","-68.3","85.3","-133.1","-90.4","64.2","-7.2","131.4","56.4","-28.4","56.3","100.2","146.9","-5.1","0"
"1555350816531","04/15/19  17:53:36.531   ","5.54","86.8","3.579","19.7","2.3","1.84","100","19.45","1.48","0.81","3.2","1.68","0.63","0.72","0.22","0","0","0","0.28","0","0","0","0.21","86.7","77","-66.5","147.8","85.2","-35.7","-80.8","-52.2","10.6","-141.5","73","35.5","-19.4","0","65.7","0","-7.7"
"1555350817742","04/15/19  17:53:37.742   ","5.53","85.1","3.54","19.9","2.2","1.919","100","19.11","1.84","1.17","3.69","1.41","0.24","0.78","0.44","0.2","0.3","0","0","0","0","0","0","86.4","133.4","-61.4","127.3","86.4","71.6","-58.6","155.1","-4.6","-0.2","25.9","154.9","0","0","0","0","-107.8"
"1555350818750","04/15/19  17:53:38.750   ","5.48","86.5","3.559","21.7","2.2","1.813","100","20.1","4.02","1.93","3.57","1.97","0.74","0.61","0.6","0.37","0.23","0.23","0.31","0","0","0","0","86.9","91.3","-75.8","144.1","87.1","-37.3","-54.5","-57.8","-7.2","-130.6","28.3","80.4","-85","-161.8","149.8","164.4","0"
"1555350819614","04/15/19  17:53:39.614   ","5.48","85.8","3.581","20.9","2.1","1.806","100","19.64","2.87","1.71","3.65","1.61","0.39","0.64","0.48","0.36","0.31","0.23","0.22","0","0","0","0","86.6","112.6","-72.8","134.1","85.5","49","-13.8","-150.6","-4.6","-38.9","26","133.9","0","0","177.5","0","0"
"1555350821020","04/15/19  17:53:41.020   ","5.58","86","3.527","20.9","2.3","1.864","100","19.66","2.71","1.64","3.56","1.5","0.29","0.64","0.45","0.35","0.27","0.22","0","0","0","0","0","85.5","53.8","-17.8","-159.8","85.9","-10.8","-39.5","-49.8","-5.2","-107.2","-77.7","112.2","-56.2","-132.7","163.5","179.4","0"
"1555350822737","04/15/19  17:53:42.737   ","5.56","84.6","3.512","20","2.3","2.042","100","18.47","1.28","0.22","3.42","1.67","0.69","0.7","0.3","0.29","0.27","0.21","0","0","0","0","0","84.8","171.9","-45.7","126.2","86.4","108.9","-73.8","138.5","-4.6","23.4","30.1","-163.6","-112.7","0","0","0","-55.6"
"1555350823744","04/15/19  17:53:43.744   ","5.58","85","3.515","20","2.3","2.008","100","20.21","4.32","1.83","3.39","2.17","0.91","0.54","0.57","0.28","0.28","0.2","0.37","0.21","0","0","0","86.2","78.3","-67.7","153","85.1","13","-29.2","-56.5","-9.8","-80.2","-44.9","139.5","-0.4","-96.4","-178.8","-170.8","0"
"1555350824650","04/15/19  17:53:44.650   ","5.43","85.4","3.581","20.7","2.1","1.797","100","19.86","3.49","1.3","3.38","2.17","1.37","0.61","0.51","0","0","0","0.36","0","0","0","0","86.1","110.1","-75.1","139.8","85.2","47","-15.4","-147.1","-5.1","-41.3","27.7","131.4","36.7","0","-178.2","0","0"
"1555350825744","04/15/19  17:53:45.744   ","5.35","85.1","3.53","19.5","2.2","1.841","100","19.57","2.85","1.17","4.37","1.41","0.7","0.69","0.36","0.28","0.31","0.2","0","0","0","0","0.28","86.6","-40.8","-55.9","-57.8","86.1","-101.3","-83.2","-19.8","-13.5","173.4","12.8","-18.2","-146.4","0","-167.5","0","-125.7"
"1555350826739","04/15/19  17:53:46.739   ","5.41","85.1","3.489","20.1","2.2","1.888","100","20.44","4.72","2.12","4.12","1.58","0.36","0.53","0.51","0.4","0.33","0.27","0","0","0.21","0.2","0.3","86.6","-63.9","-69.7","-70.5","84.8","-124.8","-93.2","0","-5.1","139.8","67.8","-28.2","77.7","88.6","154.3","7","0"
"1555350827537","04/15/19  17:53:47.537   ","5.33","86.3","3.488","19.1","2.2","1.833","100","19.37","2.85","1.16","3.4","1.92","1.35","0.7","0.51","0","0","0","0.28","0","0","0","0","85.1","0.2","-57.6","-111.5","86.1","-25.8","-46.5","-55.2","-8.4","-114.8","-2.1","75.8","-70.3","-126.6","177.3","-159","0"
"1555350828777","04/15/19  17:53:48.777   ","5.47","84.3","3.446","20","2.3","1.885","100","18.62","2.17","0.47","3.21","1.74","0.39","0.67","0.25","0.27","0.24","0","0","0","0","0","0","86.1","125","-68.7","136.7","85.6","64.8","-49.1","179.1","-3.4","-11.6","35.8","144.3","0","0","0","0","0"
"1555350830014","04/15/19  17:53:50.014   ","5.38","85.3","3.473","19","2.1","1.89","100","20.67","5.59","2.33","4.07","1.79","0.25","0.49","0.65","0.43","0.32","0.25","0","0","0","0.2","0.26","86.4","-74","-75.3","-74.4","84.2","-135.9","-78.8","0","-9.1","126.6","57.3","-37","60.8","102.6","149.6","0","0"
"1555350831746","04/15/19  17:53:51.746   ","5.23","85.9","3.471","22","2.1","1.779","100","19.36","2.06","1.01","3.33","1.65","1.03","0.74","0.41","0","0.24","0","0.28","0","0","0","0","84.7","19.8","-26.7","-62.8","86.1","-38.4","-55.2","-57.7","-7.2","-130.4","27.1","59.9","-78.2","-140.1","177.1","-174.6","0"
"1555350832766","04/15/19  17:53:52.766   ","5.2","84.6","3.459","19.2","2.1","1.816","100","19.46","1.69","0.86","3.18","1.62","0.69","0.76","0.25","0","0","0","0.21","0","0","0","0","84.6","11.6","-31.4","-56.8","85.4","-105.3","-81.7","-18.6","-12.6","165.9","32.7","-28","-158.1","112.4","177","0","0"
