"DoubleTime","StringTime","I2 Mag","I2 Ang","kW","I2 THD","I2 TDD","kvar","I2 %HD01","I2 %HD02","I2 %HD03","I2 %HD04","I2 %HD05","I2 %HD06","I2 %HD07","I2 %HD08","I2 %HD09","I2 %HD10","I2 %HD11","I2 %HD12","I2 %HD13","I2 %HD14","I2 %HD15","I2 %HD16","I2 %HD17","I2 H01 ANG","I2 H02 ANG","I2 H03 ANG","I2 H04 ANG","I2 H05 ANG","I2 H06 ANG","I2 H07 ANG","I2 H08 ANG","I2 H09 ANG","I2 H10 ANG","I2 H11 ANG","I2 H12 ANG","I2 H13 ANG","I2 H14 ANG","I2 H15 ANG","I2 H16 ANG","I2 H17 ANG"
"1555349284174","04/15/19  17:28:04.174   ","5.46","-147.1","3.437","19.7","2.2","1.765","100","19.49","1.7","0.77","3.35","1.46","0.25","0.96","0.92","0","0.34","0","0.49","0","0","0","0","-147.8","-117.4","-97.8","82.9","-119.2","-116.5","-22.3","-15.5","-38.3","0","-140.3","0","166.2","0","0","0","0"
"1555349285367","04/15/19  17:28:05.367   ","5.49","-146.3","3.413","19.9","2.2","1.784","100","19.21","1.82","1.24","3.14","1.76","0.88","0.92","0.6","0.24","0.29","0","0","0","0.31","0","0.26","-146.6","77.7","-36.4","-102.3","-107.9","90.7","21.5","-177.9","-6","-14.1","-103.6","0","-171.3","150.7","75","0","17.7"
"1555349286168","04/15/19  17:28:06.168   ","5.49","-146.5","3.429","19.9","2.2","1.8","100","19.46","1.66","0.64","3.29","1.07","0.73","0.96","0.61","0","0.35","0","0.32","0.2","0","0","0","-147.6","-152.6","-87.3","87.9","-130.8","-135.7","-26.9","-54.9","-66.3","109.9","-151.9","102.2","130.7","0","0","-138.1","0"
"1555349287368","04/15/19  17:28:07.368   ","5.46","-147","3.409","20.5","2.1","1.773","100","19.49","0.43","0.61","3.61","1.06","0.6","0.98","0.35","0.24","0.41","0","0.42","0.26","0.38","0","0.32","-147","39.6","-55.8","-66.6","-122.2","58.4","0","142.4","-37","-72.1","-106.3","-61.8","168.6","0","124.7","73.5","11.9"
"1555349288171","04/15/19  17:28:08.171   ","5.48","-146.8","3.421","20.2","2.2","1.832","100","18.91","3.37","0.95","3.11","2.16","0.9","0.71","0.91","0.39","0.2","0.24","0.29","0.24","0.22","0","0.31","-147.2","165.4","-113.8","106.8","-122.7","-174.2","137.6","-109.3","-94.9","119.9","-106.5","-14.2","144.2","-42.3","93.4","0","23.1"
"1555349289362","04/15/19  17:28:09.362   ","5.37","-147.7","3.428","19.9","2.1","1.821","100","19.23","2.41","0.91","3.89","1.35","0","1.25","0.95","0.2","0.39","0.25","0.71","0.2","0.2","0.25","0.38","-146.9","-2.4","-91.8","-118","-123","17.7","142.2","96.5","-75.3","-65.6","0","0","138.3","0","100.1","0","23.8"
"1555349290165","04/15/19  17:28:10.165   ","5.38","-147.7","3.403","20.3","2.2","1.786","100","19.48","3.99","1","2.65","2.26","0.31","0.75","0.89","0.3","0","0.24","0.32","0","0.21","0","0.24","-146","122.7","-163.3","137.7","-119.9","179","61.3","-126.9","-85","61.3","-98.5","0","0","-117.6","99.2","0","18"
"1555349291363","04/15/19  17:28:11.363   ","5.33","-147.4","3.437","19.7","2.1","1.884","100","19.24","4.49","1.42","2.89","2.1","0.25","0.77","0.94","0.28","0.23","0","0.48","0","0.22","0","0.22","-146.3","-47.5","-130.6","-47.5","-135","5.1","47.4","52.6","-89.8","-106.8","-131.2","0","109.6","0","65.2","0","0"
"1555349292167","04/15/19  17:28:12.167   ","5.32","-147.5","3.437","19.7","2.1","1.777","100","19.41","0.71","0.35","3.72","0.98","0.36","1.17","0.57","0.25","0.35","0.28","0.53","0.27","0.23","0","0.34","-146.6","79.9","-35.9","-95","-107.2","101.6","12.8","-177.9","-1.8","22.1","-96.2","-20.5","-163.1","170","93.6","0","31.9"
"1555349293357","04/15/19  17:28:13.357   ","5.4","-146.3","3.476","20","2.2","1.852","100","18.93","3.39","0.84","3.19","2.07","0.92","0.94","0.84","0.23","0.34","0","0.23","0","0.21","0","0","-147.3","-91.7","-142.2","5","-122.6","-67.6","-0.3","7.6","-25.1","0","-145.7","0","167.3","0","16.6","0","0"
"1555349294159","04/15/19  17:28:14.159   ","5.4","-146.5","3.467","20","2.2","1.842","100","19.54","0.21","0.44","3.62","1.01","0.6","1.01","0.42","0.28","0.34","0.21","0.42","0.28","0.25","0","0.3","-146.9","34.3","-59.7","-67.5","-120.9","51.8","0","138.6","-47.2","-87.4","-118","-61.2","159.1","0","0","0","15.2"
"1555349295708","04/15/19  17:28:15.708   ","5.34","-147.7","3.474","20","2.2","1.888","100","18.77","4.26","0.4","3.12","2.13","1","0.87","0.97","0.32","0.32","0","0.33","0","0.21","0","0.26","-146.8","-19.8","-102.8","-99.6","-131.4","11.7","118.1","76.6","-91.9","-55.2","-111.9","0","128.4","0","91.5","0","9.7"
"1555349296159","04/15/19  17:28:16.159   ","5.43","-146.3","3.481","20","2.2","1.902","100","19.31","2.97","1.02","3.56","1.51","0","1.11","1.02","0","0.34","0.2","0.64","0","0.23","0","0.34","-146.8","-17.2","-101.5","-110.6","-129.9","11.9","122.4","78.9","-89.1","-60.2","-99.9","0","133.3","0","97.5","0","6"
"1555349297367","04/15/19  17:28:17.367   ","5.4","-146.9","3.471","19.6","2.2","1.793","100","19.71","2.31","1.02","3.22","1.6","0.22","1.08","1.18","0","0.42","0","0.61","0","0","0.2","0.24","-147.2","168.2","-112","101.8","-120.6","-173.9","140.3","-106.1","-93.5","141.1","-105.2","0","139.4","0","0","0","24.2"
"1555349298161","04/15/19  17:28:18.161   ","5.4","-146.9","3.478","19.7","2.2","1.803","100","19.36","2.35","0.98","3.26","1.29","0.9","1.01","0.42","0.26","0.43","0","0.27","0","0.28","0","0","-146.7","-69.6","-147.3","-28.4","-128.7","-16.6","18.3","33.9","-61.5","-148.8","-140.5","0","154.1","0","49.7","0","0"
"1555349299346","04/15/19  17:28:19.346   ","5.49","-146.8","3.443","19.8","2.2","1.837","100","19.32","3.86","0.98","3.02","2.15","0.67","0.77","0.92","0.22","0","0","0.26","0","0","0","0.25","-146.1","113.5","-175.3","143.7","-115.6","166.7","49.5","-132.9","0","42.5","-99.3","0","-169.5","-154.1","88.7","0","15.7"
"1555349300158","04/15/19  17:28:20.158   ","5.5","-146.8","3.451","19.9","2.2","1.763","100","19.36","2.34","1","3.5","1.29","0.8","0.99","0.37","0.23","0.41","0","0.25","0","0.3","0","0","-147.7","-129.2","-86.4","86.7","-119.6","-124.6","0","-23.8","-49.6","0","-151.8","0","152.9","0","0","-100.8","-15.6"
"1555349301362","04/15/19  17:28:21.362   ","5.5","-146.6","3.442","20.4","2.2","1.777","100","19.5","1.05","0.82","3.58","1.22","0.61","1.05","0","0.27","0.35","0","0.29","0.23","0.37","0","0.25","-146.9","50.5","-48.6","-57.4","-116.2","59.8","0","160.3","-26.5","0","-97.3","-43","178.5","0","0","100.5","19"
"1555349302717","04/15/19  17:28:22.717   ","5.51","-146.8","3.457","20","2.2","1.834","100","19.19","3.67","0.94","3.12","2.14","0.82","0.78","0.9","0.3","0.22","0.2","0.26","0","0.2","0","0.3","-146.1","109.4","-176","145.1","-115.2","160.1","45.1","-138.9","0","50.1","-93.6","0","-164.2","-164.5","94","0","29.3"
"1555349303358","04/15/19  17:28:23.358   ","5.37","-147.7","3.459","20","2.2","1.838","100","19.19","2.9","1.01","3.86","1.47","0.2","1.2","0.86","0.21","0.29","0.27","0.51","0","0","0.26","0.31","-146.8","-11.5","-96.5","-127.4","-126.9","14.9","128.6","83.3","-86.2","-80.8","-102.3","0","127.7","141.6","82.9","0","7.5"
"1555349304158","04/15/19  17:28:24.158   ","5.37","-147.7","3.444","20","2.1","1.779","100","19.16","3.6","0.99","3.07","2.18","0.76","0.7","0.93","0.3","0.27","0.23","0.29","0.23","0","0","0.3","-146.1","108.5","179.9","142.1","-114.2","160.4","39.4","-140","0","48.3","-98.6","0","-159.1","-156","95.6","0","38.2"
"1555349305347","04/15/19  17:28:25.347   ","5.38","-147","3.482","20","2.2","1.896","100","18.59","4.63","0.5","3.07","2.12","0.83","0.83","0.94","0.31","0.25","0","0.34","0","0","0","0.25","-146.7","-73.3","-147.5","-22.4","-128.6","-18.4","20.9","29.9","-45.2","-139.1","-128.8","0","169.5","0","41.9","0","0"
"1555349306158","04/15/19  17:28:26.158   ","5.39","-147","3.479","20","2.2","1.825","100","19.25","2.95","0.98","3.65","1.52","0","1.16","1.01","0","0.34","0.26","0.6","0","0.21","0.22","0.35","-146.8","46.5","-50.2","-60.8","-117","58.4","0","154.5","-31.6","0","-100.1","-45","174.7","0","142.5","89.6","23.5"
"1555349307358","04/15/19  17:28:27.358   ","5.46","-146.1","3.501","20","2.2","1.781","100","19.51","2.11","0.91","3.38","1.11","0.89","1.03","0.45","0","0.44","0","0.28","0.22","0.28","0","0","-147.8","-137.3","-82.8","90.5","-127.6","-126.4","13.4","-33.5","-51.7","0","-134","146.8","150.1","0","0","0","0"
"1555349308166","04/15/19  17:28:28.166   ","5.46","-146.1","3.51","20.2","2.2","1.907","100","18.84","4.12","0.46","3.13","2.16","0.98","0.83","0.93","0.32","0.32","0","0.34","0.21","0","0","0.27","-146.5","-22.2","-104","-84.3","-132.2","11.5","111.2","77.1","-92.4","-60.9","-111.7","0","118","134.6","0","0","2"
"1555349309366","04/15/19  17:28:29.366   ","5.43","-146.8","3.473","19.6","2.2","1.816","100","20.01","2.88","1.02","2.89","1.72","0.33","0.99","1.19","0","0.36","0.22","0.59","0","0","0","0.2","-146.5","153.1","-124.2","122.5","-129.8","-170.3","110.7","-98.3","-95.3","139.7","-106.1","0","134.1","-40.7","101.3","0","14.1"
"1555349310174","04/15/19  17:28:30.174   ","5.45","-146.7","3.483","19.7","2.2","1.769","100","19.56","1.83","0.67","3.3","0.97","0.87","1.04","0.58","0","0.44","0","0.34","0","0.23","0","0.23","-146.9","-88.3","-144.8","2.5","-124.6","-57.8","9.3","13.4","-26.8","0","-142.1","0","173.1","0","35.6","0","28.3"
"1555349311364","04/15/19  17:28:31.364   ","5.55","-146.3","3.455","20","2.2","1.804","100","19.2","2.17","1.27","3.21","1.87","0.97","0.91","0.76","0.26","0.24","0","0.24","0","0.21","0","0.26","-146.3","85.5","-45","-159.4","-109.5","103.4","27.9","-164.4","5.3","0","-103.9","0","-161.7","160.9","83.2","0","35.2"
"1555349312174","04/15/19  17:28:32.174   ","5.55","-146.1","3.461","20","2.2","1.82","100","20.36","3.6","1.02","2.41","1.97","0.31","0.82","1.09","0.24","0.3","0.28","0.5","0","0","0","0","-147.1","-158.2","-89.8","93","-128.2","-143.9","-29.3","-56.8","-70.5","100","-155.6","83.9","132","0","0","0","0"
"1555349313363","04/15/19  17:28:33.363   ","5.46","-147.2","3.469","20.7","2.2","1.807","100","19.33","1.34","0.48","3.88","1.19","0.29","1.13","0.72","0","0.37","0","0.59","0.27","0.2","0.2","0.42","-146.7","13.3","-81.1","-99.7","-120.9","31.2","-11.6","114","-64.9","-88.9","-137.8","-109.9","147.6","0","135.6","0","22.4"
"1555349314170","04/15/19  17:28:34.170   ","5.44","-147.4","3.448","20.5","2.2","1.784","100","19.32","1.53","1.18","3.34","1.51","0.84","0.96","0.36","0.29","0.31","0","0","0","0.34","0","0.25","-145.7","124.6","-157.9","137.3","-122.3","-177.1","57.6","-119.7","-79.3","73.2","-92.1","0","0","0","103.2","0","18.2"
"1555349315513","04/15/19  17:28:35.513   ","5.45","-146.6","3.505","19.8","2.2","1.787","100","19.59","2","0.94","3.28","1.52","0.26","1.06","1.06","0","0.37","0","0.53","0","0","0","0.21","-147.4","-124.3","-90.2","88","-120.9","-118.1","-10.7","-20.7","-41.9","0","-145","0","156.8","0","0","0","4.3"
"1555349316171","04/15/19  17:28:36.171   ","5.41","-146.7","3.485","20","2.2","1.841","100","19.29","2.79","1","3.71","1.46","0.22","1.18","1.02","0.22","0.37","0.2","0.61","0","0.2","0.25","0.39","-146.6","49.1","-49.4","-60.3","-116.9","62.5","98.3","155.9","-24.3","-47.1","-98","-45.5","176.9","0","117.7","82","13.6"
"1555349317361","04/15/19  17:28:37.361   ","5.48","-146","3.528","20.2","2.2","1.765","100","19.54","1.98","0.73","3.36","1.03","0.88","1.07","0.49","0","0.4","0","0.23","0","0.24","0","0","-147.4","-143.3","-83","90.6","-130.2","-127.9","9.9","-41.1","-55.2","0","-150.3","128.6","145.1","0","0","0","5.9"
"1555349318170","04/15/19  17:28:38.170   ","5.48","-146","3.529","20.4","2.2","1.855","100","18.87","3.37","0.77","3.2","2.08","0.93","0.96","0.83","0.26","0.33","0","0.26","0","0.21","0","0.21","-146.1","-34.3","-116.1","-51.7","-135.7","9.7","81.9","64.5","-98.6","-73.4","-125.6","0","96.5","0","81.1","0","11.3"
"1555349319363","04/15/19  17:28:39.363   ","5.48","-146.5","3.487","20","2.2","1.841","100","20.16","3.81","1.04","2.54","2.12","0","0.78","1.02","0.24","0.22","0.24","0.43","0","0","0","0","-145.7","131.9","-150.2","133.2","-124.5","-175.8","67.3","-109.4","-88.9","73.5","-85.5","0","0","0","103.1","0","21.3"
"1555349320229","04/15/19  17:28:40.229   ","5.57","-146","3.482","20.1","2.2","1.826","100","19.55","1.78","0.8","3.49","1.4","0.34","1.05","0.93","0","0.31","0","0.52","0","0","0","0","-146.8","-175.9","-102.3","91.5","-115.4","-165.3","158.9","-87.8","-79.6","105.2","-119.8","31","136.8","0","122.5","0","37.3"
"1555349321365","04/15/19  17:28:41.365   ","5.56","-146.2","3.468","19.9","2.2","1.783","100","19.51","0.99","0.9","3.69","1.23","0.68","0.9","0.22","0.27","0.39","0","0.35","0.26","0.36","0","0.25","-146.6","47.9","-50.9","-64.2","-117.6","63","0","151.4","-28","-55.7","-98.6","-73.7","175.6","137.7","128.9","74.6","10.5"
"1555349322168","04/15/19  17:28:42.168   ","5.54","-146.6","3.467","20.5","2.2","1.824","100","19","2.73","1.07","3.35","1.98","1.03","0.78","0.92","0.29","0.27","0","0.25","0.22","0.22","0","0.25","-146.3","153.9","-123","123.3","-128.7","-168.6","114.7","-102.7","-96.1","121.3","-101.6","0","133.3","-52.3","95.2","0","16.8"
"1555349323357","04/15/19  17:28:43.357   ","5.39","-147.2","3.501","20","2.2","1.906","100","19.47","4.22","1.39","3.1","1.97","0.33","0.87","1.05","0.25","0.32","0.21","0.52","0","0.24","0","0.25","-146.1","-42.8","-125.6","-46.2","-134.5","5.2","55.4","61.2","-98.4","-114.1","-124.8","0","0","0","74.9","0","0"
"1555349324519","04/15/19  17:28:44.519   ","5.53","-146.1","3.494","19.8","2.2","1.828","100","19.52","3.98","1.01","2.83","2.26","0.38","0.7","0.89","0.36","0.2","0.2","0.32","0","0","0","0.26","-146.9","-177.3","-102.1","91.6","-115.8","-166.1","159.4","-88","-81.8","103.7","-123.1","27","96.1","0","0","0","27.7"
"1555349325691","04/15/19  17:28:45.691   ","5.42","-146.6","3.501","20.1","2.2","1.903","100","18.68","4.28","0.39","3.16","2.11","0.93","0.83","0.95","0.26","0.28","0","0.31","0","0.2","0","0.3","-146.1","-19.6","-103.7","-92.4","-131.3","12.7","113.4","79.7","-89.5","-53.3","-109.3","0","120.8","0","91.2","0","15"
"1555349326160","04/15/19  17:28:46.160   ","5.49","-145.8","3.539","20.4","2.2","1.873","100","18.9","3.76","0.54","3.25","2.14","0.94","0.91","0.91","0.26","0.28","0","0.28","0","0.23","0","0.26","-146.1","-27.7","-109.2","-59.4","-132.6","10.8","103.6","72.1","-93.9","-72.5","-121.8","0","105.1","0","81.5","0","-0.1"
"1555349327555","04/15/19  17:28:47.555   ","5.48","-146.8","3.491","19.8","2.2","1.855","100","19.14","4.7","1.39","3.04","2.1","0","0.82","0.95","0.27","0.2","0.22","0.49","0","0.21","0","0.26","-146.3","11.4","-81.9","-98.3","-118.7","30","0","118.9","-67.9","-77.1","-126.1","-103.9","143.7","0","124.3","0","17.3"
"1555349328166","04/15/19  17:28:48.166   ","5.55","-146.4","3.498","19.8","2.2","1.791","100","19.55","1.96","0.87","3.45","1.49","0.25","1.05","0.98","0","0.36","0","0.47","0","0","0","0","-147.2","-121","-92.1","87","-119.5","-115.7","-16.5","-17.9","-38","0","-142.2","0","164.2","0","0","0","0"
"1555349329431","04/15/19  17:28:49.431   ","5.42","-147.3","3.503","20.1","2.2","1.886","100","19.56","3.38","1.08","3.37","1.63","0.24","1.03","1.14","0.3","0.41","0.25","0.67","0","0.23","0.26","0.38","-146.1","-27.1","-109.2","-67.1","-134.6","11.9","99.5","71.9","-90.5","-71.9","-106.3","0","116.2","125.6","86.6","0","0.9"
"1555349330161","04/15/19  17:28:50.161   ","5.52","-146.8","3.472","20.8","2.3","1.799","100","19.12","2.01","1.17","3.28","1.84","0.9","0.9","0.7","0.32","0.28","0","0.25","0.2","0.27","0","0.27","-145.6","138.9","-140.4","130.7","-126.8","-167.5","79.3","-108.6","-92","103.1","-106.4","0","127.2","-78.8","104.6","0","13.8"
"1555349331374","04/15/19  17:28:51.374   ","5.42","-145.5","3.525","20","2.2","1.893","100","18.84","5.1","1.06","3.35","2.18","0.45","0.77","0.71","0.26","0","0","0.24","0","0","0","0","-146.1","-63.5","-143.7","-34.1","-129.3","-9.6","23.6","40.1","-82.2","-142","-144.4","0","118.2","0","39.3","0","0"
"1555349332160","04/15/19  17:28:52.160   ","5.46","-146.5","3.526","20.1","2.2","1.854","100","19.43","3.23","1","3.57","1.54","0","1.1","1.04","0.27","0.35","0.22","0.62","0","0","0.21","0.31","-146.4","41.6","-53.9","-64.4","-120.1","55.3","0","148.4","-33.9","-65.7","-98.4","-57.1","170.6","0","0","70.8","10"
"1555349333390","04/15/19  17:28:53.390   ","5.49","-146.3","3.543","19.7","2.2","1.812","100","20.3","3.81","1.07","2.47","2.12","0.23","0.84","1.05","0.24","0.26","0.23","0.49","0","0","0","0","-146.9","-162.1","-92","93.8","-123.3","-150.1","-47.6","-62.4","-71.9","93.4","-146.8","76","127.2","0","0","0","0"
"1555349334171","04/15/19  17:28:54.171   ","5.49","-146.3","3.539","19.8","2.2","1.802","100","19.19","2.59","0.9","3.33","1.48","0.87","1.03","0.43","0.31","0.35","0","0","0","0.25","0","0","-146","-62.2","-141.9","-34.6","-129","-3","27.8","41.2","-81.3","-134.1","-131.1","0","0","0","56","0","0"
"1555349335356","04/15/19  17:28:55.356   ","5.6","-146.1","3.495","20.1","2.3","1.794","100","19.31","2.62","1.26","3.24","1.91","0.98","0.82","0.93","0.25","0.27","0","0.28","0.2","0.24","0","0.29","-145.8","92.6","0","171.8","-109","129.2","28.6","-161.4","7.8","25.5","-99.9","0","-165","172.3","79.7","0","23.9"
"1555349336162","04/15/19  17:28:56.162   ","5.61","-145.9","3.496","20","2.2","1.828","100","20.11","3.86","1","2.34","2.17","0.26","0.79","1.08","0.27","0.25","0.25","0.48","0","0","0","0","-146.7","-163","-94","93.9","-121.4","-150.6","-42.7","-66.2","-69.9","99.2","-144.2","71.4","131.8","0","0","0","0"
"1555349337345","04/15/19  17:28:57.345   ","5.46","-147.2","3.507","20.1","2.2","1.846","100","19.41","2.85","0.96","3.7","1.44","0","1.21","1.01","0.25","0.44","0.23","0.67","0.21","0.24","0.25","0.42","-146.2","-13.8","-97.8","-125.4","-127.4","14.2","127.9","85.9","-89.8","-63.5","-90.2","0","123.5","0","0","0","-0.8"
"1555349338168","04/15/19  17:28:58.168   ","5.42","-147.2","3.507","19.9","2.2","1.793","100","19.59","0","0.32","3.67","1.01","0.55","0.97","0.45","0.24","0.41","0","0.47","0.32","0.29","0","0.31","-145.9","88.7","0","-178.5","-108.3","113","22.4","-163.5","9","10.2","-97.6","0","-161.9","170.3","80.7","0","32.2"
"1555349339355","04/15/19  17:28:59.355   ","5.52","-145.4","3.56","20","2.2","1.805","100","19.26","2.64","0.98","3.24","1.5","0.86","0.98","0.49","0.3","0.37","0","0","0.2","0.29","0","0","-147.1","-120.4","-94.2","86.1","-119.2","-115.2","-20.1","-18.3","-40.5","0","-139","0","162.6","0","0","-77.7","0"
"1555349340219","04/15/19  17:29:00.219   ","5.5","-146.4","3.554","19.8","2.2","1.819","100","18.88","4.04","0.41","3.1","2.16","0.94","0.88","0.97","0.29","0.29","0","0.31","0","0.25","0","0.28","-146.4","-82.7","-149.2","-8.9","-123.7","-40.3","7.2","21.1","-33.9","0","-141.6","0","166","-25.5","33.4","0","0"
"1555349341370","04/15/19  17:29:01.370   ","5.52","-145.7","3.525","20","2.2","1.842","100","19.96","3.91","1.03","2.42","2.2","0","0.76","1.05","0.28","0.25","0.26","0.4","0","0","0","0.21","-145.5","126.8","-157.9","138","-120.7","-175.6","55.4","-120.1","-94","72","-102.6","0","153.2","-107.2","98.2","0","19.1"
"1555349342166","04/15/19  17:29:02.166   ","5.6","-146.3","3.518","20","2.2","1.801","100","19.83","2.38","1.06","3.12","1.5","0.2","1.12","1.14","0","0.42","0","0.6","0","0","0.21","0","-147.2","-132.4","-85.4","95","-122.4","-123.8","4.3","-25.3","-49.3","0","-142.3","0","153.7","0","0","-95.9","0"
"1555349343423","04/15/19  17:29:03.423   ","5.44","-146.7","3.523","19.8","2.2","1.896","100","19.21","4.42","1.39","2.97","2.11","0.27","0.77","0.95","0.29","0.25","0.21","0.45","0","0.22","0","0.21","-145.7","-48.2","-130.6","-46.9","-133.1","6.6","42.1","51.5","-89.9","-117.1","-132.5","0","108.3","0","68.1","0","0"
"1555349344170","04/15/19  17:29:04.170   ","5.48","-147.1","3.511","20","2.2","1.789","100","19.56","1.14","0.99","3.46","1.25","0.71","0.96","0","0.39","0.37","0.21","0.23","0.29","0.33","0","0.24","-145.5","111.4","-178.9","144.2","-115.3","168.7","43.3","-138.2","0","49.5","-93.8","-2.9","-152.8","-144.5","91.8","0","34.9"
"1555349345357","04/15/19  17:29:05.357   ","5.52","-145.6","3.556","20","2.3","1.81","100","19.07","3.13","0.95","3.2","1.97","0.83","1","0.77","0.27","0.34","0","0.24","0","0.24","0","0","-146.8","-100.6","-126.5","31.7","-119.6","-91.9","-8.2","-1.1","-28.9","0","-143.7","0","165","0","0","0","8.8"
"1555349346171","04/15/19  17:29:06.171   ","5.54","-145.4","3.555","20","2.2","1.912","100","18.71","4.81","0.87","3.06","2.21","0.46","0.76","0.92","0.36","0","0","0.41","0","0.22","0","0.28","-146.2","-4.5","-92.8","-120.9","-122.7","18.1","139.7","95.7","-79.9","-68.9","0","0","136.9","0","110.4","0","22.9"
"1555349347412","04/15/19  17:29:07.412   ","5.52","-146","3.523","20.1","2.3","1.799","100","19.36","1.91","1.26","3.15","1.72","0.88","0.91","0.73","0.3","0.26","0","0.21","0","0.25","0","0.24","-145.8","78.3","-36.1","-80.9","-105.5","92.7","7.3","-174.6","-6.5","18.9","-97.3","-9.4","-166.4","177.6","87.4","0","33.7"
"1555349348162","04/15/19  17:29:08.162   ","5.59","-146.3","3.524","19.9","2.2","1.775","100","19.74","2.11","0.92","3.34","1.49","0","1.1","1.03","0","0.41","0","0.57","0","0","0","0.21","-147.2","-124","-88.5","94.1","-120","-120.7","0","-16.2","-40.7","0","-138.6","0","157","0","0","0","-5.2"
"1555349349373","04/15/19  17:29:09.373   ","5.57","-146.5","3.505","19.8","2.2","1.827","100","19.62","0.67","0","3.75","0.95","0.42","1.15","0.49","0","0.37","0.21","0.48","0.26","0.24","0","0.37","-146.2","20.4","-74.3","-85.5","-118.2","37.9","-13.4","122.8","-61.7","-84.4","-128.5","-82.4","149.5","0","136.4","0","19.1"
