"DoubleTime","StringTime","I1 Mag","I1 Ang","kW","I1 THD","I1 TDD","kvar","I1 %HD01","I1 %HD02","I1 %HD03","I1 %HD04","I1 %HD05","I1 %HD06","I1 %HD07","I1 %HD08","I1 %HD09","I1 %HD10","I1 %HD11","I1 %HD12","I1 %HD13","I1 %HD14","I1 %HD15","I1 %HD16","I1 %HD17","I1 H01 ANG","I1 H02 ANG","I1 H03 ANG","I1 H04 ANG","I1 H05 ANG","I1 H06 ANG","I1 H07 ANG","I1 H08 ANG","I1 H09 ANG","I1 H10 ANG","I1 H11 ANG","I1 H12 ANG","I1 H13 ANG","I1 H14 ANG","I1 H15 ANG","V1 Ang","I1 H17 ANG"
"1558524725474","05/22/19  11:32:05.474   ","4.68","-26.6","2.946","18.6","1.8","1.733","100","17.9","4.5","1.03","3.05","2.07","0.47","0.95","0.45","0","0.26","0.21","0.2","0","0","0","0","-25.6","-156.5","-90.6","87.8","101.8","9.1","151.3","-31.3","-139.5","1.8","-84.4","0","126.7","0","0","0","0"
"1558524726219","05/22/19  11:32:06.219   ","4.75","-28.4","2.92","18.7","1.8","1.697","100","17.47","0.41","1.31","3.22","1.29","0.33","0.64","0.33","0.35","0.36","0","0.3","0.21","0","0","0","-26.1","-2.4","-32.4","-81","111.5","163.8","-168.1","123","139.1","178.8","-116.2","0","60.4","86","0","0","0"
"1558524727465","05/22/19  11:32:07.465   ","4.72","-28.2","2.926","18.1","1.7","1.772","100","17.2","4.36","0.99","3.41","1.38","0.95","0.91","0.22","0.21","0.53","0.31","0.25","0","0","0","0.28","-25.6","-129.4","-74.6","44","101.8","24.7","0","4.9","-111.2","27.2","-85.9","0","170.5","0","0","0","0"
"1558524728214","05/22/19  11:32:08.214   ","4.8","-28.2","2.924","18.7","1.8","1.66","100","17.71","1.5","1.37","2.62","1.74","0.26","0.64","0.4","0.31","0.4","0","0.21","0","0","0","0","-25.4","25.3","-85.7","-94.2","109.5","-168","-149.5","160.9","-143.1","-159.8","-99.8","0","120.7","0","0","0","0"
"1558524729466","05/22/19  11:32:09.466   ","4.77","-28.3","2.923","18.1","1.7","1.788","100","18.23","2.56","0.66","2.41","1.13","0.45","0.6","0.2","0.25","0.2","0.22","0.31","0.2","0","0","0","-26.7","-101.7","-54.3","28.4","101.1","39.6","-62.7","14.9","-57.6","48.9","-107","-49.4","0","0","0","0","0"
"1558524730220","05/22/19  11:32:10.220   ","4.84","-27.1","2.913","18.4","1.7","1.664","100","18.22","3.27","0.98","2.33","2.06","0","0.74","0.51","0.28","0.37","0.27","0.22","0","0","0","0","-25.8","56.1","-76.9","-120.2","102.4","-149.5","0","-170.4","-108.3","-134.5","-80.3","111.3","178.2","0","0","0","0"
"1558524731490","05/22/19  11:32:11.490   ","4.84","-28.3","2.904","18.6","1.7","1.735","100","17.61","4.29","1.02","3.24","1.3","0.77","0.87","0.2","0.22","0.43","0.3","0.26","0","0","0","0.21","-27.7","-65.9","-30","1.8","122.2","49.1","-21.6","20.1","12.5","120","-122.9","-71.2","-42.3","0","0","0","0"
"1558524732827","05/22/19  11:32:12.827   ","4.77","-27.6","2.935","17.8","1.7","1.739","100","16.93","5.35","1.18","3.07","2.02","0.69","0.85","0.46","0.27","0.31","0","0.29","0","0","0","0.32","-26.1","55.3","-76.7","-120.8","102.4","-151.7","0","-171.9","-110.6","-131.2","-91.2","112.2","177","0","0","0","0"
"1558524733462","05/22/19  11:32:13.462   ","4.83","-26.1","2.891","18.6","1.7","1.675","100","17.5","1.35","1.44","2.74","1.68","0.29","0.63","0.37","0.33","0.35","0","0.2","0","0","0","0","-27.5","-32.2","-8.7","-46.8","103.7","116.5","124","74.2","80.4","154.4","-141.8","0","17.3","26.4","0","0","0"
"1558524734229","05/22/19  11:32:14.229   ","4.74","-25.8","2.917","17.7","1.7","1.742","100","18","2.26","0.7","2.04","1.43","0.83","0.48","0","0","0.24","0.21","0","0","0","0","0","-28.5","128.6","-40.5","141.5","105.1","-113.7","34.4","-154.8","0","0","-68.6","113.6","0","0","0","0","0"
"1558524735466","05/22/19  11:32:15.466   ","4.76","-25.6","2.921","18.3","1.7","1.661","100","18.27","3.3","0.97","2.31","2.15","0.24","0.68","0.5","0.21","0.37","0.25","0","0","0","0","0","-26","2.4","-54.3","-81.8","111.9","171.2","-163.5","129","153.2","176.9","-121","0","65.3","84.1","0","0","0"
"1558524736219","05/22/19  11:32:16.219   ","4.77","-27.4","2.941","18.4","1.8","1.725","100","17.22","0.88","1.2","3.01","1.23","0.56","0.69","0.24","0.24","0.2","0","0.29","0","0","0","0","-27.5","162.9","-84.2","126.5","95.4","-43.7","130.4","-84.7","137.1","-17","-106.4","0","46.1","0","0","0","0"
"1558524737487","05/22/19  11:32:17.487   ","4.74","-25.6","2.905","17.9","1.7","1.714","100","18","2.36","1.25","2.44","1.96","0","0.68","0.52","0.25","0.41","0.23","0.22","0","0","0","0","-25.7","40.3","-82.3","-107.6","105.6","-159.5","0","176","-125.7","-145.7","-88.1","106.8","152.7","0","0","0","0"
"1558524738216","05/22/19  11:32:18.216   ","4.77","-27.8","2.95","19.1","1.8","1.69","100","17.49","2.44","0.87","2.73","1.8","0.34","0.64","0.45","0.36","0.29","0","0.3","0","0","0","0","-25.7","-158.5","-91.1","90.9","101.2","7.4","150.2","-34.5","-143.2","1.2","-87.5","0","116","0","0","0","0"
"1558524739468","05/22/19  11:32:19.468   ","4.76","-27.9","2.946","17.9","1.7","1.744","100","17.84","1.71","0.93","2.16","1.24","0.85","0.51","0","0.2","0","0.25","0","0","0","0","0","-27.5","80.4","-66.3","-161.1","96.8","-138","-36.3","-154.5","-74.5","0","-80.6","146.4","-149.3","0","0","0","0"
"1558524740200","05/22/19  11:32:20.200   ","4.76","-26.4","2.947","18.7","1.8","1.752","100","18.11","4.55","0.85","2.47","2.16","0","0.77","0.52","0.22","0.31","0.22","0","0","0","0","0","-26","-117.6","-66.4","30.5","99.8","32.5","0","17.2","-95.9","28.5","-88.5","-46.8","0","0","0","0","0"
"1558524741468","05/22/19  11:32:21.468   ","4.77","-26.7","2.951","18.9","1.8","1.723","100","17.27","1.36","1.04","3.05","1.39","0.4","0.71","0.29","0.32","0.24","0","0.25","0.21","0","0","0","-28.7","128","-41.5","139.6","102.9","-117.7","37.6","-153.7","0","0","-75.4","122","0","0","0","0","0"
"1558524742215","05/22/19  11:32:22.215   ","4.68","-25.6","2.927","18","1.7","1.793","100","17.13","4.47","1.03","3.36","1.44","1","0.9","0.24","0.22","0.52","0.28","0.23","0","0","0","0.3","-27.6","-74.3","-37.9","5.5","120.6","44.2","-35","17","-14.4","155.9","-118.6","-64.1","-45.6","0","0","0","-92.1"
"1558524743465","05/22/19  11:32:23.465   ","4.69","-25.6","2.93","18.3","1.7","1.703","100","17.86","3.65","0.74","2.41","2.12","0","0.71","0.58","0.26","0.34","0.21","0.21","0","0","0","0","-27.4","168","-92.3","120.8","97.4","-33.1","135.2","-71.2","148.6","-22.8","-94.8","0","65","-126.1","0","0","0"
"1558524744221","05/22/19  11:32:24.221   ","4.66","-27.4","2.901","17.9","1.7","1.726","100","17.7","1.78","0.63","2.52","1.03","0.54","0.55","0.41","0.25","0.27","0.23","0.36","0.26","0","0","0.22","-27.5","-29.7","-6.7","-52.3","106.6","118.1","128.7","80.2","98.9","169","-126.9","-0.5","25.5","49.7","0","0","-92.2"
"1558524745464","05/22/19  11:32:25.464   ","4.65","-27","2.908","18.6","1.8","1.758","100","17.87","4.48","1.02","3.08","2.01","0.73","0.96","0.39","0","0.39","0.21","0","0","0","0","0","-25.7","-149.8","-86.6","77.6","101.3","12.5","147.8","-24.9","-132.1","3","-92.9","0","139.2","0","0","0","0"
"1558524746213","05/22/19  11:32:26.213   ","4.73","-28.7","2.89","18.9","1.8","1.655","100","17.64","0.72","1.46","2.76","1.48","0.2","0.67","0.34","0.33","0.41","0","0.25","0.2","0","0","0","-25.7","11.5","-83.5","-88.3","113.8","-178.9","176.5","142.5","-175","-166.9","-108.5","0","94.4","110.2","0","0","0"
"1558524747479","05/22/19  11:32:27.479   ","4.71","-26.4","2.886","18","1.7","1.787","100","18.25","3.01","0.61","2.36","1.1","0.54","0.75","0.23","0.23","0.32","0.33","0.33","0","0","0","0.24","-26.7","-105.8","-57.2","28.3","101.4","36.8","-41.9","17.7","-80.5","41.4","-102.1","-46.1","0","0","0","0","0"
"1558524748242","05/22/19  11:32:28.242   ","4.81","-28.7","2.898","18.4","1.7","1.66","100","18.32","3.24","0.95","2.14","2.11","0.24","0.73","0.53","0","0.39","0.26","0.2","0","0","0","0","-26.3","57.2","-76.3","-123.4","102.5","-151.5","-31.8","-169.3","-106.8","0","-87.2","120.1","174.9","0","0","0","0"
"1558524749472","05/22/19  11:32:29.472   ","4.8","-27.4","2.888","18.6","1.7","1.713","100","17.51","0.39","1.35","3.08","1.32","0.21","0.71","0.37","0.34","0.39","0","0.33","0.21","0","0","0","-28.1","-54.3","-19.7","-11.7","123.4","57.2","16.7","41.2","0","173.3","-91.3","-45","-15.5","0","0","0","0"
"1558524750283","05/22/19  11:32:30.283   ","4.79","-27.6","2.878","18.1","1.7","1.673","100","17.45","3.06","0.71","2.98","1.72","0.88","0.71","0.35","0","0.3","0.2","0","0","0","0","0","-26","50.6","-80.9","-113.7","105.1","-155","0","-175.4","-111.1","-139.5","-82.6","116","163.9","0","0","0","0"
"1558524751516","05/22/19  11:32:31.516   ","4.74","-27.6","2.876","18","1.7","1.675","100","17.6","0.62","1.37","3.08","1.22","0.29","0.69","0.38","0.37","0.37","0","0.36","0.27","0","0","0","-26.5","-5.7","-6.8","-82.8","112","162.4","-173.6","114.1","133.9","-177.1","-118.9","0","58.7","91.9","0","0","0"
"1558524752309","05/22/19  11:32:32.309   ","4.75","-25.7","2.875","17.6","1.7","1.736","100","17.1","3.14","0.86","3.09","1.83","0.88","0.72","0.35","0","0.29","0","0","0","0","0","0","-28.6","102.7","-54","-161.4","111","-140.6","-16.4","-170.1","-70.4","0","-98.6","0","0","0","0","0","0"
"1558524753581","05/22/19  11:32:33.581   ","4.74","-27.9","2.87","17.7","1.7","1.653","100","17.3","0.63","1.29","3.06","1.15","0.22","0.66","0.41","0.33","0.34","0","0.35","0.26","0","0","0.21","-26.6","-8.1","-6.3","-79","112.1","157","176.9","111.9","133.7","-175.7","-113.5","0","56.1","95","0","0","-54.6"
"1558524754350","05/22/19  11:32:34.350   ","4.74","-25.8","2.868","18.5","1.7","1.73","100","17.47","1","1.13","2.9","1.19","0.66","0.77","0","0.26","0","0","0.24","0.21","0","0","0","-28.5","103.7","-54.9","-159.7","111.1","-139.9","-13.2","-166.8","-64.4","0","-97.3","0","0","0","0","0","0"
"1558524755610","05/22/19  11:32:35.610   ","4.73","-25.9","2.871","17.7","1.7","1.657","100","17.97","2.89","1.12","2.26","2.02","0","0.75","0.55","0.25","0.39","0.26","0","0","0","0","0","-26.7","-5.9","3.6","-82.5","111.2","159.4","-167.1","114.7","131.8","178.1","-118.2","0","59.6","82.5","0","0","-62.1"
"1558524756381","05/22/19  11:32:36.381   ","4.73","-27.5","2.904","18.3","1.7","1.712","100","17.35","0.84","1.15","2.97","1.23","0.53","0.75","0","0.26","0","0","0.26","0.2","0","0","0","-27.7","163.1","-82.9","124.9","96.2","-42.9","137.8","-84.6","0","-10.4","0","0","54.3","-124.9","0","0","0"
"1558524757691","05/22/19  11:32:37.691   ","4.72","-25.8","2.865","17.7","1.7","1.662","100","18.03","3.12","1.01","2.15","2.09","0","0.72","0.51","0.22","0.35","0.25","0.23","0","0","0","0","-26.4","-1.3","-20.1","-82.3","114.2","166.2","0","123.8","150.9","-175.4","-112.9","0","69.3","98.6","0","0","0"
"1558524758430","05/22/19  11:32:38.430   ","4.74","-27.9","2.912","18.2","1.7","1.69","100","17.93","3.66","0.7","2.39","2.15","0","0.7","0.56","0.31","0.36","0","0.28","0","0","0","0","-25.9","-136.7","-79.3","50.9","100.6","20.3","0","-5.9","-114.9","21.7","-89.3","0","153.3","0","0","0","0"
"1558524759699","05/22/19  11:32:39.699   ","4.71","-27.9","2.882","18.6","1.7","1.735","100","17.72","2.66","0.52","2.36","1.55","0.78","0.55","0","0","0.31","0.25","0","0","0","0","0","-26.5","61.5","-74.4","-125.2","101.4","-147.4","0","-163.7","-99.7","-133","-75.7","124.8","-166","0","0","0","0"
"1558524760483","05/22/19  11:32:40.483   ","4.73","-27.3","2.893","18.4","1.7","1.744","100","17.4","4.34","0.91","3.17","1.41","1.06","0.93","0","0","0.59","0.29","0","0","0","0","0.3","-26","-127.5","-74.5","36.4","100.9","25.5","0","3.5","-107.8","32.4","-94.3","-68.8","173.4","0","0","0","0"
"1558524761736","05/22/19  11:32:41.736   ","4.72","-28.2","2.891","18.9","1.8","1.707","100","17.95","2.14","0.69","2.01","1.31","0.75","0.48","0","0","0.21","0.31","0","0","0","0","0","-28.8","132.4","-42.8","136.7","100.2","-110.4","49.6","-141.1","0","0","-75.5","125.2","0","0","0","0","0"
"1558524762585","05/22/19  11:32:42.585   ","4.61","-26.8","2.868","18","1.7","1.786","100","18.08","3.82","0.84","2.73","1.2","0.77","0.81","0","0.3","0.45","0.3","0.22","0","0","0","0.29","-26.3","-115.6","-65.1","26.9","102.2","32.6","0","14.1","-91.7","35.9","-84.4","-40","-162.8","0","0","0","0"
