"DoubleTime","StringTime","I2 Mag","I2 Ang","kW","I2 THD","I2 TDD","kvar","I2 %HD01","I2 %HD02","I2 %HD03","I2 %HD04","I2 %HD05","I2 %HD06","I2 %HD07","I2 %HD08","I2 %HD09","I2 %HD10","I2 %HD11","I2 %HD12","I2 %HD13","I2 %HD14","I2 %HD15","I2 %HD16","I2 %HD17","I2 H01 ANG","I2 H02 ANG","I2 H03 ANG","I2 H04 ANG","I2 H05 ANG","I2 H06 ANG","I2 H07 ANG","I2 H08 ANG","I2 H09 ANG","I2 H10 ANG","I2 H11 ANG","I2 H12 ANG","I2 H13 ANG","I2 H14 ANG","I2 H15 ANG","I2 H16 ANG","I2 H17 ANG"
"1555351538358","04/15/19  18:05:38.358   ","8.36","-149.6","3.799","14.4","2.4","2.15","100","11.23","5.39","0.79","3.27","0.76","1.75","0.56","2.42","0","1.64","0.2","0.83","0","0.36","0","1.56","-149","120.9","-58.9","126.5","-0.9","159.6","-17.8","-117.7","-89.5","0","-137.5","139","-167","0","-59.2","0","-154.3"
"1555351539401","04/15/19  18:05:39.401   ","8.38","-149.4","3.793","15","2.5","2.18","100","11.05","5.82","0.78","2.94","1.02","1.54","0.49","2.51","0","1.68","0","0.61","0","0.47","0","1.47","-149.1","135.5","-61.9","126.8","0.9","176.4","-11.5","-105.7","-94.2","0","-128.1","0","167","0","-76.9","0","-157.5"
"1555351540504","04/15/19  18:05:40.504   ","8.35","-149.6","3.803","14","2.3","2.19","100","11.25","5.52","0.53","3.43","0.69","2","0.53","2.21","0","1.72","0","0.72","0","0.44","0","1.3","-149.2","101.3","-53.3","124.4","-3.4","117.3","-23.2","-137.6","-86","0","-124.3","0","162","0","-81.9","0","-153"
"1555351541390","04/15/19  18:05:41.390   ","8.36","-149.6","3.834","14.1","2.3","2.287","100","11.32","6.08","0.66","2.91","0.62","1.76","0.63","2.2","0","1.48","0","0.6","0","0.57","0","1.51","-149.7","172","-68.1","84.9","0","177.2","-37.9","-100.4","-90.5","0","-125","0","170.3","0","-88.6","0","-150.3"
"1555351542584","04/15/19  18:05:42.584   ","8.32","-149.6","3.833","13.7","2.4","2.344","100","11.06","5.76","0.8","3.02","0.98","1.67","0.49","2.24","0","1.82","0","0.58","0","0.43","0","1.33","-149.2","133.7","-62","126.1","1.4","173.8","-14.2","-103","-95.9","0","-129.8","0","-177.8","0","-88.1","0","-158.4"
"1555351543453","04/15/19  18:05:43.453   ","8.37","-149.5","4.277","14.8","2.3","2.261","100","11.23","6.42","0.46","3.1","0.76","1.9","0.54","1.99","0","1.73","0","0.52","0","0.55","0","1.5","-149.8","-97.7","-57.5","-4.5","-7.2","-99.2","-31.4","7.5","-83.5","0","-128.3","0","-177.6","0","-73.9","0","-157.9"
"1555351544512","04/15/19  18:05:44.512   ","8.29","-149.6","4.223","13.8","2.4","2.282","100","11.27","6.08","0.68","3","0.64","1.91","0.58","1.88","0","1.7","0","0.37","0","0.51","0","1.53","-150","-135.4","-57.7","78.2","-3.9","-131.2","-32.1","-22.5","-81.9","0","-126.3","0","169.3","0","-86.5","0","-154.9"
"1555351545412","04/15/19  18:05:45.412   ","8.36","-149.9","4.122","13.6","2.3","2.275","100","10.85","7.68","0.47","3.1","1.07","1.61","0.54","2.47","0","1.7","0","0.65","0","0.56","0","1.47","-149.5","-10","-66.4","-98.5","-3.3","4.1","-34.2","97.9","-95.5","0","-124.2","0","-177.2","0","-83","0","-155.2"
"1555351546535","04/15/19  18:05:46.535   ","8.4","-149.9","4.12","13.5","2.3","2.306","100","10.89","8.32","0.74","3.29","1.2","1.49","0.43","2.43","0","1.49","0","0.63","0","0.52","0","1.48","-149.2","-53.8","-63.6","-44.1","-5.7","-8.6","-19.5","54.9","-95.3","0","-126.2","0","170.6","0","-75.9","0","-156.3"
"1555351547412","04/15/19  18:05:47.412   ","8.47","-149.3","4.121","14.3","2.4","2.215","100","11.3","5.28","0.86","3.23","0.72","1.94","0.58","2.32","0","1.73","0","0.65","0","0.35","0","1.38","-149.2","63.7","-50.8","-39.8","-8.3","61.9","-34.7","178.9","-81.9","0","-129","0","168.9","0","-82.9","0","-154.1"
