FIND_KEY,HarmChannels,DoubleTimeStart
267,119,1.5585260311590000e+12
268,119,1.5585260332010000e+12
269,119,1.5585260352390000e+12
270,119,1.5585260369590000e+12
271,119,1.5585260389500000e+12
272,119,1.5585260409420000e+12
273,119,1.5585260429530000e+12
274,119,1.5585260449500000e+12
275,119,1.5585260469420000e+12
276,119,1.5585260489480000e+12
277,119,1.5585260509500000e+12
278,119,1.5585260529610000e+12
279,119,1.5585260549570000e+12
280,119,1.5585260570040000e+12
281,119,1.5585260590230000e+12
282,119,1.5585260610650000e+12
283,119,1.5585260630990000e+12
284,119,1.5585260651280000e+12
285,119,1.5585260670010000e+12
286,119,1.5585260690090000e+12
287,119,1.5585260710070000e+12
288,119,1.5585260729420000e+12
289,119,1.5585260749470000e+12
290,119,1.5585260769460000e+12
291,119,1.5585260789990000e+12
292,119,1.5585260810260000e+12
293,119,1.5585260830540000e+12
294,119,1.5585260851050000e+12
295,119,1.5585260871100000e+12
296,119,1.5585260891450000e+12
297,119,1.5585260911920000e+12
298,119,1.5585260932090000e+12
299,119,1.5585260952660000e+12
300,119,1.5585260969480000e+12
301,119,1.5585260989480000e+12
302,119,1.5585261009630000e+12
303,119,1.5585261029640000e+12
304,119,1.5585261049610000e+12
305,119,1.5585261069540000e+12
306,119,1.5585261089510000e+12
307,119,1.5585261109600000e+12
308,119,1.5585261129730000e+12
309,119,1.5585261150100000e+12
310,119,1.5585261170400000e+12
311,119,1.5585261190820000e+12
312,119,1.5585261210910000e+12
313,119,1.5585261231330000e+12
314,119,1.5585261249940000e+12
315,119,1.5585261270150000e+12
316,119,1.5585261290230000e+12
317,119,1.5585261309430000e+12
318,119,1.5585261329640000e+12
319,119,1.5585261349840000e+12
320,119,1.5585261370200000e+12
321,119,1.5585261390280000e+12
322,119,1.5585261410590000e+12
323,119,1.5585261431320000e+12
324,119,1.5585261451300000e+12
325,119,1.5585261471620000e+12
326,119,1.5585261492110000e+12
327,119,1.5585261512200000e+12
