"DoubleTime","StringTime","I1 Mag","I1 Ang","kW","I1 THD","I1 TDD","kvar","I1 %HD01","I1 %HD02","I1 %HD03","I1 %HD04","I1 %HD05","I1 %HD06","I1 %HD07","I1 %HD08","I1 %HD09","I1 %HD10","I1 %HD11","I1 %HD12","I1 %HD13","I1 %HD14","I1 %HD15","I1 %HD16","I1 %HD17","I1 H01 ANG","I1 H02 ANG","I1 H03 ANG","I1 H04 ANG","I1 H05 ANG","I1 H06 ANG","I1 H07 ANG","I1 H08 ANG","I1 H09 ANG","I1 H10 ANG","I1 H11 ANG","I1 H12 ANG","I1 H13 ANG","I1 H14 ANG","I1 H15 ANG","I1 H16 ANG","I1 H17 ANG"
"1555346956201","04/15/19  16:49:16.201   ","0.3","-42","0.184","43.2","0.3","0.175","100","1.98","39.62","1.09","15.97","0.3","3.59","0.27","1.83","0.25","0.45","0","1.26","0.74","0.77","0.52","0.22","-42.1","-75.3","-62.4","-72.4","-67.8","-33.2","-69.3","-83.6","-110.3","-69.2","163.4","0","-18.6","-97.3","-160.2","146.8","-23.6"
"1555346957375","04/15/19  16:49:17.375   ","0.3","-42.1","0.184","43.6","0.3","0.175","100","2.3","39.85","1","16.22","0.32","4.01","0","1.94","0","0.82","0.75","0.99","1.04","0.35","0.25","0.38","-42.2","-74.9","-62.6","-80.3","-67.5","-47.3","-62.9","0","-104.7","0","-135.4","85.4","-26.4","-64.8","-176.2","0","0"
"1555346958205","04/15/19  16:49:18.205   ","0.3","-41.9","0.183","43.5","0.3","0.175","100","1.83","39.93","0.89","16.13","0.44","3.42","0","1.93","0.37","0.89","0.23","0.59","0.62","0.91","0.74","0.3","-41.9","-68.9","-62.1","-75.6","-67.8","-69.8","-64.4","0","-112.1","-148.1","166.8","127.2","-19.4","-80.8","-160.3","171.6","-74"
"1555346959605","04/15/19  16:49:19.605   ","0.3","-42.3","0.183","43","0.3","0.174","100","1.81","39.57","0.37","16.01","0.45","3.84","0.44","1.61","0.42","0.82","0.65","1.06","0.54","0.69","0.35","0","-42.3","-74","-62.3","-16.5","-68.7","-36","-63.4","102.2","-109","-116.3","-128.5","125.3","-48.6","-96.3","-153.6","158","0"
"1555346960423","04/15/19  16:49:20.423   ","0.3","-42.4","0.185","43","0.3","0.176","100","1.56","39.84","0.57","15.74","0","3.63","0","1.71","0.22","0.87","0.57","1.15","0.4","0.72","0.33","0.27","-42.5","-77.3","-62.6","-64.4","-68.8","-84","-61.2","177.8","-99.6","-133.1","-141","100.3","-49.8","0","-171.1","126.4","-110.8"
"1555346961386","04/15/19  16:49:21.386   ","0.3","-42.1","0.184","43.4","0.3","0.175","100","1.67","39.54","0.75","16.29","0","3.82","0.25","1.69","0.44","0.7","0.45","1.37","0.7","0.92","0","0.27","-42.3","-78.7","-62.5","-42.5","-69","-48","-59.2","0","-103.7","-88","-142.3","108.5","-55.5","-72.2","-162.8","107.1","140.1"
"1555346962200","04/15/19  16:49:22.200   ","0.3","-42.4","0.184","42.8","0.3","0.175","100","1.88","39.45","0.4","15.79","0.32","3.72","0.49","1.74","0.34","0.74","1.09","0.74","0.22","1.02","0.3","0.22","-42.2","-62.1","-62.9","-59.5","-69.1","0","-61.5","0","-100.7","-48.7","-170.1","93.3","-42.3","-47.9","179.5","127.7","0"
"1555346963386","04/15/19  16:49:23.386   ","0.3","-42.3","0.183","43.2","0.3","0.174","100","1.79","39.7","0.54","15.83","0","3.49","0","1.81","0","0.39","0.22","0.87","0.55","0.92","0.5","0.35","-42.2","-71.9","-62.9","-54.2","-68.9","62.7","-62.6","0","-113","88.8","171.2","106.4","-22.8","-63.6","-160.9","132","-54.2"
"1555346964200","04/15/19  16:49:24.200   ","0.3","-42","0.186","42.9","0.3","0.176","100","1.82","39.61","0.82","15.76","0.22","3.38","0","2.17","0","0.7","0.45","1.04","0.49","0.85","0.43","0.54","-42.2","-71.8","-62.5","-71.9","-67.4","11.1","-68","0","-105.9","0","-152.9","138.9","-22.4","-82.1","-161.4","137.8","-43.9"
"1555346965379","04/15/19  16:49:25.379   ","0.3","-42.2","0.184","43.2","0.3","0.175","100","1.63","39.67","0.42","16.38","0","3.86","0","1.93","0.27","0.59","0.37","0.94","0.44","0.72","0.65","0.45","-42.2","-70.3","-62.9","-72.2","-69.1","0","-61.3","0","-109.7","0","-160.2","86.5","-22.3","-57.2","-148.6","119.8","0"
"1555346966250","04/15/19  16:49:26.250   ","0.3","-42.2","0.183","43","0.3","0.176","100","1.28","39.83","0.55","15.91","0.29","3.36","0.27","2.16","0","0.54","0.82","1.12","0.67","0.87","0.39","0","-42.2","-76.3","-62.8","-59.9","-68.7","0","-62.3","168","-101.8","-63.4","-150","106.9","-39.5","-72.3","-131","153.6","132.1"
"1555346967388","04/15/19  16:49:27.388   ","0.3","-42.4","0.183","43.5","0.3","0.177","100","1.2","39.67","0.48","16.22","0.22","3.69","0","1.86","0","0.42","0.45","1.32","0.33","0.99","0.47","0.33","-42.3","-78.2","-63.3","-52.1","-68.9","0","-60.9","154.9","-101.5","0","-146.2","146.2","-33.5","-16.5","-149.8","148.3","66.9"
"1555346968207","04/15/19  16:49:28.207   ","0.3","-42.4","0.184","43.1","0.3","0.177","100","0.65","39.92","0","16.2","0","3.4","0","1.67","0.25","0.58","0","1","0.27","1.13","0","0.37","-42.2","-68.2","-62.7","0","-68.2","0","-68.1","0","-102.9","-100.4","-154.2","0","-5.3","-68.5","-166.7","0","-66.3"
"1555346969382","04/15/19  16:49:29.382   ","0.3","-42.1","0.184","43.1","0.3","0.178","100","0.48","39.97","0.55","16.23","0","3.71","0.42","2.06","0.43","1.17","0.52","0.9","0","0.57","0","0.62","-42.4","-85.6","-62.8","-99.6","-69.4","0","-69.9","0","-104.7","-59.5","166","135.7","-29.5","-80","-164.2","-166","-132"
"1555346970198","04/15/19  16:49:30.198   ","0.3","-42.2","0.183","43.5","0.3","0.177","100","1.05","39.72","0.53","16.31","0.22","3.86","0.25","1.69","0.33","0.68","0.3","0.9","0.23","0.82","0.35","0.4","-42.2","-80","-62.4","-94.6","-67.9","106.5","-63.8","-104.1","-101.2","-158","-179.6","139.2","-28.8","-76.2","-158","-177.8","-52.1"
"1555346971484","04/15/19  16:49:31.484   ","0.3","-42.4","0.185","43.5","0.3","0.177","100","0.62","39.92","0","16.01","0.27","3.5","0","2.13","0.22","0.53","0.32","1.15","0.47","0.93","0.4","0.53","-42.4","-45","-62.4","9.6","-68.9","-4.7","-68","0","-97","-137.7","-163.8","149.7","-44.1","0","-158.5","-17.8","-65.1"
"1555346972536","04/15/19  16:49:32.536   ","0.3","-42.5","0.184","43.5","0.3","0.177","100","0.4","39.77","0.35","16.28","0.32","3.74","0","1.97","0","0.52","0","1.03","0","0.97","0","0.47","-42.5","-63.4","-62.8","-106.7","-67.6","-129.4","-71.5","0","-94.1","0","-173.7","0","-18.6","0","-154.1","0","-77.5"
"1555346973364","04/15/19  16:49:33.364   ","0.3","-42.3","0.185","42.6","0.3","0.177","100","0.25","39.76","0","16.2","0.4","3.59","0.23","1.77","0","0.84","0.25","0.84","0.35","0.53","0","0.37","-42.2","-87.7","-63","-2","-68","37.4","-61.7","-172.4","-89.8","150.8","-166.8","123.6","-37.1","0","-168","0","0"
"1555346974182","04/15/19  16:49:34.182   ","0.3","-42.4","0.184","43.1","0.3","0.177","100","0","39.91","0","15.99","0","3.52","0.2","1.94","0.44","0.92","0","1.22","0.2","0.65","0.23","0.25","-42.5","0","-63.5","0","-67.3","0","-61.7","57.9","-86.1","72.6","-156.3","0","-56","-116.4","-138.2","-153.6","-1.6"
"1555346975359","04/15/19  16:49:35.359   ","0.3","-42.2","0.184","43.1","0.3","0.176","100","0.33","39.84","0","15.99","0","3.47","0.3","1.74","0.27","1.07","0","1.12","0","0.44","0","0.28","-42.4","-102.7","-62.9","0","-68.8","0","-57.6","118.2","-88.7","74.9","-167","0","-53","0","153.6","0","82"
"1555346976198","04/15/19  16:49:36.198   ","0.3","-42.3","0.183","43.3","0.3","0.176","100","0.47","39.9","0.37","16","0","3.57","0","1.63","0.34","0.79","0.28","1.21","0.28","0.7","0","0","-42.3","-67.7","-62.7","-39.4","-68.3","0","-58.7","0","-101.1","109.9","177.7","157.2","-50.9","-153.4","179.7","0","0"
"1555346977372","04/15/19  16:49:37.372   ","0.3","-42.5","0.184","42.5","0.3","0.177","100","0.75","39.68","0.28","16.19","0","3.76","0.2","1.67","0.27","0.85","0.47","1.2","0.33","1","0.25","0","-42.3","-56.6","-62.2","0","-68.2","-54.8","-59.7","76.3","-108.1","-166.1","-149.6","153","-33.9","-117.6","-155.1","-116.5","-71.6"
"1555346978185","04/15/19  16:49:38.185   ","0.3","-42.2","0.185","43.2","0.3","0.176","100","0.74","39.75","0.27","16.12","0.32","3.53","0.23","1.49","0.27","1.09","0","1.14","0.2","0.57","0.54","0","-42.3","-54.2","-62.5","-13.6","-68.2","42.2","-60.8","-151.2","-96.9","155.7","-157.8","0","-53.7","-148.6","173.9","177.4","0"
"1555346979370","04/15/19  16:49:39.370   ","0.3","-42.1","0.184","43.3","0.3","0.177","100","0.8","39.97","0.59","16.27","0","3.52","0.22","1.74","0.47","0.57","0.2","0.92","0.37","0.55","0","0.54","-42.2","-88.6","-62.7","-92.2","-69.6","-21.9","-66.4","157.3","-100.2","-142.6","-179.8","-0.6","-37.6","-172.5","-174.2","0","0"
"1555346980183","04/15/19  16:49:40.183   ","0.3","-42.2","0.184","43.3","0.3","0.177","100","1.45","40","0.58","16.29","0.28","3.66","0.27","1.82","0.6","0.57","0.25","0.94","0","0.75","0.35","0","-42.1","-80.7","-62.5","-77.9","-68.8","-58.5","-64.2","-72","-101.5","-154.1","175.1","-165.7","-10.6","0","176.4","112","0"
"1555346981646","04/15/19  16:49:41.646   ","0.3","-42","0.184","43.1","0.3","0.176","100","1.07","39.79","0.62","16.12","0","3.72","0","1.94","0","0.97","0.5","0.82","0.5","0.75","0.2","0.4","-42.1","-75.7","-62.3","-46.7","-67.7","0","-63.3","0","-100","0","166.7","-177.1","-29.6","-82.5","-162","-128.9","-43.5"
"1555346982188","04/15/19  16:49:42.188   ","0.3","-42","0.179","43.5","0.3","0.175","100","0.94","39.82","0.3","16.25","0.67","4.03","0","2.21","0.35","0.89","0.55","0.85","0.57","0.69","0.5","0.42","-42.2","-71.1","-62.7","-133.8","-67.7","-116.7","-64.5","0","-107.9","-47.7","176.9","-175.9","-25.5","-65.1","-156.8","128.6","21.5"
"1555346983371","04/15/19  16:49:43.371   ","0.3","-42.1","0.183","43.3","0.3","0.176","100","0.53","39.63","0.3","16.25","0.25","3.49","0.42","1.64","0.3","0.85","0","1.24","0.2","0.72","0","0.47","-42.2","-79.3","-62.5","-102.1","-70.2","-83.8","-72.7","0","-101.5","-98.8","-137.2","0","-21.2","-66.7","-164.8","-158","-26.2"
"1555346984186","04/15/19  16:49:44.186   ","0.3","-42.4","0.182","43.7","0.3","0.176","100","0.67","39.75","0","16.42","0","3.8","0","1.82","0.42","1.15","0","0.95","0.48","0.88","0.4","0.58","-42","-27.6","-62.5","0","-68","0","-68.7","0","-99.4","135.7","-162.3","0","-2.9","-93","-162.8","124.1","-50.8"
"1555346985370","04/15/19  16:49:45.370   ","0.3","-42.3","0.184","42.9","0.3","0.175","100","0.27","39.38","0.37","16.16","0.23","3.46","0","1.4","0.35","0.92","0.33","1.07","0","0.87","0","0.33","-42.3","-73","-63.3","0","-69.6","-46.8","-58.5","90.7","-98.3","0","177.9","145.3","-46.6","152.5","179.6","-155.8","0"
"1555346986187","04/15/19  16:49:46.187   ","0.3","-42.5","0.184","43.1","0.3","0.178","100","0.55","39.45","0","15.91","0.32","3.37","0","1.72","0.28","0.9","0.33","0.88","0.37","0.77","0.28","0.28","-42.5","-35.8","-62.7","0","-67.8","136","-64","0","-87.4","-142.5","-144.5","164.9","-41.2","89.7","161.9","139.2","47.7"
"1555346987371","04/15/19  16:49:47.371   ","0.3","-42.4","0.184","42.7","0.3","0.178","100","0.2","39.79","0","15.92","0","3.69","0","1.75","0.3","0.75","0.28","0.99","0","0.72","0","0","-42.5","-172.8","-63.2","-74.7","-66.9","0","-61","103.2","-93.4","112","-155.2","-163.7","-39.3","0","-166.6","0","0"
"1555346988192","04/15/19  16:49:48.192   ","0.3","-42.1","0.183","43.4","0.3","0.178","100","0.25","40.13","0.22","16.32","0.2","3.88","0","2.1","0.22","0.8","0","0.92","0","0.92","0.35","0.35","-42.3","148.3","-62.6","16.7","-67.4","39.2","-75.9","0","-99.9","156.6","170.8","0","-33.7","0","-140.3","-35.6","-66.4"
"1555346989389","04/15/19  16:49:49.389   ","0.3","-42.3","0.184","43.6","0.3","0.175","100","0.25","40.1","0.2","16.54","0.32","3.85","0","1.93","0.27","0.3","0","0.71","0","0.39","0","0.6","-42.2","60.1","-62.3","39.3","-67.2","0","-59.1","-176.4","-97.9","82.4","-167.2","0","-31.4","104","-153.1","0","-85.8"
"1555346990222","04/15/19  16:49:50.222   ","0.3","-42.4","0.183","43.3","0.3","0.177","100","0","39.79","0.4","16.32","0","3.78","0","1.59","0.27","0.64","0.23","0.85","0.28","0.52","0.25","0.47","-42.7","0","-62.9","118.7","-69.1","0","-60.3","0","-100.8","15.2","-165.5","-100.2","-63.1","135.9","-134.4","141","-108.9"
"1555346991622","04/15/19  16:49:51.622   ","0.3","-42.6","0.184","43.1","0.3","0.178","100","0","40.19","0.23","16.41","0.22","3.56","0","1.8","0","0.5","0.23","1.12","0.7","1.17","0.2","0.35","-42.4","-100.4","-62.9","0","-68.9","-124.7","-62.4","0","-101.2","82.8","-173.5","-146.3","-42.6","91.7","171.8","58.5","0"
"1555346992203","04/15/19  16:49:52.203   ","0.3","-42.5","0.184","43.4","0.3","0.177","100","0","39.62","0.22","16.46","0","3.93","0","1.56","0.48","0.77","0.52","1.18","0.25","1.13","0.28","0.32","-42.3","0","-62.5","106.7","-68","0","-70.5","0","-94","-179.8","-146.9","-81.4","-41.3","11.2","-151.1","173.5","-126.6"
"1555346993389","04/15/19  16:49:53.389   ","0.3","-42.5","0.185","43.4","0.3","0.177","100","0.35","40.01","0.3","16.34","0.33","3.46","0","1.44","0","0.69","0.22","1.17","0.42","0.62","0.35","0.47","-42.6","-18.5","-63.4","100.3","-67.8","0","-69","43.2","-93.8","0","-150.1","171.1","-34.9","129.8","179.1","-148","73.8"
"1555346994202","04/15/19  16:49:54.202   ","0.3","-42.3","0.185","43.8","0.3","0.178","100","0.22","40.28","0.25","16.17","0","3.65","0","2.14","0","0.75","0.25","0.85","0.35","0.74","0.3","0.52","-42.4","-137.4","-63.2","-48.9","-67.5","0","-67.3","0","-97.9","0","170.9","-107.3","-20.8","161.6","-134.6","-132.6","-109.6"
"1555346995719","04/15/19  16:49:55.719   ","0.3","-42.2","0.185","43.6","0.3","0.178","100","0.83","39.73","0.68","16.31","0","3.5","0.2","1.52","0.32","0.88","0","1.05","0.35","0.72","0.35","0.23","-42.2","-96.5","-62.6","-96.8","-68.8","0","-67.3","-176.8","-102","-178","-160.6","0","-25.1","173.2","-165.5","-81.7","-83.4"
"1555346996202","04/15/19  16:49:56.202   ","0.3","-42.4","0.183","43.1","0.3","0.177","100","0.8","39.96","0.37","16.13","0","3.52","0","1.85","0.57","0.87","0.37","1.2","0","0.83","0","0.32","-42.3","-88.2","-62.9","-81.3","-69.4","0","-60.7","0","-108.8","-136.8","-164.1","-113.1","-36.4","0","-167.4","0","-52.7"
"1555346997385","04/15/19  16:49:57.385   ","0.3","-42.4","0.185","43","0.3","0.177","100","0.38","39.8","0.53","15.94","0.28","3.67","0.33","1.5","0","1.02","0.53","0.93","0.28","0.78","0","0.3","-42.5","-82.8","-63.2","-48.3","-69.6","0","-58.3","128.2","-100.7","160.9","-177.9","0","-51.3","116.2","175.7","0","101.9"
"1555346998202","04/15/19  16:49:58.202   ","0.3","-42.4","0.186","43","0.3","0.178","100","0.35","39.33","0","16.09","0","3.53","0.25","1.25","0.32","1.03","0.3","0.93","0.28","0.93","0","0.3","-42.4","-11","-62.4","0","-68.4","0","-61.4","168","-97.1","-152.6","-160.5","-87.7","-37.4","101.6","162.9","0","155.9"
"1555346999380","04/15/19  16:49:59.380   ","0.3","-42.2","0.185","43.2","0.3","0.177","100","0.42","39.54","0.63","16.36","0.28","3.84","0.37","1.69","0.32","0.67","0.23","0.99","0.47","0.53","0.52","0","-42.3","-72.2","-61.9","-72.3","-69.1","54.5","-56.3","-168.3","-106.5","-165","-141.1","-103.6","-52.6","-160.9","-167.8","-60.2","0"
"1555347000260","04/15/19  16:50:00.260   ","0.3","-42.5","0.184","42.8","0.3","0.178","100","0.63","39.61","0","15.59","0.2","3.35","0.37","2.05","0.33","0.6","0.22","0.9","0","0.9","0.5","0.32","-42.5","-74.7","-62.8","0","-68.6","-110.5","-61.6","111.8","-99.5","126","-161.7","115.4","-53.5","0","-174.5","152.8","36.9"
"1555347001386","04/15/19  16:50:01.386   ","0.3","-42.3","0.185","43.2","0.3","0.177","100","0.63","39.37","0.3","15.94","0","3.52","0.4","1.52","0.27","0.93","0.28","1.03","0.45","0.48","0.53","0.2","-42.5","-71.1","-63.2","171.2","-68.8","-159.8","-56.3","110","-95.1","150.8","-156.5","0","-41.7","95.1","-169.9","122.3","80.9"
"1555347002203","04/15/19  16:50:02.203   ","0.3","-42.2","0.184","42.8","0.3","0.177","100","0.8","39.82","0.35","16.04","0.25","3.75","0","1.52","0.23","0.95","0.3","1.37","0.22","0.75","0.43","0.33","-42.4","-69.9","-62.9","-85.8","-67.8","-22.2","-59.6","0","-96.8","175.6","-165","166","-50.2","-122.3","-173.7","173.2","77.3"
"1555347003602","04/15/19  16:50:03.602   ","0.3","-42.4","0.185","42.8","0.3","0.178","100","0","39.54","0.23","15.86","0.23","3.25","0.27","1.43","0","0.87","0","1.02","0.32","0.9","0","0.23","-42.3","0","-62.5","149.6","-66.4","0","-62.4","0","-91.4","0","-176.8","0","-48.5","136.4","-168.6","0","61.1"
"1555347004512","04/15/19  16:50:04.512   ","0.3","-42.7","0.186","43.1","0.3","0.178","100","0","39.66","0.43","15.88","0","3.58","0.35","1.5","0.2","0.88","0","0.93","0.22","0.88","0.28","0.22","-42.6","0","-63","-172.8","-68.5","0","-55.3","77.6","-103.2","158.2","-178.5","0","-48.4","63.4","-170.2","-159.1","0.9"
"1555347005770","04/15/19  16:50:05.770   ","0.3","-42.6","0.185","43.3","0.3","0.18","100","0.3","39.95","0.2","16.17","0","3.52","0","1.99","0.27","0.52","0","0.9","0","0.67","0.22","0.48","-42.4","-49.6","-62.8","0","-68.6","0","-70.9","0","-100.3","165.9","-177.9","0","-38.4","172.5","-153.1","-138","-66.1"
"1555347006184","04/15/19  16:50:06.184   ","0.3","-42.3","0.184","43.2","0.3","0.179","100","0.67","40.17","0","16.3","0","3.78","0.32","1.98","0","0.83","0.48","0.87","0.22","0.78","0","0.52","-42.4","-74.2","-62.6","0","-68.3","0","-66.8","60","-111.9","0","173.8","158.7","-19.9","-18.4","-157.3","0","-76.5"
"1555347007368","04/15/19  16:50:07.368   ","0.3","-42.2","0.185","43.4","0.3","0.178","100","0.82","40.12","0.45","16.47","0","3.6","0","1.35","0.32","0.58","0","1.37","0.42","0.43","0.38","0","-42.4","-68.9","-62.8","-139.2","-69.2","-82.7","-66.2","88.2","-112.9","-158.7","150.3","0","-30.1","165.5","-159.5","-124.6","-58.5"
"1555347008183","04/15/19  16:50:08.183   ","0.3","-42.5","0.185","43.3","0.3","0.178","100","0.75","39.94","0","16.33","0.5","3.75","0.45","1.92","0.33","0.6","0.22","1.02","0","1.07","0.32","0.32","-42.4","-65.9","-62.5","0","-68.7","-11.5","-70.4","33.8","-110.7","153","-169.1","-60.3","-36","0","-165.8","-145.4","-122.4"
"1555347009388","04/15/19  16:50:09.388   ","0.3","-42.1","0.185","43.1","0.3","0.177","100","1.05","39.95","0.82","16.17","0","3.69","0.22","1.8","0.48","0.55","0","1.34","0","0.82","0.2","0","-42.2","-71.7","-62.5","-115.1","-67.9","-110.2","-70.7","-64.9","-99.4","178.6","-164.5","0","-21.3","0","-158.4","-75.1","0"
"1555347010204","04/15/19  16:50:10.204   ","0.3","-42.2","0.183","43.2","0.3","0.178","100","0.94","39.79","0.3","16.25","0.47","3.75","0","1.76","0.75","0.57","0.25","1.19","0","0.54","0.22","0.42","-42.4","-69.1","-62.5","-105.6","-68.8","-20.4","-63.3","0","-101.7","-126.3","-144.1","-133.6","-47.8","0","-173.8","-143.2","-107.5"
"1555347011369","04/15/19  16:50:11.369   ","0.3","-42.3","0.184","43.5","0.3","0.177","100","0.47","39.89","0","16.2","0","3.44","0.3","2.01","0.4","0.37","0","0.54","0","0.38","0.25","0.75","-42.5","-106.6","-62.3","0","-68.7","0","-66.3","-105.2","-106.5","151.4","-174.3","0","-5.4","0","-148.4","176.9","-53.8"
"1555347012183","04/15/19  16:50:12.183   ","0.3","-42.3","0.184","43.6","0.3","0.178","100","0.52","40","0.37","16.23","0","3.68","0.22","2.06","0.4","0.64","0","0.77","0.2","0.9","0","0.3","-42.2","-53.9","-62.6","-105.8","-67.8","0","-67","125.5","-96.6","-128.9","-162.4","0","-39.3","-148.2","-151.9","0","-69.4"
"1555347013475","04/15/19  16:50:13.475   ","0.3","-42.5","0.184","43.1","0.3","0.178","100","0.78","39.49","0","15.82","0","3.55","0.23","1.57","0.23","0.72","0.57","1.02","0","0.9","0.35","0","-42.4","-55.4","-63.1","0","-69.2","36.5","-57.8","130.4","-85.7","175","-154.5","35.6","-44.1","161.8","166.8","-153.8","0"
"1555347014324","04/15/19  16:50:14.324   ","0.3","-42.3","0.185","42.9","0.3","0.177","100","0.45","39.54","0","15.92","0.42","3.68","0.23","1.77","0","0.65","0.27","1.19","0","0.62","0","0","-42.5","-109.2","-62.7","0","-68.6","-68.3","-55.3","103.3","-104.5","0","-174.5","0","-48.4","0","171.6","0","0"
"1555347015370","04/15/19  16:50:15.370   ","0.3","-42.4","0.184","42.9","0.3","0.177","100","0.2","39.89","0","15.74","0","3.45","0","1.73","0","0.89","0","1.32","0","0.5","0","0.42","-42.2","0","-63.2","0","-68.9","0","-58.4","118.4","-101.3","-81.4","-168.7","0","-39.8","0","-177.1","0","60"
"1555347016182","04/15/19  16:50:16.182   ","0.3","-42.1","0.184","43.4","0.3","0.178","100","0.25","39.63","0","15.86","0.3","3.79","0","2.09","0.25","0.77","0.52","1.35","0","0.65","0.2","0","-42.3","120.2","-62.7","0","-69.6","-168","-58.3","0","-102.2","-19.1","-153.3","-107.8","-46.6","0","-171.2","-72","0"
"1555347017550","04/15/19  16:50:17.550   ","0.3","-42.2","0.184","42.9","0.3","0.177","100","0.22","39.52","0.37","16.13","0.42","3.58","0","1.5","0.22","0.74","0","0.89","0.28","0.97","0.23","0.22","-42.3","84.3","-63","-128.9","-68.1","-149.7","-62.1","-52.3","-93.6","0","-162","-36.3","-39.6","120.7","-176.6","-38.9","0"
"1555347018547","04/15/19  16:50:18.547   ","0.3","-42.4","0.184","43","0.3","0.177","100","0","39.45","0.4","15.77","0.4","3.74","0","1.65","0.28","0.87","0","1.4","0.35","0.82","0","0.4","-42.5","-95.9","-63.4","0","-68.1","142.1","-61.9","0","-91.7","0","-174.6","0","-38.4","0","177.3","0","82.6"
"1555347019374","04/15/19  16:50:19.374   ","0.3","-42.2","0.184","43","0.3","0.178","100","0.38","39.37","0","15.89","0.22","3.78","0.42","1.77","0.23","0.98","0.25","1.07","0.37","1.15","0","0.42","-42.2","-65.7","-62.6","0","-70","0","-58.8","0","-108.7","0","-160","118","-42","143.4","175.8","-178.1","-5.7"
"1555347020193","04/15/19  16:50:20.193   ","0.3","-42.4","0.185","43.4","0.3","0.176","100","0.32","39.78","0.27","16.11","0.4","3.77","0","1.98","0","0.93","0.2","1.27","0.48","1.05","0.3","0.35","-42.3","-56.8","-63.1","-56.3","-68","162.8","-59.3","0","-104.3","0","-176.3","-92.8","-16.3","131.8","-150","-83.2","-79.6"
"1555347021367","04/15/19  16:50:21.367   ","0.3","-42.1","0.184","43.3","0.3","0.175","100","0.54","39.85","0.27","16.26","0.38","3.85","0.27","2.11","0","0.75","0","1.19","0","0.67","0.42","0.65","-42.3","-75.4","-62.5","-3.3","-67.8","-84.8","-68.7","95.5","-95.6","-23","-137.8","0","-41.5","0","-160.4","0","-79.7"
"1555347022560","04/15/19  16:50:22.560   ","0.3","-42.3","0.185","43.5","0.3","0.177","100","0.53","39.67","0.23","16","0.23","3.5","0.35","1.63","0.38","0.78","0.52","1.2","0","1.02","0.2","0.28","-42.4","-65","-63.1","-37","-68","174.3","-64.4","-157.6","-98.5","98.9","-140.6","103.2","-45","0","-163.4","133.2","96.7"
"1555347023372","04/15/19  16:50:23.372   ","0.3","-42.2","0.185","42.6","0.3","0.178","100","0.3","39.38","0","16.04","0","3.54","0.27","1.63","0","0.72","0","1.11","0.25","0.7","0.4","0.32","-42.1","-90.8","-63","10.1","-69.1","-0.7","-60.2","130.1","-96.2","0","-166.2","138.8","-40.7","0","-175.6","0","80.7"
"1555347024198","04/15/19  16:50:24.198   ","0.3","-42.5","0.184","43.1","0.3","0.177","100","0","39.75","0.25","16.29","0","3.8","0.39","1.78","0.44","0.82","0.27","1.17","0.32","0.74","0","0.35","-42.3","0","-62.5","-110.4","-67.1","0","-68.7","150.8","-95","156.2","-151.6","2","-50","13","-139.4","0","-93.8"
"1555347025560","04/15/19  16:50:25.560   ","0.3","-42.2","0.185","43.5","0.3","0.176","100","0.35","39.86","0.68","16.25","0.47","4.03","0.28","2","0","0.7","0.28","1.17","0.25","0.72","0","0.55","-42.3","-78.1","-62.8","-96.1","-69.2","72.6","-67.2","0","-110.4","0","176.1","-134","-37.8","-100","-167.3","-111","2.5"
"1555347026530","04/15/19  16:50:26.530   ","0.3","-42.4","0.184","43.3","0.3","0.176","100","0.74","39.85","0","16","0","3.79","0.42","2.09","0","0.52","0.62","1.32","0","0.75","0","0.3","-42.3","-71.9","-62.9","30","-67.9","0","-62","-97","-101.2","-101.4","171.7","-149.2","-45.4","0","-144.5","-131.4","0"
"1555347027376","04/15/19  16:50:27.376   ","0.3","-42.3","0.184","43.2","0.3","0.176","100","0.8","39.99","0","16.32","0","3.68","0.27","1.69","0","0.52","0","0.77","0.27","0.59","0.4","0.32","-42.2","-80.2","-62.8","-123.3","-68.4","0","-71.2","0","-100.7","-100.6","169.9","-153.2","-20.6","0","-158.4","-162.8","-83.6"
"1555347028190","04/15/19  16:50:28.190   ","0.3","-42.1","0.183","43.4","0.3","0.177","100","0.8","39.74","0","15.85","0.35","3.5","0.37","1.89","0","0.9","0.22","0.95","0.34","0.84","0.35","0.45","-42.5","-86","-63.1","0","-67.1","-145.3","-63","146","-93.3","0","-176.5","144.6","-50.3","117.1","177.7","151.4","87.2"
"1555347029383","04/15/19  16:50:29.383   ","0.3","-42.3","0.185","43.4","0.3","0.176","100","0.99","40.08","0","15.93","0.35","3.43","0.54","1.64","0.67","0.72","0.28","0.75","0.42","0","0.2","0","-42.2","-105.1","-62.4","0","-69.1","-72","-66.7","124.6","-102.3","-104","153.5","-155.4","-28.3","-77.8","0","-126.9","0"
"1555347030195","04/15/19  16:50:30.195   ","0.3","-42.7","0.185","42.9","0.3","0.178","100","0.79","39.49","0.6","15.99","0","3.75","0","2.04","0.2","0.69","0.49","1.17","0.4","0.8","0","0.38","-42.3","-101","-62.9","-32.4","-68.9","0","-62.3","0","-108.2","23","-156.6","134.3","-40.9","-67.8","173.6","0","5.8"
